product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
RDT,Jun 2025,HEALTH CENTER,523.0,16.0,648.0,,806.0,135.0,228,,30,DISTRICT4,PIECE
ACT-SC,Dec 2024,HEALTH CENTER,445.0,,382.0,,,62.0,201,362.0,1,DISTRICT20,BLISTER
SP,Jun 2025,HEALTH CENTER,6031.0,,1919.0,5418.0,,214.0,-182,1756.0,1000,DISTRICT35,TABLET
RDT,Oct 2025,REGIONAL HOSPITAL,132.0,70.0,,,826.0,32.0,-709,41.0,50,DISTRICT21,PIECE
ART-SUP,Sep 2025,HEALTH CENTER,284.0,988.0,327.0,,908.0,1012.0,25,240.0,1,DISTRICT4,CAPSULE
ART-SUP,Nov 2025,HEALTH CENTER,,0.0,20.0,,87.0,13.0,-62,12.0,2,DISTRICT38,CAPSULE
PYRA-COMP,Jan 2025,HEALTH CENTER,,90.0,460.0,,,1116.0,21,337.0,1,DISTRICT16,TABLET
RDT,Mar 2025,DISTRICT HOSPITAL,,201.0,894.0,,,82.0,9,826.0,50,DISTRICT26,PIECE
ACT-AD,Apr 2024,DISTRICT HOSPITAL,2299.0,206.0,,2130.0,,1361.0,201,1825.0,1,DISTRICT38,BLISTER
ACT-GC,May 2024,HEALTH CENTER,1910.0,153.0,334.0,4350.0,,388.0,-726,376.0,1000,DISTRICT12,BLISTER
ACT-GC,Jan 2025,DISTRICT HOSPITAL,235.0,131.0,92.0,,,94.0,153,63.0,30,DISTRICT5,BLISTER
ART-INJ,Sep 2025,HEALTH CENTER,1108.0,0.0,145.0,581.0,,300.0,-405,,2,DISTRICT32,VIAL
ACT-AD,Jul 2024,HEALTH CENTER,1192.0,613.0,,1711.0,,3529.0,511,697.0,2,DISTRICT36,BLISTER
ART-INJ,Jun 2024,HEALTH CENTER,35.0,,10.0,63.0,,31.0,-39,,1,DISTRICT27,VIAL
ART-SUP,Apr 2024,HEALTH CENTER,138.0,0.0,21.0,179.0,,0.0,-17,112.0,25,DISTRICT23,CAPSULE
ART-INJ,May 2025,HEALTH CENTER,87.0,592.0,116.0,,,340.0,429,143.0,30,DISTRICT21,VIAL
PYRA-SAC,Apr 2024,HEALTH CENTER,1933.0,,127.0,830.0,,128.0,-372,30.0,1,DISTRICT9,SACHET
ITN,May 2025,HEALTH CENTER,1004.0,15.0,,1991.0,870.0,,679,,30,DISTRICT11,PIECE
PYRA-SAC,Feb 2025,HEALTH CENTER,124.0,,45.0,365.0,,0.0,101,14.0,30,DISTRICT28,SACHET
ART-SUP,Feb 2024,HEALTH CENTER,2046.0,,,,,38.0,-830,,1,DISTRICT3,CAPSULE
PYRA-COMP,Sep 2025,HEALTH CENTER,317.0,28.0,136.0,,,0.0,164,22.0,5,DISTRICT38,TABLET
RDT,Aug 2024,HEALTH CENTER,1733.0,,251.0,1319.0,419.0,18.0,-225,234.0,1,DISTRICT33,PIECE
ART-INJ,Apr 2024,HEALTH CENTER,2452.0,0.0,399.0,,,921.0,257,,25,DISTRICT5,VIAL
SP,Apr 2024,HEALTH CENTER,791.0,,157.0,62.0,1015.0,1202.0,255,,1000,DISTRICT10,TABLET
ACT-AD,Mar 2025,HEALTH CENTER,777.0,192.0,,409.0,,,164,132.0,2,DISTRICT5,BLISTER
RDT,Jun 2024,HEALTH CENTER,27.0,172.0,18.0,19.0,,55.0,397,3.0,2,DISTRICT25,PIECE
PYRA-COMP,Sep 2024,HEALTH CENTER,,497.0,538.0,,,0.0,152,335.0,25,DISTRICT3,TABLET
PYRA-COMP,Aug 2024,HEALTH CENTER,14.0,0.0,0.0,4.0,,730.0,-320,0.0,1,DISTRICT6,TABLET
RDT,Apr 2025,HEALTH CENTER,3967.0,528.0,,1680.0,,701.0,78,1150.0,1,DISTRICT36,PIECE
ITN,Oct 2024,HEALTH CENTER,1293.0,,,826.0,,,423,509.0,30,DISTRICT19,PIECE
RDT,Oct 2025,HEALTH CENTER,197.0,981.0,,2816.0,,0.0,346,193.0,5,DISTRICT26,PIECE
ACT-GC,Apr 2024,HEALTH CENTER,236.0,8.0,18.0,67.0,,4808.0,315,,1000,DISTRICT33,BLISTER
SP,May 2025,HEALTH CENTER,170.0,1.0,,125.0,,373.0,-517,34.0,30,DISTRICT35,TABLET
ACT-AD,Jun 2025,HEALTH CENTER,251.0,0.0,8.0,,,166.0,-402,1.0,5,DISTRICT14,BLISTER
ACT-SC,Sep 2025,HEALTH CENTER,3346.0,,1083.0,5681.0,1937.0,4.0,173,,30,DISTRICT19,BLISTER
SP,Nov 2025,HEALTH CENTER,1182.0,66.0,207.0,,823.0,,1002,,1000,DISTRICT21,TABLET
ACT-AD,Jan 2025,HEALTH CENTER,711.0,,,500.0,,54.0,-246,34.0,100,DISTRICT23,BLISTER
ACT-GC,Apr 2025,HEALTH CENTER,881.0,,366.0,239.0,,270.0,-269,310.0,30,DISTRICT32,BLISTER
ART-INJ,Aug 2024,HEALTH CENTER,1278.0,0.0,49.0,,,340.0,32,,30,DISTRICT3,VIAL
ACT-AD,Dec 2023,HEALTH CENTER,,1.0,632.0,,,62.0,-31,192.0,1,DISTRICT33,BLISTER
ITN,Oct 2025,HEALTH CENTER,1642.0,1621.0,824.0,4166.0,984.0,0.0,-441,1045.0,50,DISTRICT31,PIECE
ITN,Feb 2024,HEALTH CENTER,12.0,,13.0,,,0.0,-500,0.0,30,DISTRICT32,PIECE
ART-INJ,Nov 2025,HEALTH CENTER,1144.0,101.0,76.0,1644.0,236.0,21.0,527,128.0,1,DISTRICT32,VIAL
ART-SUP,Oct 2025,DISTRICT HOSPITAL,,0.0,111.0,7.0,701.0,1994.0,463,3.0,1,DISTRICT31,CAPSULE
ART-SUP,Jul 2024,HEALTH CENTER,,892.0,,427.0,,3947.0,-586,24.0,1,DISTRICT29,CAPSULE
ART-SUP,Oct 2024,HEALTH CENTER,312.0,43.0,224.0,1352.0,,,829,198.0,50,DISTRICT35,CAPSULE
QUIN,Jun 2024,HEALTH CENTER,482.0,0.0,,596.0,326.0,0.0,215,9.0,1000,DISTRICT2,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,144.0,203.0,67.0,167.0,,236.0,-138,37.0,25,DISTRICT23,TABLET
PYRA-SAC,Nov 2024,HEALTH CENTER,1097.0,,,1031.0,,0.0,170,50.0,5,DISTRICT31,SACHET
RDT,Feb 2025,NATIONAL HOSPITAL,1147.0,1.0,220.0,,,9.0,166,156.0,50,DISTRICT21,PIECE
ACT-INF,Aug 2024,HEALTH CENTER,948.0,,80.0,,,757.0,-581,,1,DISTRICT7,BLISTER
ACT-SC,Dec 2024,HEALTH CENTER,,0.0,82.0,24.0,,7951.0,141,258.0,25,DISTRICT32,BLISTER
ACT-GC,Jan 2025,HEALTH CENTER,,123.0,215.0,2308.0,,4.0,813,101.0,50,DISTRICT33,BLISTER
ACT-INF,Apr 2025,HEALTH CENTER,328.0,614.0,414.0,,,,99,,1,DISTRICT1,BLISTER
PYRA-COMP,Jun 2025,REGIONAL HOSPITAL,426.0,,,,,0.0,543,7.0,5,DISTRICT38,TABLET
ACT-INF,Jan 2025,HEALTH CENTER,43.0,0.0,3.0,,,0.0,-33,13.0,25,DISTRICT9,BLISTER
ACT-GC,Jun 2025,HEALTH CENTER,,181.0,409.0,714.0,689.0,,-557,587.0,100,DISTRICT13,BLISTER
PYRA-COMP,Jan 2025,HEALTH CENTER,156.0,2.0,70.0,,879.0,,346,95.0,1,DISTRICT13,TABLET
SP,Apr 2024,HEALTH CENTER,51.0,,43.0,,,157.0,-918,2.0,30,DISTRICT9,TABLET
ART-SUP,Feb 2024,HEALTH CENTER,202.0,1.0,,,,1856.0,-35,,2,DISTRICT8,CAPSULE
PYRA-SAC,Jan 2024,HEALTH CENTER,250.0,310.0,263.0,1314.0,,1.0,-90,129.0,2,DISTRICT12,SACHET
SP,Jul 2024,HEALTH CENTER,196.0,12.0,143.0,134.0,,4113.0,-1,153.0,1000,DISTRICT35,TABLET
ART-INJ,May 2024,HEALTH CENTER,544.0,10.0,,41.0,,,-462,153.0,1,DISTRICT23,VIAL
ACT-GC,Jun 2024,HEALTH CENTER,,26.0,183.0,226.0,,111.0,159,215.0,30,DISTRICT14,BLISTER
PYRA-COMP,Oct 2025,HEALTH CENTER,1451.0,1537.0,,2212.0,1526.0,257.0,259,95.0,100,DISTRICT33,TABLET
SP,Apr 2025,HEALTH CENTER,343.0,,410.0,293.0,,,-140,128.0,30,DISTRICT19,TABLET
RDT,Feb 2024,HEALTH CENTER,,0.0,,1736.0,,0.0,535,,1000,DISTRICT9,PIECE
ACT-GC,Mar 2024,HEALTH CENTER,42.0,0.0,,62.0,840.0,4.0,-175,1.0,30,DISTRICT32,BLISTER
ACT-SC,May 2025,HEALTH CENTER,367.0,,,705.0,753.0,289.0,230,230.0,30,DISTRICT14,BLISTER
ACT-GC,Jul 2024,DISTRICT HOSPITAL,1345.0,85.0,669.0,554.0,567.0,979.0,-283,,30,DISTRICT22,BLISTER
PYRA-COMP,Dec 2023,HEALTH CENTER,1916.0,80.0,287.0,2921.0,,0.0,144,134.0,30,DISTRICT29,TABLET
ACT-GC,Sep 2025,HEALTH CENTER,21.0,103.0,0.0,91.0,,0.0,-779,,30,DISTRICT20,BLISTER
ACT-AD,May 2025,HEALTH CENTER,75.0,2.0,102.0,29.0,,36.0,-557,,50,DISTRICT11,BLISTER
QUIN,Nov 2024,HEALTH CENTER,127.0,,,44.0,,46.0,347,,30,DISTRICT8,TABLET
ART-SUP,May 2025,HEALTH CENTER,60.0,63.0,35.0,,,60.0,-632,16.0,25,DISTRICT16,CAPSULE
PYRA-COMP,Dec 2024,HEALTH CENTER,7016.0,1078.0,,,1206.0,1275.0,267,890.0,2,DISTRICT30,TABLET
ACT-INF,Jan 2025,HEALTH CENTER,985.0,,,476.0,,494.0,408,183.0,30,DISTRICT3,BLISTER
PYRA-COMP,Jul 2024,HEALTH CENTER,,0.0,46.0,870.0,,183.0,-520,,1000,DISTRICT28,TABLET
RDT,Mar 2025,HEALTH CENTER,630.0,0.0,,354.0,183.0,0.0,-973,6.0,30,DISTRICT29,PIECE
ART-SUP,Jun 2025,HEALTH CENTER,1119.0,,156.0,1234.0,,1057.0,192,83.0,25,DISTRICT1,CAPSULE
ACT-GC,Mar 2025,HEALTH CENTER,,20.0,234.0,1994.0,,145.0,-431,242.0,30,DISTRICT12,BLISTER
ITN,Jan 2024,HEALTH CENTER,47.0,1439.0,35.0,145.0,1036.0,0.0,-221,,1,DISTRICT2,PIECE
RDT,Mar 2024,HEALTH CENTER,,0.0,7.0,234.0,,0.0,-23,2.0,30,DISTRICT37,PIECE
SP,May 2024,HEALTH CENTER,1505.0,2.0,,,,,-470,,30,DISTRICT33,TABLET
PYRA-COMP,Jul 2024,HEALTH CENTER,11.0,10.0,7.0,13.0,,0.0,-656,13.0,2,DISTRICT3,TABLET
SP,Jun 2025,HEALTH CENTER,163.0,311.0,119.0,,,,-427,101.0,1000,DISTRICT33,TABLET
ACT-GC,Dec 2023,HEALTH CENTER,244.0,,,171.0,,1312.0,-836,,30,DISTRICT28,BLISTER
SP,Feb 2025,HEALTH CENTER,164.0,,40.0,93.0,,958.0,382,4.0,1000,DISTRICT10,TABLET
ACT-SC,Feb 2025,DISTRICT HOSPITAL,930.0,48.0,766.0,1586.0,871.0,2.0,-672,831.0,30,DISTRICT26,BLISTER
PYRA-COMP,Nov 2025,HEALTH CENTER,3395.0,1006.0,,5077.0,,1.0,-689,403.0,1,DISTRICT32,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,107.0,,15.0,,,31.0,145,,30,DISTRICT4,BLISTER
ART-INJ,Jul 2024,HEALTH CENTER,1262.0,23.0,552.0,3222.0,322.0,1.0,344,101.0,1,DISTRICT2,VIAL
PYRA-SAC,Mar 2024,HEALTH CENTER,573.0,,65.0,663.0,763.0,,265,,25,DISTRICT20,SACHET
ITN,May 2025,HEALTH CENTER,473.0,6.0,135.0,933.0,,14.0,-69,55.0,30,DISTRICT26,PIECE
SP,Jan 2024,HEALTH CENTER,1000.0,9.0,124.0,2999.0,589.0,0.0,62,142.0,30,DISTRICT32,TABLET
ART-SUP,Oct 2025,DISTRICT HOSPITAL,,227.0,221.0,212.0,,719.0,229,211.0,50,DISTRICT36,CAPSULE
ACT-INF,Sep 2025,HEALTH CENTER,207.0,,151.0,138.0,,297.0,934,66.0,1000,DISTRICT37,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,1290.0,37.0,139.0,,,,-210,69.0,30,DISTRICT21,BLISTER
ACT-AD,Nov 2025,HEALTH CENTER,,14.0,41.0,268.0,,0.0,444,3.0,1,DISTRICT28,BLISTER
ART-SUP,Oct 2025,HEALTH CENTER,,518.0,62.0,1933.0,,0.0,-117,,2,DISTRICT25,CAPSULE
ART-SUP,Nov 2024,HEALTH CENTER,25.0,4.0,,2.0,,753.0,263,10.0,1,DISTRICT20,CAPSULE
RDT,May 2024,HEALTH CENTER,,310.0,181.0,459.0,282.0,,-196,,1,DISTRICT4,PIECE
PYRA-COMP,Mar 2025,HEALTH CENTER,1344.0,6.0,,,,1.0,184,5.0,30,DISTRICT30,TABLET
ACT-GC,Nov 2024,HEALTH CENTER,573.0,0.0,79.0,64.0,,0.0,402,,30,DISTRICT1,BLISTER
PYRA-COMP,Feb 2025,HEALTH CENTER,202.0,18.0,105.0,964.0,823.0,285.0,447,34.0,1,DISTRICT35,TABLET
SP,Mar 2024,HEALTH CENTER,1290.0,,,1339.0,,,373,227.0,30,DISTRICT15,TABLET
SP,Feb 2024,HEALTH CENTER,52.0,30.0,43.0,92.0,,0.0,855,,30,DISTRICT32,TABLET
QUIN,Jan 2025,HEALTH CENTER,853.0,,439.0,,,,-996,244.0,1000,DISTRICT15,TABLET
RDT,Aug 2024,HEALTH CENTER,1780.0,89.0,453.0,,,0.0,409,98.0,1,DISTRICT35,PIECE
QUIN,Mar 2025,HEALTH CENTER,,2.0,392.0,2092.0,,7.0,-180,405.0,1000,DISTRICT13,TABLET
ACT-GC,Feb 2025,HEALTH CENTER,,163.0,432.0,,,1606.0,-253,124.0,30,DISTRICT24,BLISTER
ACT-INF,Mar 2025,HEALTH CENTER,299.0,0.0,293.0,121.0,,14.0,244,387.0,30,DISTRICT3,BLISTER
ART-INJ,May 2024,DISTRICT HOSPITAL,180.0,113.0,,1526.0,,1587.0,-445,78.0,30,DISTRICT9,VIAL
PYRA-SAC,Feb 2025,HEALTH CENTER,1479.0,1901.0,709.0,,,1927.0,496,779.0,5,DISTRICT7,SACHET
ART-SUP,Dec 2024,HEALTH CENTER,,414.0,137.0,1598.0,,527.0,-161,,30,DISTRICT1,CAPSULE
QUIN,Aug 2024,HEALTH CENTER,167.0,59.0,53.0,474.0,,0.0,-119,,1000,DISTRICT28,TABLET
QUIN,Jul 2025,HEALTH CENTER,703.0,,,264.0,,4370.0,-528,42.0,30,DISTRICT31,TABLET
ART-SUP,Oct 2024,HEALTH CENTER,,,659.0,2423.0,,7775.0,-547,722.0,2,DISTRICT23,CAPSULE
ART-INJ,May 2025,HEALTH CENTER,,20.0,364.0,,,,558,306.0,30,DISTRICT33,VIAL
QUIN,Jul 2024,HEALTH CENTER,434.0,0.0,,520.0,,870.0,76,,1000,DISTRICT20,TABLET
ITN,Aug 2024,HEALTH CENTER,,299.0,1163.0,2857.0,,735.0,328,1129.0,30,DISTRICT38,PIECE
SP,Apr 2025,HEALTH CENTER,,18.0,,237.0,,307.0,42,,30,DISTRICT32,TABLET
ACT-GC,Dec 2024,HEALTH CENTER,,2.0,,,,0.0,272,7.0,100,DISTRICT37,BLISTER
QUIN,Nov 2025,HEALTH CENTER,773.0,,,,973.0,1938.0,-782,185.0,30,DISTRICT14,TABLET
PYRA-SAC,Mar 2025,HEALTH CENTER,95.0,2025.0,91.0,,,3522.0,-253,32.0,5,DISTRICT25,SACHET
RDT,Sep 2024,HEALTH CENTER,,0.0,,,,0.0,361,,50,DISTRICT30,PIECE
ACT-AD,Oct 2024,HEALTH CENTER,1839.0,,603.0,3847.0,,2782.0,-500,,50,DISTRICT13,BLISTER
RDT,Apr 2024,HEALTH CENTER,169.0,,,353.0,647.0,35.0,806,8.0,50,DISTRICT24,PIECE
PYRA-COMP,Jan 2024,HEALTH CENTER,1932.0,161.0,377.0,2511.0,,,715,203.0,1,DISTRICT9,TABLET
ART-INJ,Jul 2025,DISTRICT HOSPITAL,2033.0,,,1139.0,,581.0,-538,,30,DISTRICT20,VIAL
QUIN,Dec 2024,HEALTH CENTER,218.0,0.0,,35.0,,,-604,89.0,30,DISTRICT24,TABLET
ACT-SC,Aug 2025,HEALTH CENTER,479.0,40.0,735.0,827.0,,,-25,1334.0,50,DISTRICT24,BLISTER
QUIN,Sep 2024,HEALTH CENTER,921.0,72.0,,2270.0,,0.0,-385,,30,DISTRICT5,TABLET
SP,Jul 2024,HEALTH CENTER,1255.0,0.0,103.0,,,0.0,158,11.0,1000,DISTRICT36,TABLET
ACT-AD,Jun 2024,HEALTH CENTER,4472.0,,558.0,4028.0,,930.0,373,651.0,30,DISTRICT32,BLISTER
ART-SUP,Oct 2025,HEALTH CENTER,982.0,,369.0,,,,552,386.0,30,DISTRICT3,CAPSULE
ACT-GC,Jul 2024,HEALTH CENTER,2242.0,880.0,,1122.0,736.0,1.0,-18,146.0,1000,DISTRICT31,BLISTER
ACT-AD,Oct 2025,HEALTH CENTER,2276.0,7.0,,778.0,,0.0,-202,83.0,30,DISTRICT30,BLISTER
ACT-AD,Jan 2025,HEALTH CENTER,604.0,151.0,73.0,730.0,,1738.0,288,,25,DISTRICT15,BLISTER
SP,Feb 2025,HEALTH CENTER,5035.0,0.0,,2587.0,,16.0,108,1598.0,1000,DISTRICT6,TABLET
QUIN,Jan 2024,HEALTH CENTER,3.0,0.0,2.0,129.0,,0.0,-638,0.0,1000,DISTRICT24,TABLET
ITN,Jul 2024,HEALTH CENTER,,,616.0,,,840.0,-751,619.0,1000,DISTRICT16,PIECE
SP,Mar 2025,HEALTH CENTER,,,,3759.0,,0.0,334,,30,DISTRICT10,TABLET
ACT-SC,Oct 2025,HEALTH CENTER,,15.0,,2809.0,,2198.0,-186,449.0,25,DISTRICT5,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,644.0,,364.0,,,119.0,-198,220.0,30,DISTRICT20,BLISTER
ACT-INF,May 2024,HEALTH CENTER,2236.0,,333.0,488.0,690.0,126.0,-145,163.0,1,DISTRICT8,BLISTER
PYRA-COMP,Nov 2024,HEALTH CENTER,,52.0,438.0,,,5850.0,105,,25,DISTRICT23,TABLET
SP,Dec 2023,HEALTH CENTER,41.0,,,21.0,622.0,0.0,-90,0.0,30,DISTRICT1,TABLET
ART-SUP,Nov 2025,HEALTH CENTER,369.0,0.0,7.0,,,,-636,0.0,1,DISTRICT13,CAPSULE
PYRA-COMP,Sep 2024,HEALTH CENTER,223.0,32.0,,191.0,484.0,0.0,-271,32.0,50,DISTRICT13,TABLET
PYRA-SAC,May 2025,HEALTH CENTER,1185.0,0.0,307.0,929.0,,0.0,46,,1,DISTRICT14,SACHET
SP,Jul 2025,DISTRICT HOSPITAL,648.0,,,2012.0,457.0,55.0,369,364.0,30,DISTRICT32,TABLET
ART-INJ,Dec 2024,HEALTH CENTER,,9.0,,233.0,,0.0,-488,,2,DISTRICT8,VIAL
ACT-INF,Aug 2025,HEALTH CENTER,,0.0,,657.0,795.0,19.0,349,78.0,30,DISTRICT37,BLISTER
ACT-AD,Jan 2025,HEALTH CENTER,,104.0,,4494.0,,4.0,-550,499.0,5,DISTRICT5,BLISTER
PYRA-COMP,Jun 2024,HEALTH CENTER,157.0,118.0,,633.0,,10.0,-27,189.0,2,DISTRICT13,TABLET
ACT-GC,Dec 2024,HEALTH CENTER,,0.0,114.0,146.0,,,-209,31.0,1000,DISTRICT10,BLISTER
ART-SUP,Apr 2024,HEALTH CENTER,413.0,1.0,,440.0,,47.0,19,210.0,30,DISTRICT32,CAPSULE
PYRA-SAC,Apr 2024,HEALTH CENTER,,14.0,73.0,,,71.0,-127,15.0,5,DISTRICT28,SACHET
RDT,May 2024,HEALTH CENTER,,,783.0,2347.0,538.0,2.0,-137,364.0,25,DISTRICT23,PIECE
ACT-INF,Oct 2025,HEALTH CENTER,133.0,,,286.0,1095.0,0.0,742,26.0,1000,DISTRICT32,BLISTER
PYRA-COMP,Jul 2025,HEALTH CENTER,367.0,0.0,,242.0,,0.0,-690,94.0,30,DISTRICT3,TABLET
QUIN,Feb 2024,HEALTH CENTER,,38.0,994.0,4295.0,,7966.0,186,717.0,1000,DISTRICT31,TABLET
PYRA-COMP,Jul 2025,HEALTH CENTER,1007.0,40.0,507.0,,109.0,0.0,-139,432.0,1,DISTRICT20,TABLET
ART-SUP,Sep 2024,HEALTH CENTER,,11.0,,900.0,,,72,271.0,1,DISTRICT3,CAPSULE
ACT-GC,Sep 2024,HEALTH CENTER,,326.0,,2286.0,1121.0,203.0,790,747.0,1000,DISTRICT6,BLISTER
ACT-AD,Jun 2024,DISTRICT HOSPITAL,,182.0,,3325.0,,638.0,-104,530.0,1,DISTRICT24,BLISTER
QUIN,Jan 2024,HEALTH CENTER,3701.0,82.0,,,,2066.0,-261,,1000,DISTRICT25,TABLET
PYRA-COMP,Dec 2023,HEALTH CENTER,,1787.0,1305.0,507.0,,1728.0,157,,30,DISTRICT29,TABLET
PYRA-COMP,Feb 2025,HEALTH CENTER,92.0,16.0,,,,13.0,557,47.0,2,DISTRICT21,TABLET
QUIN,Jul 2024,HEALTH CENTER,14.0,24.0,,41.0,,1.0,-141,66.0,1000,DISTRICT28,TABLET
ACT-SC,Jul 2025,HEALTH CENTER,,3.0,,122.0,76.0,7.0,489,0.0,50,DISTRICT32,BLISTER
ACT-AD,Nov 2024,HEALTH CENTER,,55.0,,,853.0,,-237,798.0,30,DISTRICT8,BLISTER
SP,Sep 2024,HEALTH CENTER,,,1398.0,2707.0,1779.0,1846.0,-19,,30,DISTRICT38,TABLET
ITN,Jun 2025,HEALTH CENTER,610.0,9.0,20.0,112.0,,0.0,-15,,1,DISTRICT26,PIECE
RDT,Oct 2025,HEALTH CENTER,,3.0,389.0,1441.0,,969.0,600,325.0,50,DISTRICT1,PIECE
ART-INJ,Dec 2023,HEALTH CENTER,36.0,,40.0,,,3.0,-126,46.0,1,DISTRICT2,VIAL
ITN,Jan 2025,HEALTH CENTER,,90.0,,1981.0,,9.0,491,136.0,30,DISTRICT25,PIECE
QUIN,Sep 2025,HEALTH CENTER,7.0,0.0,,,477.0,0.0,635,,30,DISTRICT4,TABLET
ACT-INF,Apr 2025,HEALTH CENTER,1439.0,39.0,,1197.0,,0.0,-300,25.0,1000,DISTRICT18,BLISTER
QUIN,Aug 2025,HEALTH CENTER,,,734.0,,,943.0,265,,1000,DISTRICT22,TABLET
RDT,Dec 2023,DISTRICT HOSPITAL,34.0,,,,,0.0,-208,5.0,50,DISTRICT26,PIECE
PYRA-COMP,Mar 2025,HEALTH CENTER,86.0,1383.0,79.0,192.0,992.0,,290,30.0,5,DISTRICT21,TABLET
PYRA-SAC,Nov 2024,HEALTH CENTER,3.0,793.0,12.0,97.0,1193.0,2.0,-387,,5,DISTRICT1,SACHET
ART-INJ,Dec 2024,HEALTH CENTER,775.0,72.0,241.0,695.0,,441.0,117,208.0,50,DISTRICT13,VIAL
ITN,Sep 2025,HEALTH CENTER,,,,749.0,,1077.0,900,,1000,DISTRICT13,PIECE
QUIN,Nov 2025,HEALTH CENTER,66.0,1.0,34.0,,313.0,0.0,-483,,30,DISTRICT1,TABLET
QUIN,Jul 2024,HEALTH CENTER,,,,429.0,,203.0,-190,136.0,30,DISTRICT25,TABLET
ACT-GC,Feb 2024,DISTRICT HOSPITAL,,3.0,63.0,1050.0,,0.0,243,,1000,DISTRICT26,BLISTER
ACT-SC,Dec 2024,HEALTH CENTER,730.0,0.0,61.0,136.0,,0.0,-556,,30,DISTRICT13,BLISTER
ART-INJ,Jan 2025,HEALTH CENTER,2333.0,234.0,143.0,,359.0,0.0,-644,52.0,25,DISTRICT36,VIAL
ITN,Jan 2024,HEALTH CENTER,790.0,63.0,218.0,1594.0,,,262,,1,DISTRICT28,PIECE
RDT,Oct 2024,HEALTH CENTER,1194.0,5.0,510.0,581.0,,0.0,-272,456.0,5,DISTRICT13,PIECE
ART-SUP,Jun 2024,DISTRICT HOSPITAL,53.0,115.0,96.0,163.0,,199.0,-207,88.0,1,DISTRICT19,CAPSULE
SP,Oct 2024,DISTRICT HOSPITAL,,0.0,55.0,2.0,569.0,1209.0,535,1.0,1000,DISTRICT24,TABLET
ACT-GC,Apr 2025,DISTRICT HOSPITAL,144.0,300.0,112.0,329.0,,530.0,-862,96.0,1,DISTRICT27,BLISTER
ACT-GC,Sep 2025,HEALTH CENTER,740.0,0.0,34.0,372.0,440.0,0.0,409,7.0,50,DISTRICT16,BLISTER
RDT,Sep 2024,HEALTH CENTER,5425.0,257.0,,,,8277.0,313,1089.0,2,DISTRICT25,PIECE
RDT,Mar 2025,HEALTH CENTER,3780.0,352.0,,1243.0,,0.0,-14,,25,DISTRICT36,PIECE
QUIN,Mar 2025,HEALTH CENTER,204.0,,166.0,,,2325.0,152,219.0,1000,DISTRICT4,TABLET
ART-SUP,Mar 2025,DISTRICT HOSPITAL,10.0,32.0,4.0,19.0,500.0,339.0,-86,16.0,25,DISTRICT3,CAPSULE
ART-INJ,Jul 2025,HEALTH CENTER,513.0,,373.0,127.0,,84.0,608,529.0,50,DISTRICT16,VIAL
PYRA-COMP,Oct 2025,HEALTH CENTER,,0.0,,290.0,,0.0,191,1.0,1,DISTRICT28,TABLET
QUIN,Aug 2024,HEALTH CENTER,452.0,1191.0,606.0,1077.0,150.0,,-511,1072.0,1000,DISTRICT26,TABLET
PYRA-SAC,Aug 2024,HEALTH CENTER,,67.0,336.0,375.0,,15.0,-486,252.0,2,DISTRICT28,SACHET
PYRA-SAC,Apr 2025,HEALTH CENTER,3475.0,,935.0,5376.0,,,289,,1,DISTRICT22,SACHET
ITN,Sep 2025,HEALTH CENTER,,155.0,757.0,,,7.0,-189,470.0,1000,DISTRICT9,PIECE
SP,Jun 2024,HEALTH CENTER,1876.0,3.0,753.0,1711.0,720.0,296.0,514,766.0,1000,DISTRICT4,TABLET
ACT-INF,Jul 2024,HEALTH CENTER,1582.0,51.0,383.0,,,3.0,901,283.0,30,DISTRICT15,BLISTER
SP,Jun 2024,HEALTH CENTER,962.0,0.0,93.0,470.0,,966.0,-147,31.0,30,DISTRICT25,TABLET
ART-SUP,Dec 2023,NATIONAL HOSPITAL,,21.0,1015.0,2267.0,,801.0,-477,467.0,25,DISTRICT7,CAPSULE
ACT-AD,Mar 2024,HEALTH CENTER,78.0,0.0,1.0,,,0.0,-198,,30,DISTRICT1,BLISTER
ACT-INF,Sep 2024,DISTRICT HOSPITAL,338.0,135.0,45.0,,,,-533,,30,DISTRICT31,BLISTER
SP,Aug 2024,HEALTH CENTER,8642.0,,,4998.0,,4.0,244,,1000,DISTRICT29,TABLET
QUIN,Sep 2025,HEALTH CENTER,965.0,1.0,303.0,239.0,,11013.0,420,284.0,1000,DISTRICT20,TABLET
PYRA-SAC,Sep 2024,HEALTH CENTER,1522.0,1.0,,,,549.0,142,112.0,1,DISTRICT1,SACHET
ITN,Mar 2025,HEALTH CENTER,720.0,622.0,,,,96.0,298,,1,DISTRICT16,PIECE
ACT-GC,Apr 2024,DISTRICT HOSPITAL,389.0,,324.0,,847.0,,-60,,1000,DISTRICT4,BLISTER
ITN,Oct 2025,HEALTH CENTER,535.0,212.0,225.0,,,,-86,51.0,50,DISTRICT35,PIECE
