product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
QUIN,Jan 2025,HEALTH CENTER,1177.0,,314.0,,126.0,,96,198.0,30,DISTRICT26,TABLET
ITN,Feb 2025,HEALTH CENTER,233.0,26.0,98.0,,390.0,237.0,328,36.0,50,DISTRICT3,PIECE
ART-INJ,Apr 2025,HEALTH CENTER,,1.0,32.0,16.0,,1018.0,-247,0.0,30,DISTRICT28,VIAL
ACT-GC,Jun 2025,HEALTH CENTER,718.0,207.0,347.0,1474.0,,4.0,-325,830.0,1000,DISTRICT14,BLISTER
QUIN,Dec 2023,HEALTH CENTER,1901.0,0.0,489.0,664.0,,922.0,-35,,30,DISTRICT33,TABLET
QUIN,Feb 2025,HEALTH CENTER,197.0,0.0,,157.0,,0.0,545,253.0,30,DISTRICT38,TABLET
SP,Feb 2025,HEALTH CENTER,1388.0,,1271.0,,,,471,936.0,30,DISTRICT8,TABLET
RDT,May 2025,HEALTH CENTER,,142.0,,5165.0,,714.0,-472,,30,DISTRICT28,PIECE
SP,Sep 2025,HEALTH CENTER,4459.0,99.0,1149.0,4238.0,,1201.0,705,1055.0,1000,DISTRICT15,TABLET
RDT,Jul 2024,HEALTH CENTER,,889.0,1478.0,778.0,,,515,1477.0,30,DISTRICT17,PIECE
ACT-GC,May 2025,HEALTH CENTER,10.0,,,,,12513.0,-859,46.0,30,DISTRICT13,BLISTER
SP,Feb 2025,HEALTH CENTER,1156.0,0.0,827.0,549.0,521.0,1691.0,-897,693.0,30,DISTRICT30,TABLET
ACT-GC,Mar 2024,HEALTH CENTER,1438.0,,617.0,1563.0,,24.0,546,,1000,DISTRICT19,BLISTER
PYRA-SAC,Dec 2024,HEALTH CENTER,198.0,98.0,,747.0,,375.0,578,170.0,25,DISTRICT14,SACHET
SP,Feb 2025,DISTRICT HOSPITAL,,16.0,,18.0,,,-259,15.0,1000,DISTRICT8,TABLET
RDT,Apr 2025,HEALTH CENTER,417.0,673.0,,755.0,1614.0,,-299,69.0,100,DISTRICT16,PIECE
PYRA-COMP,Jun 2025,HEALTH CENTER,1347.0,0.0,42.0,,93.0,0.0,-427,16.0,25,DISTRICT14,TABLET
PYRA-SAC,Feb 2025,HEALTH CENTER,120.0,,307.0,325.0,,145.0,-95,229.0,30,DISTRICT2,SACHET
PYRA-COMP,Nov 2025,HEALTH CENTER,,,771.0,1666.0,1580.0,,569,791.0,5,DISTRICT29,TABLET
QUIN,Sep 2024,HEALTH CENTER,2661.0,2.0,219.0,,,4.0,-117,34.0,1000,DISTRICT37,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,,169.0,,,,,-270,,1,DISTRICT25,TABLET
ITN,Oct 2024,HEALTH CENTER,377.0,,67.0,878.0,,1.0,271,36.0,30,DISTRICT36,PIECE
ITN,Apr 2025,HEALTH CENTER,686.0,0.0,66.0,157.0,,0.0,-322,,50,DISTRICT36,PIECE
PYRA-COMP,Jan 2025,HEALTH CENTER,983.0,,686.0,719.0,,8354.0,377,,5,DISTRICT15,TABLET
QUIN,Sep 2025,HEALTH CENTER,229.0,1.0,93.0,192.0,,0.0,315,90.0,30,DISTRICT16,TABLET
RDT,Nov 2024,HEALTH CENTER,423.0,0.0,17.0,,289.0,0.0,-1075,1.0,2,DISTRICT7,PIECE
ACT-GC,Oct 2024,HEALTH CENTER,,,58.0,69.0,,0.0,-334,67.0,50,DISTRICT14,BLISTER
SP,Jan 2024,HEALTH CENTER,,0.0,,378.0,,0.0,-78,21.0,1000,DISTRICT28,TABLET
ART-SUP,Dec 2023,HEALTH CENTER,406.0,3.0,47.0,,,0.0,-23,7.0,1,DISTRICT31,CAPSULE
ART-INJ,Sep 2025,HEALTH CENTER,,117.0,,,494.0,0.0,-372,177.0,30,DISTRICT31,VIAL
PYRA-SAC,Jan 2025,HEALTH CENTER,425.0,,,,800.0,0.0,-268,31.0,5,DISTRICT19,SACHET
ART-SUP,Jun 2024,REGIONAL HOSPITAL,,0.0,142.0,912.0,,12.0,-478,56.0,25,DISTRICT14,CAPSULE
ACT-SC,Jan 2024,HEALTH CENTER,,,166.0,1300.0,,4802.0,203,277.0,30,DISTRICT33,BLISTER
QUIN,Oct 2024,HEALTH CENTER,159.0,0.0,140.0,263.0,,,404,,1000,DISTRICT9,TABLET
PYRA-COMP,Jun 2024,HEALTH CENTER,42.0,22.0,54.0,230.0,,1.0,196,5.0,30,DISTRICT3,TABLET
QUIN,Jan 2025,HEALTH CENTER,2429.0,0.0,164.0,,,1549.0,-3,,1000,DISTRICT7,TABLET
SP,Dec 2024,HEALTH CENTER,1130.0,,,698.0,,,338,288.0,30,DISTRICT17,TABLET
RDT,Oct 2024,HEALTH CENTER,,0.0,,,,,570,24.0,2,DISTRICT35,PIECE
ACT-INF,Jul 2025,HEALTH CENTER,1408.0,47.0,,603.0,,,-463,,50,DISTRICT16,BLISTER
QUIN,Aug 2025,DISTRICT HOSPITAL,334.0,0.0,24.0,,,403.0,190,,1000,DISTRICT6,TABLET
ART-INJ,Sep 2025,HEALTH CENTER,1619.0,13.0,216.0,1251.0,902.0,3.0,154,,30,DISTRICT19,VIAL
QUIN,Apr 2025,HEALTH CENTER,68.0,47.0,35.0,,,0.0,-168,19.0,1000,DISTRICT31,TABLET
RDT,Sep 2025,HEALTH CENTER,303.0,1.0,51.0,315.0,,895.0,174,10.0,1,DISTRICT24,PIECE
ART-SUP,May 2025,HEALTH CENTER,445.0,,113.0,,,1431.0,351,,25,DISTRICT31,CAPSULE
QUIN,Feb 2024,HEALTH CENTER,334.0,793.0,,518.0,1363.0,478.0,-301,,1000,DISTRICT38,TABLET
ACT-INF,Oct 2024,DISTRICT HOSPITAL,2467.0,73.0,430.0,1340.0,1217.0,203.0,454,,50,DISTRICT31,BLISTER
RDT,Mar 2025,HEALTH CENTER,388.0,,121.0,503.0,,684.0,1008,,25,DISTRICT13,PIECE
RDT,May 2025,HEALTH CENTER,1231.0,,,,,1.0,-394,95.0,25,DISTRICT16,PIECE
ART-INJ,Dec 2024,DISTRICT HOSPITAL,1669.0,,298.0,917.0,,155.0,-854,,5,DISTRICT15,VIAL
ACT-INF,Nov 2024,HEALTH CENTER,3417.0,383.0,1048.0,,,,-487,1144.0,1000,DISTRICT30,BLISTER
RDT,Feb 2025,HEALTH CENTER,658.0,,331.0,1518.0,182.0,16.0,427,67.0,50,DISTRICT19,PIECE
ITN,Jan 2025,HEALTH CENTER,,,230.0,620.0,,,400,412.0,30,DISTRICT28,PIECE
PYRA-COMP,Sep 2024,HEALTH CENTER,333.0,,49.0,221.0,,20.0,434,,100,DISTRICT21,TABLET
ITN,Aug 2024,HEALTH CENTER,453.0,23.0,271.0,154.0,,2066.0,-834,505.0,1000,DISTRICT31,PIECE
ACT-INF,Apr 2024,HEALTH CENTER,55.0,0.0,95.0,28.0,532.0,63.0,41,78.0,30,DISTRICT23,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,,5.0,,,551.0,0.0,-705,,30,DISTRICT28,BLISTER
ITN,Jan 2024,HEALTH CENTER,43.0,,13.0,174.0,103.0,,147,15.0,1,DISTRICT29,PIECE
ITN,Oct 2024,HEALTH CENTER,10.0,0.0,40.0,2.0,,0.0,185,53.0,2,DISTRICT13,PIECE
PYRA-COMP,May 2024,HEALTH CENTER,1454.0,16.0,430.0,324.0,1644.0,174.0,-431,,2,DISTRICT20,TABLET
ITN,Mar 2024,HEALTH CENTER,937.0,4.0,172.0,,,,-501,284.0,50,DISTRICT15,PIECE
ACT-INF,Apr 2025,HEALTH CENTER,119.0,,,344.0,429.0,0.0,185,,30,DISTRICT1,BLISTER
SP,Oct 2025,HEALTH CENTER,127.0,1.0,13.0,122.0,840.0,1809.0,170,,30,DISTRICT20,TABLET
ACT-AD,Jun 2025,HEALTH CENTER,197.0,,,453.0,,,-342,19.0,50,DISTRICT20,BLISTER
PYRA-SAC,Aug 2025,HEALTH CENTER,231.0,5.0,,368.0,,0.0,-178,16.0,2,DISTRICT20,SACHET
ACT-INF,Nov 2025,HEALTH CENTER,58.0,,90.0,,,3.0,534,28.0,30,DISTRICT15,BLISTER
SP,Sep 2024,HEALTH CENTER,197.0,0.0,139.0,43.0,,145.0,-297,32.0,30,DISTRICT28,TABLET
ACT-INF,Nov 2024,HEALTH CENTER,1957.0,,470.0,866.0,577.0,22.0,835,954.0,30,DISTRICT21,BLISTER
ACT-SC,Apr 2025,HEALTH CENTER,7330.0,47.0,1839.0,,,708.0,-9,,30,DISTRICT10,BLISTER
ACT-GC,Sep 2025,HEALTH CENTER,1709.0,0.0,460.0,1765.0,,,-288,467.0,30,DISTRICT37,BLISTER
QUIN,Oct 2025,HEALTH CENTER,29.0,0.0,7.0,125.0,,0.0,63,1.0,30,DISTRICT20,TABLET
ACT-AD,Feb 2025,HEALTH CENTER,,35.0,255.0,609.0,,285.0,147,267.0,1,DISTRICT20,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,759.0,,,,487.0,,-86,142.0,2,DISTRICT13,VIAL
ACT-GC,Feb 2024,HEALTH CENTER,,,42.0,,,,175,6.0,1000,DISTRICT36,BLISTER
PYRA-SAC,Dec 2023,HEALTH CENTER,1495.0,,,1157.0,,79.0,-159,255.0,1,DISTRICT15,SACHET
SP,Oct 2025,HEALTH CENTER,5487.0,2910.0,2329.0,5032.0,,87.0,129,,1000,DISTRICT16,TABLET
QUIN,Nov 2024,HEALTH CENTER,1336.0,,370.0,662.0,,0.0,-272,290.0,1000,DISTRICT7,TABLET
SP,Jun 2024,HEALTH CENTER,3756.0,105.0,1496.0,4214.0,,1.0,442,667.0,1000,DISTRICT21,TABLET
QUIN,Apr 2024,HEALTH CENTER,261.0,0.0,,518.0,,0.0,374,,30,DISTRICT28,TABLET
ACT-GC,Nov 2025,HEALTH CENTER,811.0,1022.0,,886.0,,1780.0,-184,333.0,1,DISTRICT32,BLISTER
PYRA-COMP,Oct 2025,HEALTH CENTER,2355.0,13.0,837.0,1831.0,,189.0,-416,,1,DISTRICT7,TABLET
SP,Feb 2024,HEALTH CENTER,,0.0,,37.0,,1912.0,568,185.0,30,DISTRICT29,TABLET
ART-INJ,May 2024,HEALTH CENTER,3204.0,,211.0,4894.0,,,-81,55.0,30,DISTRICT29,VIAL
ART-SUP,Jan 2025,HEALTH CENTER,,197.0,243.0,835.0,,0.0,26,340.0,30,DISTRICT28,CAPSULE
PYRA-COMP,Jan 2025,HEALTH CENTER,789.0,,,1483.0,,1213.0,-317,,30,DISTRICT13,TABLET
ACT-AD,Jan 2025,HEALTH CENTER,,,,37.0,,5.0,-320,,2,DISTRICT20,BLISTER
SP,Jan 2025,HEALTH CENTER,0.0,132.0,1.0,1.0,,,668,0.0,30,DISTRICT25,TABLET
ACT-INF,Jul 2024,HEALTH CENTER,3131.0,0.0,,,,0.0,-986,403.0,2,DISTRICT16,BLISTER
QUIN,Aug 2025,HEALTH CENTER,501.0,0.0,,619.0,,11.0,208,334.0,30,DISTRICT19,TABLET
ACT-SC,Oct 2024,HEALTH CENTER,173.0,,100.0,795.0,,0.0,281,178.0,1000,DISTRICT2,BLISTER
ACT-SC,Oct 2025,DISTRICT HOSPITAL,763.0,,,476.0,,0.0,-341,171.0,50,DISTRICT36,BLISTER
QUIN,Feb 2025,HEALTH CENTER,173.0,0.0,404.0,,,668.0,103,375.0,30,DISTRICT22,TABLET
RDT,Dec 2023,HEALTH CENTER,,952.0,163.0,,,144.0,-1028,,30,DISTRICT31,PIECE
ART-SUP,Jul 2025,HEALTH CENTER,156.0,,218.0,,333.0,33.0,132,149.0,30,DISTRICT10,CAPSULE
ACT-SC,Jun 2025,HEALTH CENTER,7115.0,67.0,,,,,65,1684.0,1000,DISTRICT11,BLISTER
ACT-AD,Aug 2024,HEALTH CENTER,830.0,,5.0,821.0,,0.0,-365,,1,DISTRICT13,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,946.0,,,464.0,,1.0,222,,25,DISTRICT1,CAPSULE
ART-SUP,Dec 2024,HEALTH CENTER,264.0,,,,,977.0,146,,30,DISTRICT36,CAPSULE
RDT,Dec 2024,HEALTH CENTER,169.0,,146.0,366.0,,0.0,538,,1,DISTRICT4,PIECE
ACT-INF,Jun 2025,HEALTH CENTER,1057.0,1860.0,,,1032.0,60.0,-248,153.0,2,DISTRICT29,BLISTER
ART-INJ,Aug 2024,HEALTH CENTER,,16.0,104.0,,,123.0,-327,103.0,1,DISTRICT10,VIAL
QUIN,Jul 2024,DISTRICT HOSPITAL,301.0,0.0,12.0,,204.0,4.0,273,,1000,DISTRICT29,TABLET
ART-INJ,Sep 2024,DISTRICT HOSPITAL,,249.0,,740.0,,1.0,438,,2,DISTRICT24,VIAL
ACT-AD,Aug 2025,HEALTH CENTER,1506.0,,312.0,,586.0,0.0,-218,169.0,25,DISTRICT30,BLISTER
ACT-INF,Mar 2025,HEALTH CENTER,1473.0,45.0,371.0,2682.0,,9.0,129,,25,DISTRICT9,BLISTER
ACT-INF,Dec 2024,HEALTH CENTER,,97.0,680.0,,,0.0,-449,510.0,1000,DISTRICT21,BLISTER
RDT,Dec 2024,HEALTH CENTER,378.0,46.0,166.0,,,0.0,-328,213.0,1000,DISTRICT7,PIECE
PYRA-COMP,May 2024,HEALTH CENTER,,872.0,44.0,167.0,1995.0,3768.0,-771,67.0,30,DISTRICT9,TABLET
ART-INJ,May 2025,HEALTH CENTER,884.0,0.0,172.0,1003.0,481.0,1171.0,467,198.0,30,DISTRICT9,VIAL
RDT,Oct 2025,HEALTH CENTER,2029.0,429.0,621.0,1848.0,339.0,,-587,,1,DISTRICT25,PIECE
ACT-SC,Feb 2025,HEALTH CENTER,428.0,0.0,,,461.0,661.0,263,154.0,30,DISTRICT1,BLISTER
ART-SUP,Apr 2025,HEALTH CENTER,,0.0,310.0,346.0,,1.0,-193,480.0,25,DISTRICT8,CAPSULE
ART-SUP,Jan 2024,HEALTH CENTER,4433.0,1844.0,1241.0,,748.0,822.0,87,1321.0,50,DISTRICT35,CAPSULE
ACT-GC,Jan 2024,HEALTH CENTER,1303.0,15.0,,1980.0,,,46,186.0,50,DISTRICT4,BLISTER
PYRA-SAC,Nov 2024,HEALTH CENTER,574.0,631.0,72.0,,,0.0,-297,,5,DISTRICT3,SACHET
ACT-SC,Aug 2024,HEALTH CENTER,281.0,,124.0,111.0,557.0,1.0,420,24.0,1000,DISTRICT28,BLISTER
SP,Feb 2025,HEALTH CENTER,1.0,473.0,3.0,13.0,,,349,0.0,30,DISTRICT12,TABLET
QUIN,Jun 2024,HEALTH CENTER,,3.0,38.0,155.0,,0.0,26,,1000,DISTRICT15,TABLET
ART-INJ,Jan 2025,HEALTH CENTER,2105.0,6.0,229.0,,,0.0,285,123.0,50,DISTRICT10,VIAL
ACT-GC,Jul 2025,HEALTH CENTER,2183.0,0.0,650.0,1794.0,,0.0,-74,,1000,DISTRICT13,BLISTER
ACT-INF,Oct 2025,HEALTH CENTER,5554.0,462.0,,2824.0,388.0,,169,466.0,1000,DISTRICT22,BLISTER
ACT-AD,Sep 2024,HEALTH CENTER,270.0,,13.0,530.0,,,201,,30,DISTRICT28,BLISTER
ACT-SC,Jan 2025,DISTRICT HOSPITAL,887.0,4.0,,340.0,,28.0,41,,30,DISTRICT35,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,131.0,,12.0,128.0,535.0,153.0,-883,11.0,1,DISTRICT35,BLISTER
PYRA-COMP,Jun 2025,REGIONAL HOSPITAL,,434.0,804.0,3871.0,485.0,5721.0,-100,,30,DISTRICT28,TABLET
ACT-AD,May 2025,HEALTH CENTER,,13.0,404.0,528.0,,4413.0,67,,30,DISTRICT1,BLISTER
PYRA-SAC,Jan 2025,HEALTH CENTER,574.0,6.0,,586.0,,19.0,515,100.0,30,DISTRICT31,SACHET
ART-INJ,Apr 2024,HEALTH CENTER,1501.0,0.0,,1787.0,176.0,0.0,359,,1,DISTRICT12,VIAL
ACT-AD,Dec 2024,HEALTH CENTER,,,21.0,205.0,1234.0,11.0,-159,8.0,30,DISTRICT38,BLISTER
ACT-SC,Oct 2025,HEALTH CENTER,762.0,138.0,589.0,470.0,,,142,398.0,30,DISTRICT36,BLISTER
PYRA-COMP,Sep 2025,HEALTH CENTER,1791.0,1919.0,669.0,3218.0,,,-209,799.0,1,DISTRICT33,TABLET
ACT-SC,Jun 2025,HEALTH CENTER,647.0,0.0,,67.0,,15.0,519,10.0,1,DISTRICT8,BLISTER
ART-INJ,Sep 2025,HEALTH CENTER,70.0,0.0,40.0,143.0,,,241,43.0,5,DISTRICT18,VIAL
RDT,Nov 2025,HEALTH CENTER,857.0,40.0,71.0,198.0,,0.0,-528,23.0,30,DISTRICT29,PIECE
PYRA-COMP,Feb 2024,HEALTH CENTER,,0.0,341.0,3166.0,,0.0,-1043,127.0,30,DISTRICT23,TABLET
ART-INJ,Feb 2024,HEALTH CENTER,551.0,0.0,,1207.0,,0.0,41,196.0,30,DISTRICT30,VIAL
ACT-SC,Aug 2024,HEALTH CENTER,1554.0,506.0,820.0,,,1511.0,86,568.0,30,DISTRICT32,BLISTER
ITN,Dec 2023,HEALTH CENTER,251.0,76.0,142.0,212.0,120.0,133.0,-259,91.0,30,DISTRICT30,PIECE
ACT-AD,Aug 2025,HEALTH CENTER,820.0,13.0,620.0,,,,465,262.0,30,DISTRICT27,BLISTER
RDT,Feb 2024,HEALTH CENTER,1062.0,133.0,,,,357.0,-550,80.0,30,DISTRICT10,PIECE
RDT,Apr 2025,HEALTH CENTER,3086.0,22.0,607.0,1452.0,,,112,424.0,30,DISTRICT3,PIECE
SP,May 2024,HEALTH CENTER,6.0,0.0,20.0,2.0,928.0,6077.0,1134,,30,DISTRICT23,TABLET
ACT-INF,Jan 2025,HEALTH CENTER,1644.0,157.0,341.0,1515.0,,23.0,763,,30,DISTRICT22,BLISTER
ACT-AD,Oct 2024,HEALTH CENTER,,0.0,265.0,921.0,,114.0,-33,,2,DISTRICT29,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,476.0,,224.0,315.0,820.0,3.0,256,249.0,50,DISTRICT19,VIAL
ACT-AD,Jul 2025,DISTRICT HOSPITAL,926.0,24.0,501.0,1721.0,,490.0,-103,263.0,1,DISTRICT14,BLISTER
ACT-INF,May 2024,HEALTH CENTER,696.0,0.0,200.0,876.0,,299.0,-641,,30,DISTRICT1,BLISTER
PYRA-COMP,Jul 2024,HEALTH CENTER,3892.0,15.0,,2250.0,,,-845,353.0,1,DISTRICT36,TABLET
ITN,Oct 2024,HEALTH CENTER,,8.0,285.0,1273.0,2237.0,2639.0,503,247.0,50,DISTRICT31,PIECE
QUIN,Apr 2024,HEALTH CENTER,3926.0,1.0,,,,12228.0,-528,1059.0,30,DISTRICT24,TABLET
RDT,Nov 2025,HEALTH CENTER,2100.0,,219.0,520.0,,557.0,461,33.0,50,DISTRICT15,PIECE
ACT-AD,Mar 2024,HEALTH CENTER,114.0,,124.0,460.0,,0.0,-435,70.0,1000,DISTRICT13,BLISTER
ITN,Nov 2024,HEALTH CENTER,,0.0,509.0,1061.0,,0.0,-350,305.0,1,DISTRICT15,PIECE
ART-SUP,Oct 2024,HEALTH CENTER,41.0,0.0,4.0,89.0,,1.0,505,4.0,50,DISTRICT29,CAPSULE
SP,Mar 2024,HEALTH CENTER,749.0,6.0,,307.0,,2991.0,-102,597.0,30,DISTRICT20,TABLET
ACT-SC,Jun 2024,HEALTH CENTER,2422.0,,371.0,1632.0,,154.0,-849,234.0,2,DISTRICT31,BLISTER
RDT,Feb 2025,HEALTH CENTER,1726.0,,,1315.0,696.0,1.0,219,421.0,1,DISTRICT21,PIECE
ITN,Oct 2025,HEALTH CENTER,,0.0,11.0,195.0,,6.0,-621,0.0,50,DISTRICT21,PIECE
ACT-GC,Apr 2024,HEALTH CENTER,,0.0,,1.0,,0.0,105,1.0,30,DISTRICT4,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,360.0,52.0,,,756.0,88.0,-540,232.0,1,DISTRICT36,VIAL
PYRA-COMP,Jul 2025,HEALTH CENTER,370.0,2322.0,69.0,408.0,,142.0,-83,,5,DISTRICT3,TABLET
ACT-INF,Jun 2024,HEALTH CENTER,,5.0,723.0,314.0,,14719.0,-142,,30,DISTRICT16,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,33.0,81.0,18.0,14.0,,,17,10.0,100,DISTRICT7,CAPSULE
ITN,Jun 2024,HEALTH CENTER,,1189.0,1168.0,4831.0,,504.0,30,879.0,30,DISTRICT16,PIECE
SP,Dec 2023,HEALTH CENTER,19.0,0.0,5.0,56.0,212.0,8.0,46,,30,DISTRICT30,TABLET
ITN,Feb 2024,HEALTH CENTER,21.0,,,,1064.0,19.0,159,,1,DISTRICT14,PIECE
ACT-AD,Jun 2025,HEALTH CENTER,368.0,54.0,124.0,107.0,,134.0,326,,30,DISTRICT7,BLISTER
ART-SUP,Mar 2024,HEALTH CENTER,,7.0,395.0,1344.0,,0.0,558,360.0,30,DISTRICT21,CAPSULE
ACT-SC,Oct 2025,HEALTH CENTER,1283.0,0.0,777.0,547.0,1282.0,2300.0,-811,661.0,1000,DISTRICT13,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,,,,,,2142.0,-53,,30,DISTRICT15,BLISTER
ACT-INF,May 2025,HEALTH CENTER,448.0,,,,,1712.0,844,494.0,100,DISTRICT26,BLISTER
ART-SUP,Oct 2025,HEALTH CENTER,832.0,,96.0,,,6838.0,209,70.0,25,DISTRICT33,CAPSULE
ACT-GC,Jan 2025,HEALTH CENTER,15.0,23.0,16.0,40.0,879.0,0.0,190,69.0,1000,DISTRICT25,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,1399.0,127.0,1162.0,,,116.0,246,,1000,DISTRICT29,BLISTER
ACT-SC,Jan 2025,HEALTH CENTER,,,,,1124.0,1379.0,-491,,1,DISTRICT31,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,2184.0,1.0,,1109.0,697.0,0.0,276,,25,DISTRICT13,VIAL
PYRA-COMP,Feb 2024,HEALTH CENTER,128.0,2.0,6.0,161.0,,0.0,156,0.0,5,DISTRICT29,TABLET
PYRA-SAC,Jan 2024,DISTRICT HOSPITAL,51.0,910.0,166.0,,,380.0,-106,56.0,5,DISTRICT16,SACHET
ART-SUP,Oct 2024,HEALTH CENTER,48.0,17.0,,22.0,,283.0,296,27.0,1,DISTRICT32,CAPSULE
ACT-GC,Nov 2024,HEALTH CENTER,1485.0,140.0,152.0,1027.0,,3.0,-122,46.0,1000,DISTRICT29,BLISTER
ART-INJ,Aug 2024,HEALTH CENTER,20.0,,8.0,53.0,,356.0,228,,30,DISTRICT9,VIAL
ACT-SC,Feb 2025,HEALTH CENTER,8.0,13.0,,,,91.0,172,40.0,50,DISTRICT3,BLISTER
RDT,Apr 2025,HEALTH CENTER,,,22.0,,194.0,0.0,41,,1,DISTRICT20,PIECE
RDT,Mar 2024,HEALTH CENTER,,0.0,,971.0,654.0,4.0,-349,189.0,30,DISTRICT13,PIECE
RDT,Mar 2025,HEALTH CENTER,3151.0,,1443.0,4472.0,,3147.0,-105,1269.0,30,DISTRICT17,PIECE
PYRA-SAC,Dec 2024,HEALTH CENTER,708.0,27.0,,318.0,,68.0,61,16.0,1,DISTRICT8,SACHET
ITN,Oct 2024,HEALTH CENTER,,7.0,516.0,948.0,439.0,4069.0,-288,931.0,25,DISTRICT13,PIECE
ACT-SC,Oct 2024,HEALTH CENTER,,3.0,468.0,2462.0,,2336.0,-1054,,30,DISTRICT19,BLISTER
ACT-SC,Dec 2024,HEALTH CENTER,67.0,518.0,106.0,489.0,,0.0,-456,75.0,30,DISTRICT20,BLISTER
PYRA-SAC,Jul 2024,HEALTH CENTER,,160.0,137.0,,,181.0,277,,1,DISTRICT30,SACHET
PYRA-SAC,Jan 2024,HEALTH CENTER,720.0,9.0,258.0,747.0,,2054.0,-542,,2,DISTRICT24,SACHET
PYRA-COMP,Apr 2024,HEALTH CENTER,838.0,3.0,,834.0,726.0,965.0,285,82.0,2,DISTRICT35,TABLET
ACT-SC,Nov 2025,HEALTH CENTER,,0.0,,,,1330.0,-267,,25,DISTRICT13,BLISTER
ACT-INF,Oct 2024,HEALTH CENTER,2380.0,114.0,686.0,,,0.0,380,142.0,50,DISTRICT31,BLISTER
ACT-GC,Oct 2025,HEALTH CENTER,283.0,29.0,117.0,235.0,894.0,4909.0,72,206.0,1,DISTRICT16,BLISTER
PYRA-COMP,Sep 2024,HEALTH CENTER,921.0,,250.0,969.0,,,-44,69.0,2,DISTRICT19,TABLET
ART-SUP,Jul 2025,HEALTH CENTER,1081.0,2.0,733.0,280.0,402.0,38.0,-445,,30,DISTRICT36,CAPSULE
PYRA-SAC,Aug 2024,HEALTH CENTER,453.0,1680.0,,,,2.0,-447,20.0,25,DISTRICT9,SACHET
ART-SUP,May 2025,HEALTH CENTER,904.0,123.0,68.0,403.0,,,-173,135.0,50,DISTRICT3,CAPSULE
ART-INJ,May 2025,HEALTH CENTER,,0.0,52.0,120.0,,,164,,50,DISTRICT26,VIAL
ACT-GC,Mar 2024,HEALTH CENTER,,310.0,,701.0,,,-601,322.0,1000,DISTRICT9,BLISTER
ACT-AD,May 2024,HEALTH CENTER,62.0,16.0,70.0,300.0,,535.0,-88,12.0,5,DISTRICT8,BLISTER
PYRA-SAC,Sep 2025,HEALTH CENTER,,,387.0,1680.0,1467.0,6205.0,443,270.0,1,DISTRICT3,SACHET
RDT,Apr 2024,HEALTH CENTER,1689.0,5.0,152.0,699.0,442.0,2.0,-561,248.0,1,DISTRICT38,PIECE
PYRA-COMP,Oct 2024,HEALTH CENTER,509.0,,265.0,404.0,,1126.0,837,,50,DISTRICT14,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,,,120.0,502.0,642.0,2.0,-881,85.0,1000,DISTRICT31,BLISTER
ACT-GC,May 2024,HEALTH CENTER,,,,1573.0,,43.0,453,162.0,1000,DISTRICT10,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,2617.0,3247.0,654.0,3466.0,1104.0,,339,578.0,30,DISTRICT31,BLISTER
QUIN,Jul 2025,HEALTH CENTER,91.0,,61.0,387.0,,28.0,265,81.0,30,DISTRICT15,TABLET
ITN,Oct 2025,HEALTH CENTER,,18.0,,,,3.0,234,,1,DISTRICT28,PIECE
QUIN,Jan 2025,HEALTH CENTER,,0.0,28.0,381.0,,0.0,-263,20.0,30,DISTRICT1,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,,79.0,,441.0,855.0,14.0,98,,2,DISTRICT32,TABLET
PYRA-SAC,Jun 2025,HEALTH CENTER,30.0,25.0,,6.0,,30.0,79,5.0,5,DISTRICT32,SACHET
PYRA-SAC,Jun 2024,HEALTH CENTER,,0.0,152.0,304.0,1020.0,,374,206.0,25,DISTRICT36,SACHET
ART-SUP,Mar 2024,HEALTH CENTER,,,339.0,1454.0,,,376,,50,DISTRICT29,CAPSULE
ACT-GC,Sep 2025,HEALTH CENTER,3432.0,95.0,575.0,,,0.0,360,761.0,30,DISTRICT36,BLISTER
PYRA-COMP,Nov 2024,DISTRICT HOSPITAL,258.0,6.0,,100.0,390.0,1.0,329,66.0,30,DISTRICT22,TABLET
ACT-INF,Jul 2024,HEALTH CENTER,,199.0,1161.0,3788.0,,2132.0,403,,1,DISTRICT24,BLISTER
ACT-GC,Jan 2024,HEALTH CENTER,,0.0,166.0,258.0,2371.0,565.0,1415,,1,DISTRICT33,BLISTER
RDT,Jan 2024,HEALTH CENTER,,,42.0,4.0,,802.0,56,,1,DISTRICT2,PIECE
