product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
SP,Oct 2025,HEALTH CENTER,516.0,266.0,93.0,,861.0,70.0,652,,30,DISTRICT23,TABLET
ITN,Jun 2024,HEALTH CENTER,,134.0,210.0,,240.0,4176.0,-513,273.0,30,DISTRICT23,PIECE
SP,Nov 2025,HEALTH CENTER,,5.0,,,,292.0,-13,137.0,30,DISTRICT1,TABLET
SP,Jul 2024,HEALTH CENTER,,,286.0,,,4065.0,-34,118.0,30,DISTRICT33,TABLET
ACT-GC,Feb 2024,HEALTH CENTER,1432.0,,452.0,,,5023.0,55,504.0,1000,DISTRICT36,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,3234.0,,1084.0,,670.0,12242.0,-465,1522.0,30,DISTRICT31,CAPSULE
ART-INJ,May 2024,HEALTH CENTER,5769.0,0.0,,,52.0,381.0,-24,,1000,DISTRICT24,VIAL
PYRA-SAC,Dec 2024,HEALTH CENTER,1202.0,27.0,475.0,1318.0,,158.0,378,154.0,5,DISTRICT3,SACHET
QUIN,Mar 2025,HEALTH CENTER,1991.0,54.0,697.0,1822.0,,,-77,451.0,1000,DISTRICT33,TABLET
RDT,Sep 2025,HEALTH CENTER,735.0,357.0,387.0,2924.0,,1076.0,660,335.0,30,DISTRICT36,PIECE
ACT-SC,Mar 2024,HEALTH CENTER,317.0,12.0,131.0,187.0,1180.0,5783.0,-115,53.0,2,DISTRICT13,BLISTER
ITN,Dec 2024,HEALTH CENTER,42.0,2.0,,,159.0,,278,,1,DISTRICT33,PIECE
ACT-INF,Dec 2024,HEALTH CENTER,1207.0,63.0,485.0,2245.0,1340.0,1805.0,313,,1000,DISTRICT32,BLISTER
PYRA-COMP,Sep 2024,HEALTH CENTER,,118.0,,49.0,,,-199,95.0,25,DISTRICT16,TABLET
ACT-GC,Dec 2024,HEALTH CENTER,35.0,10.0,8.0,,,0.0,-862,14.0,1000,DISTRICT29,BLISTER
PYRA-SAC,Nov 2025,HEALTH CENTER,59.0,0.0,13.0,7.0,422.0,0.0,-454,1.0,25,DISTRICT16,SACHET
SP,Jul 2024,HEALTH CENTER,,33.0,65.0,2442.0,324.0,6.0,540,15.0,30,DISTRICT33,TABLET
ART-SUP,Feb 2025,HEALTH CENTER,,1181.0,394.0,,,0.0,-476,540.0,2,DISTRICT13,CAPSULE
PYRA-COMP,May 2024,HEALTH CENTER,1025.0,72.0,,5047.0,,310.0,247,,30,DISTRICT36,TABLET
ART-SUP,Dec 2024,DISTRICT HOSPITAL,1232.0,47.0,,748.0,,1331.0,1003,382.0,100,DISTRICT38,CAPSULE
ITN,Jun 2025,HEALTH CENTER,1023.0,449.0,,2590.0,,2.0,-95,358.0,30,DISTRICT29,PIECE
ART-SUP,Sep 2024,HEALTH CENTER,,36.0,112.0,463.0,,,-381,12.0,2,DISTRICT24,CAPSULE
ACT-SC,Dec 2024,HEALTH CENTER,1159.0,155.0,601.0,2305.0,,262.0,159,586.0,30,DISTRICT10,BLISTER
PYRA-COMP,Apr 2025,HEALTH CENTER,,0.0,,79.0,,0.0,-810,68.0,1,DISTRICT28,TABLET
ACT-GC,Sep 2025,HEALTH CENTER,,1.0,10.0,138.0,,0.0,445,1.0,1000,DISTRICT35,BLISTER
ACT-INF,Jun 2024,HEALTH CENTER,4977.0,43.0,590.0,5627.0,,0.0,51,255.0,30,DISTRICT8,BLISTER
RDT,Dec 2024,HEALTH CENTER,1468.0,,212.0,,,,-274,130.0,2,DISTRICT29,PIECE
ACT-GC,Jul 2025,HEALTH CENTER,523.0,3.0,,219.0,631.0,11.0,590,,30,DISTRICT16,BLISTER
PYRA-COMP,Feb 2024,HEALTH CENTER,1706.0,,,2450.0,,1212.0,-246,498.0,2,DISTRICT4,TABLET
ACT-AD,Oct 2024,HEALTH CENTER,18.0,8.0,,,,879.0,-360,65.0,1,DISTRICT28,BLISTER
ART-SUP,Dec 2023,HEALTH CENTER,,494.0,40.0,,,0.0,877,,5,DISTRICT33,CAPSULE
SP,Apr 2024,HEALTH CENTER,,1.0,,129.0,,1103.0,-422,,1000,DISTRICT20,TABLET
ART-SUP,Jan 2024,HEALTH CENTER,658.0,1.0,207.0,,1393.0,715.0,55,246.0,50,DISTRICT36,CAPSULE
ART-INJ,Sep 2025,HEALTH CENTER,173.0,1.0,154.0,154.0,,0.0,-289,62.0,1,DISTRICT25,VIAL
QUIN,Aug 2024,HEALTH CENTER,891.0,,,2196.0,,,585,,1000,DISTRICT24,TABLET
PYRA-COMP,Dec 2024,HEALTH CENTER,994.0,,,1482.0,738.0,,276,,2,DISTRICT16,TABLET
ACT-AD,Nov 2025,HEALTH CENTER,387.0,0.0,20.0,,446.0,98.0,-920,1.0,5,DISTRICT28,BLISTER
ACT-AD,Dec 2024,HEALTH CENTER,,33.0,126.0,915.0,981.0,12.0,-554,,50,DISTRICT16,BLISTER
RDT,Mar 2025,HEALTH CENTER,,0.0,215.0,411.0,,0.0,-431,31.0,5,DISTRICT22,PIECE
ART-INJ,Mar 2025,HEALTH CENTER,9355.0,58.0,2095.0,,,2.0,125,980.0,30,DISTRICT29,VIAL
RDT,Dec 2023,HEALTH CENTER,,125.0,154.0,,,20.0,260,58.0,25,DISTRICT13,PIECE
ACT-GC,Oct 2025,HEALTH CENTER,1238.0,18.0,525.0,2276.0,1230.0,459.0,442,376.0,30,DISTRICT20,BLISTER
PYRA-COMP,Sep 2024,HEALTH CENTER,623.0,18.0,375.0,523.0,,5040.0,-476,,25,DISTRICT23,TABLET
ITN,Mar 2024,HEALTH CENTER,554.0,,44.0,,,0.0,-322,,25,DISTRICT30,PIECE
ACT-AD,Dec 2024,HEALTH CENTER,1205.0,60.0,477.0,1743.0,,6.0,250,202.0,1000,DISTRICT16,BLISTER
ITN,Apr 2024,HEALTH CENTER,728.0,,187.0,,,,64,223.0,2,DISTRICT31,PIECE
QUIN,Dec 2024,HEALTH CENTER,3340.0,,647.0,2587.0,,133.0,903,533.0,1000,DISTRICT33,TABLET
ACT-INF,Nov 2025,HEALTH CENTER,,28.0,351.0,,765.0,224.0,-387,142.0,1,DISTRICT1,BLISTER
RDT,Jun 2025,HEALTH CENTER,8171.0,2737.0,,8790.0,,0.0,-344,,1000,DISTRICT29,PIECE
QUIN,Aug 2024,HEALTH CENTER,2221.0,1.0,,3324.0,,28.0,-1127,103.0,1000,DISTRICT13,TABLET
ACT-AD,May 2024,HEALTH CENTER,4626.0,51.0,790.0,4890.0,,108.0,-109,329.0,50,DISTRICT14,BLISTER
ACT-INF,Jul 2025,HEALTH CENTER,,1623.0,,5607.0,,,217,,1000,DISTRICT30,BLISTER
ITN,Aug 2024,HEALTH CENTER,828.0,,366.0,1235.0,,,-254,126.0,30,DISTRICT14,PIECE
SP,Sep 2025,HEALTH CENTER,200.0,0.0,,,325.0,0.0,-351,37.0,30,DISTRICT24,TABLET
ACT-INF,Jan 2024,DISTRICT HOSPITAL,1586.0,756.0,,1372.0,,127.0,-105,137.0,30,DISTRICT3,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,,154.0,,,261.0,,-704,,1,DISTRICT30,BLISTER
ART-INJ,Oct 2024,HEALTH CENTER,,100.0,161.0,1317.0,,1.0,14,62.0,30,DISTRICT9,VIAL
PYRA-COMP,Jan 2024,HEALTH CENTER,22.0,1.0,26.0,347.0,,13.0,488,10.0,1,DISTRICT22,TABLET
SP,Feb 2024,HEALTH CENTER,82.0,,,77.0,531.0,0.0,-383,0.0,50,DISTRICT28,TABLET
SP,Feb 2025,HEALTH CENTER,1789.0,966.0,470.0,2311.0,,8.0,243,,1000,DISTRICT22,TABLET
PYRA-SAC,Aug 2025,HEALTH CENTER,,513.0,361.0,1456.0,,,347,,5,DISTRICT35,SACHET
SP,Apr 2024,HEALTH CENTER,655.0,0.0,,570.0,,0.0,170,108.0,50,DISTRICT36,TABLET
PYRA-SAC,Oct 2024,HEALTH CENTER,,109.0,232.0,237.0,,,-306,331.0,1,DISTRICT33,SACHET
SP,Nov 2024,HEALTH CENTER,,253.0,,2964.0,,,725,,1000,DISTRICT13,TABLET
ACT-AD,Dec 2023,HEALTH CENTER,,44.0,,,691.0,1.0,-446,,5,DISTRICT28,BLISTER
ITN,Jun 2024,HEALTH CENTER,,,317.0,,,,626,247.0,100,DISTRICT19,PIECE
ACT-AD,Dec 2023,HEALTH CENTER,,2.0,411.0,,646.0,1832.0,-287,425.0,1000,DISTRICT36,BLISTER
ITN,Dec 2024,HEALTH CENTER,101.0,28.0,,,,0.0,-675,19.0,30,DISTRICT8,PIECE
ACT-GC,Apr 2025,HEALTH CENTER,1017.0,1.0,233.0,573.0,334.0,56.0,311,65.0,30,DISTRICT25,BLISTER
PYRA-COMP,Jan 2025,HEALTH CENTER,27.0,67.0,,,599.0,,335,6.0,30,DISTRICT19,TABLET
ACT-INF,May 2025,HEALTH CENTER,1511.0,1.0,401.0,1767.0,1418.0,12.0,-311,398.0,1000,DISTRICT31,BLISTER
ACT-AD,Jun 2024,HEALTH CENTER,2290.0,,1827.0,4987.0,821.0,2513.0,135,1549.0,1000,DISTRICT9,BLISTER
ACT-AD,Sep 2024,HEALTH CENTER,,318.0,1183.0,1155.0,1094.0,6489.0,71,867.0,30,DISTRICT25,BLISTER
ACT-AD,Feb 2024,HEALTH CENTER,554.0,23.0,375.0,239.0,,1497.0,194,80.0,1,DISTRICT25,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,347.0,620.0,194.0,667.0,,98.0,609,282.0,30,DISTRICT7,CAPSULE
ACT-AD,May 2025,HEALTH CENTER,,8.0,174.0,61.0,,201.0,-59,,5,DISTRICT18,BLISTER
ITN,Aug 2025,DISTRICT HOSPITAL,856.0,1464.0,122.0,762.0,233.0,0.0,232,,30,DISTRICT29,PIECE
SP,Mar 2025,HEALTH CENTER,,0.0,,226.0,,0.0,-102,20.0,1,DISTRICT26,TABLET
ACT-AD,Dec 2023,HEALTH CENTER,,40.0,166.0,190.0,,0.0,118,222.0,50,DISTRICT13,BLISTER
RDT,Sep 2025,HEALTH CENTER,1083.0,0.0,65.0,1405.0,,0.0,176,21.0,30,DISTRICT15,PIECE
ACT-INF,Nov 2025,HEALTH CENTER,300.0,6.0,20.0,258.0,,1919.0,550,35.0,30,DISTRICT20,BLISTER
QUIN,May 2024,HEALTH CENTER,3259.0,20.0,,,,10655.0,-82,,1000,DISTRICT20,TABLET
ACT-INF,Oct 2024,HEALTH CENTER,,0.0,364.0,548.0,,8285.0,-138,468.0,30,DISTRICT25,BLISTER
PYRA-SAC,Jan 2024,HEALTH CENTER,1029.0,34.0,,1816.0,,4.0,-484,136.0,5,DISTRICT28,SACHET
ART-SUP,Feb 2025,DISTRICT HOSPITAL,,,249.0,1228.0,,,-164,327.0,1,DISTRICT17,CAPSULE
ACT-GC,Aug 2025,HEALTH CENTER,7216.0,261.0,1055.0,4833.0,991.0,,765,585.0,1000,DISTRICT9,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,1044.0,23.0,,1090.0,822.0,4.0,-256,64.0,50,DISTRICT9,BLISTER
PYRA-COMP,Apr 2025,HEALTH CENTER,442.0,,412.0,119.0,,,404,212.0,1,DISTRICT22,TABLET
ACT-SC,Oct 2024,HEALTH CENTER,79.0,,33.0,,516.0,126.0,-335,,30,DISTRICT16,BLISTER
ACT-GC,Apr 2024,HEALTH CENTER,2497.0,1.0,701.0,,,2705.0,-437,,30,DISTRICT32,BLISTER
PYRA-SAC,Dec 2023,HEALTH CENTER,,415.0,356.0,959.0,,,63,,25,DISTRICT8,SACHET
ART-SUP,Aug 2025,HEALTH CENTER,573.0,,629.0,1526.0,,471.0,-856,539.0,1,DISTRICT4,CAPSULE
QUIN,Apr 2024,HEALTH CENTER,324.0,0.0,45.0,600.0,130.0,0.0,156,138.0,1,DISTRICT31,TABLET
ACT-GC,Oct 2024,HEALTH CENTER,,521.0,57.0,,,0.0,-340,193.0,50,DISTRICT7,BLISTER
SP,Sep 2024,DISTRICT HOSPITAL,3933.0,0.0,588.0,,,,-608,290.0,1000,DISTRICT6,TABLET
QUIN,Mar 2025,DISTRICT HOSPITAL,50.0,0.0,,93.0,,0.0,-327,,30,DISTRICT25,TABLET
ACT-SC,Nov 2025,HEALTH CENTER,,537.0,,,,0.0,775,,30,DISTRICT20,BLISTER
PYRA-SAC,Mar 2024,HEALTH CENTER,,237.0,9.0,,,0.0,-232,11.0,5,DISTRICT29,SACHET
QUIN,Apr 2025,HEALTH CENTER,277.0,,,1003.0,,0.0,-710,,1000,DISTRICT22,TABLET
PYRA-COMP,Mar 2024,HEALTH CENTER,91.0,146.0,84.0,2.0,1687.0,432.0,-297,,1,DISTRICT16,TABLET
ACT-SC,Dec 2024,HEALTH CENTER,,181.0,480.0,1126.0,,,135,220.0,1,DISTRICT38,BLISTER
PYRA-SAC,Mar 2024,HEALTH CENTER,,15.0,462.0,,,,57,336.0,1,DISTRICT19,SACHET
ART-INJ,Nov 2025,HEALTH CENTER,578.0,145.0,141.0,251.0,,8.0,-513,37.0,30,DISTRICT38,VIAL
QUIN,Nov 2024,HEALTH CENTER,295.0,,174.0,356.0,,0.0,-16,47.0,30,DISTRICT18,TABLET
ACT-INF,Jun 2025,HEALTH CENTER,1210.0,83.0,176.0,607.0,,0.0,-368,10.0,30,DISTRICT19,BLISTER
RDT,May 2024,HEALTH CENTER,,0.0,312.0,545.0,,687.0,659,263.0,30,DISTRICT10,PIECE
QUIN,Jul 2025,HEALTH CENTER,,0.0,,571.0,1073.0,7.0,-453,172.0,30,DISTRICT1,TABLET
ITN,Apr 2024,HEALTH CENTER,1190.0,0.0,,853.0,,41.0,-328,153.0,100,DISTRICT8,PIECE
ACT-AD,Oct 2025,HEALTH CENTER,1087.0,0.0,215.0,656.0,,832.0,219,,2,DISTRICT4,BLISTER
RDT,Jun 2025,HEALTH CENTER,2043.0,1129.0,,,,10704.0,-379,1499.0,2,DISTRICT28,PIECE
ART-SUP,May 2025,HEALTH CENTER,1111.0,27.0,502.0,,1443.0,7083.0,-537,1002.0,30,DISTRICT1,CAPSULE
ACT-INF,Oct 2025,HEALTH CENTER,60.0,0.0,24.0,11.0,249.0,1669.0,-75,,30,DISTRICT28,BLISTER
ITN,Mar 2024,HEALTH CENTER,,0.0,85.0,,,288.0,-89,69.0,30,DISTRICT9,PIECE
ACT-GC,Jul 2025,HEALTH CENTER,713.0,0.0,255.0,174.0,455.0,3067.0,374,,1000,DISTRICT36,BLISTER
RDT,May 2024,HEALTH CENTER,,152.0,,,,2.0,-372,11.0,5,DISTRICT33,PIECE
SP,Feb 2024,HEALTH CENTER,,187.0,,2035.0,860.0,127.0,-161,319.0,1000,DISTRICT11,TABLET
PYRA-SAC,Aug 2024,HEALTH CENTER,79.0,605.0,102.0,81.0,,2503.0,309,47.0,2,DISTRICT25,SACHET
QUIN,May 2025,HEALTH CENTER,5.0,218.0,,179.0,,0.0,468,,1000,DISTRICT31,TABLET
PYRA-SAC,Feb 2025,HEALTH CENTER,2879.0,1.0,86.0,673.0,1190.0,,-341,15.0,2,DISTRICT30,SACHET
SP,Apr 2024,HEALTH CENTER,3.0,0.0,1.0,,356.0,681.0,527,3.0,30,DISTRICT5,TABLET
ACT-AD,Mar 2024,DISTRICT HOSPITAL,624.0,222.0,,465.0,,,213,,30,DISTRICT15,BLISTER
PYRA-SAC,Jul 2024,HEALTH CENTER,999.0,0.0,,242.0,,,-276,,5,DISTRICT21,SACHET
PYRA-COMP,Aug 2025,HEALTH CENTER,,977.0,116.0,,897.0,0.0,231,132.0,1,DISTRICT17,TABLET
ACT-AD,Jan 2025,HEALTH CENTER,,,,,,26.0,-110,32.0,1,DISTRICT38,BLISTER
ART-INJ,Nov 2024,HEALTH CENTER,,1364.0,188.0,279.0,,,336,83.0,30,DISTRICT2,VIAL
ACT-INF,Jul 2024,HEALTH CENTER,,1638.0,311.0,,,,-648,,30,DISTRICT28,BLISTER
ART-SUP,Nov 2025,HEALTH CENTER,3299.0,,215.0,,,608.0,719,266.0,1,DISTRICT3,CAPSULE
RDT,Feb 2024,HEALTH CENTER,244.0,0.0,,85.0,203.0,3.0,282,75.0,50,DISTRICT7,PIECE
ITN,Nov 2025,HEALTH CENTER,,2.0,232.0,,,2075.0,-347,94.0,1,DISTRICT24,PIECE
ITN,Oct 2025,HEALTH CENTER,3502.0,410.0,720.0,2220.0,,2163.0,-4,507.0,1000,DISTRICT24,PIECE
PYRA-SAC,Mar 2024,HEALTH CENTER,767.0,57.0,,1776.0,,,8,575.0,30,DISTRICT12,SACHET
PYRA-COMP,Oct 2025,HEALTH CENTER,2466.0,,312.0,,431.0,0.0,508,256.0,2,DISTRICT28,TABLET
ACT-GC,Apr 2025,HEALTH CENTER,,0.0,,60.0,271.0,0.0,2,23.0,1,DISTRICT13,BLISTER
ACT-AD,Nov 2025,HEALTH CENTER,,,,,,23.0,-221,397.0,25,DISTRICT20,BLISTER
ART-INJ,Jan 2025,HEALTH CENTER,1049.0,7.0,211.0,686.0,,72.0,374,91.0,25,DISTRICT7,VIAL
ART-SUP,Feb 2025,HEALTH CENTER,53.0,13.0,7.0,28.0,,101.0,146,,2,DISTRICT9,CAPSULE
ACT-AD,Jan 2024,HEALTH CENTER,895.0,0.0,87.0,52.0,,1.0,-44,8.0,2,DISTRICT7,BLISTER
ACT-AD,Feb 2024,HEALTH CENTER,,0.0,20.0,,,19.0,-80,2.0,25,DISTRICT3,BLISTER
ITN,May 2024,HEALTH CENTER,,80.0,,2511.0,,966.0,612,509.0,1,DISTRICT31,PIECE
PYRA-COMP,Dec 2023,HEALTH CENTER,639.0,,245.0,274.0,,4555.0,-381,280.0,1,DISTRICT31,TABLET
ACT-AD,May 2024,HEALTH CENTER,251.0,,,522.0,655.0,,141,85.0,30,DISTRICT26,BLISTER
ART-INJ,Nov 2025,HEALTH CENTER,1228.0,,371.0,919.0,,26.0,122,374.0,50,DISTRICT9,VIAL
ACT-SC,Nov 2024,HEALTH CENTER,618.0,12.0,188.0,650.0,739.0,467.0,-107,236.0,30,DISTRICT29,BLISTER
ART-SUP,May 2024,HEALTH CENTER,322.0,2.0,,,134.0,11814.0,-216,375.0,5,DISTRICT30,CAPSULE
ACT-GC,Feb 2025,REGIONAL HOSPITAL,1510.0,,662.0,,,995.0,-140,927.0,30,DISTRICT3,BLISTER
QUIN,Feb 2025,HEALTH CENTER,1257.0,,,763.0,,4821.0,407,323.0,30,DISTRICT16,TABLET
SP,Jul 2025,HEALTH CENTER,1997.0,15.0,,341.0,,386.0,-11,654.0,1000,DISTRICT12,TABLET
PYRA-SAC,Sep 2025,HEALTH CENTER,341.0,243.0,36.0,793.0,550.0,0.0,133,3.0,25,DISTRICT29,SACHET
ACT-INF,Jan 2024,HEALTH CENTER,3572.0,,1023.0,6106.0,,21.0,-59,1063.0,1000,DISTRICT9,BLISTER
PYRA-SAC,Jul 2024,HEALTH CENTER,1921.0,471.0,212.0,2075.0,,15.0,250,,1,DISTRICT11,SACHET
ART-SUP,Apr 2024,HEALTH CENTER,296.0,20.0,68.0,1384.0,,0.0,249,2.0,100,DISTRICT22,CAPSULE
SP,Nov 2025,DISTRICT HOSPITAL,23.0,,2.0,20.0,,0.0,-766,0.0,1000,DISTRICT26,TABLET
ACT-INF,Aug 2024,DISTRICT HOSPITAL,1931.0,35.0,,2284.0,192.0,,-211,328.0,1000,DISTRICT29,BLISTER
PYRA-COMP,Apr 2025,HEALTH CENTER,2768.0,,1209.0,3944.0,,10766.0,-128,2138.0,2,DISTRICT6,TABLET
ACT-SC,Jun 2024,HEALTH CENTER,199.0,,3.0,977.0,,,-491,0.0,30,DISTRICT9,BLISTER
SP,Jun 2024,HEALTH CENTER,1215.0,,,,,3308.0,374,,1000,DISTRICT20,TABLET
RDT,May 2025,HEALTH CENTER,2052.0,12.0,,1203.0,,89.0,7,,25,DISTRICT13,PIECE
ART-INJ,Feb 2024,HEALTH CENTER,389.0,0.0,,252.0,,1337.0,154,132.0,1,DISTRICT32,VIAL
ACT-AD,Jun 2024,HEALTH CENTER,1312.0,115.0,76.0,276.0,,,-307,51.0,1000,DISTRICT15,BLISTER
ACT-AD,Apr 2024,HEALTH CENTER,,,,,,65.0,330,224.0,30,DISTRICT9,BLISTER
QUIN,Jan 2024,HEALTH CENTER,439.0,0.0,,411.0,,,83,,1,DISTRICT36,TABLET
ART-SUP,Dec 2024,HEALTH CENTER,580.0,34.0,62.0,160.0,,12.0,188,29.0,25,DISTRICT38,CAPSULE
ACT-GC,Jan 2024,HEALTH CENTER,738.0,9.0,,232.0,1218.0,4208.0,-808,,1000,DISTRICT23,BLISTER
RDT,Jun 2025,HEALTH CENTER,,,54.0,94.0,,0.0,1022,2.0,50,DISTRICT23,PIECE
PYRA-SAC,Jun 2024,HEALTH CENTER,,0.0,2.0,273.0,,0.0,-833,1.0,2,DISTRICT37,SACHET
PYRA-COMP,Feb 2025,HEALTH CENTER,7141.0,12.0,,4113.0,,991.0,-410,834.0,1,DISTRICT29,TABLET
ART-SUP,Jun 2024,DISTRICT HOSPITAL,7019.0,738.0,1745.0,8504.0,,213.0,-779,,2,DISTRICT36,CAPSULE
ACT-SC,Jul 2025,HEALTH CENTER,,0.0,189.0,15.0,,1.0,379,,1,DISTRICT16,BLISTER
ACT-SC,Dec 2023,HEALTH CENTER,1530.0,0.0,,653.0,,,152,75.0,30,DISTRICT5,BLISTER
ACT-GC,Jun 2025,HEALTH CENTER,179.0,,224.0,5.0,1155.0,2513.0,-78,,1000,DISTRICT28,BLISTER
PYRA-COMP,Oct 2024,HEALTH CENTER,304.0,,237.0,,,1771.0,270,710.0,1,DISTRICT29,TABLET
ACT-SC,May 2025,HEALTH CENTER,2114.0,227.0,1016.0,2400.0,1788.0,,-346,716.0,30,DISTRICT3,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,2200.0,5.0,1129.0,870.0,,776.0,493,,2,DISTRICT9,BLISTER
RDT,Mar 2025,HEALTH CENTER,39.0,,106.0,106.0,,93.0,-5,,50,DISTRICT13,PIECE
ART-INJ,Apr 2025,HEALTH CENTER,125.0,114.0,,259.0,,262.0,-241,73.0,30,DISTRICT23,VIAL
ACT-INF,Sep 2024,DISTRICT HOSPITAL,46.0,198.0,,110.0,,,-83,5.0,1000,DISTRICT5,BLISTER
ACT-GC,Aug 2024,HEALTH CENTER,1985.0,540.0,,1399.0,1056.0,21.0,414,468.0,1000,DISTRICT21,BLISTER
ART-SUP,Aug 2025,HEALTH CENTER,,303.0,,2875.0,485.0,389.0,-153,393.0,2,DISTRICT33,CAPSULE
SP,Mar 2024,HEALTH CENTER,,0.0,94.0,125.0,,0.0,1003,7.0,1000,DISTRICT26,TABLET
ART-SUP,May 2025,HEALTH CENTER,,5.0,121.0,,564.0,1.0,-428,161.0,2,DISTRICT16,CAPSULE
ACT-SC,Jun 2025,HEALTH CENTER,85.0,,,393.0,,0.0,-134,,50,DISTRICT31,BLISTER
ACT-AD,Mar 2024,HEALTH CENTER,2777.0,52.0,,2186.0,236.0,29.0,153,744.0,30,DISTRICT23,BLISTER
ART-INJ,May 2024,REGIONAL HOSPITAL,497.0,,,,,2.0,-813,245.0,30,DISTRICT29,VIAL
ACT-AD,Nov 2024,HEALTH CENTER,2090.0,0.0,579.0,2138.0,,23.0,-414,591.0,1,DISTRICT1,BLISTER
ART-INJ,Feb 2025,HEALTH CENTER,,0.0,4.0,6.0,,1346.0,-662,,30,DISTRICT21,VIAL
ITN,Nov 2024,HEALTH CENTER,270.0,64.0,179.0,252.0,,,349,108.0,30,DISTRICT18,PIECE
ACT-AD,Sep 2024,HEALTH CENTER,943.0,2.0,382.0,410.0,,,606,526.0,1000,DISTRICT16,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,111.0,,,165.0,,1950.0,479,317.0,1000,DISTRICT9,CAPSULE
ACT-AD,Jun 2024,HEALTH CENTER,,,,1565.0,455.0,45.0,-177,55.0,30,DISTRICT29,BLISTER
ACT-SC,Jun 2025,HEALTH CENTER,1321.0,198.0,,347.0,,1414.0,638,,1,DISTRICT14,BLISTER
ACT-GC,Jan 2024,HEALTH CENTER,,0.0,79.0,188.0,,1456.0,267,92.0,1,DISTRICT26,BLISTER
ACT-AD,Nov 2024,HEALTH CENTER,832.0,1447.0,,,,18.0,-59,415.0,30,DISTRICT33,BLISTER
ART-SUP,Mar 2025,HEALTH CENTER,856.0,1352.0,,2568.0,,5.0,-346,,1,DISTRICT29,CAPSULE
ITN,Nov 2024,HEALTH CENTER,1153.0,227.0,,736.0,,3207.0,66,676.0,30,DISTRICT19,PIECE
ACT-GC,Mar 2024,HEALTH CENTER,2351.0,12.0,875.0,1807.0,1078.0,376.0,606,404.0,1000,DISTRICT28,BLISTER
PYRA-COMP,Sep 2025,HEALTH CENTER,1411.0,102.0,442.0,2018.0,,,-600,113.0,50,DISTRICT14,TABLET
PYRA-SAC,May 2024,HEALTH CENTER,1110.0,,503.0,,,1941.0,128,172.0,5,DISTRICT4,SACHET
ART-INJ,Apr 2024,HEALTH CENTER,198.0,137.0,173.0,244.0,,1327.0,-171,131.0,30,DISTRICT37,VIAL
ACT-INF,Mar 2024,HEALTH CENTER,5610.0,0.0,1184.0,,438.0,6712.0,94,1778.0,30,DISTRICT1,BLISTER
SP,Jan 2025,HEALTH CENTER,2034.0,371.0,524.0,,,793.0,-723,841.0,1000,DISTRICT33,TABLET
QUIN,Aug 2024,DISTRICT HOSPITAL,,246.0,,137.0,283.0,270.0,365,267.0,1000,DISTRICT26,TABLET
PYRA-SAC,May 2025,HEALTH CENTER,5960.0,,1360.0,3022.0,313.0,1.0,-229,,5,DISTRICT6,SACHET
PYRA-SAC,Mar 2025,HEALTH CENTER,1010.0,9.0,692.0,548.0,,,240,881.0,5,DISTRICT10,SACHET
ACT-GC,Apr 2024,HEALTH CENTER,,1247.0,195.0,,,35.0,449,229.0,30,DISTRICT28,BLISTER
ACT-GC,Jan 2024,HEALTH CENTER,714.0,,563.0,,,1288.0,-339,370.0,30,DISTRICT28,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,1146.0,3.0,77.0,2224.0,418.0,34.0,301,,2,DISTRICT1,CAPSULE
ACT-SC,Nov 2024,HEALTH CENTER,261.0,0.0,323.0,322.0,,281.0,-20,174.0,1,DISTRICT5,BLISTER
SP,Nov 2025,HEALTH CENTER,355.0,4.0,,653.0,,1.0,110,,1000,DISTRICT11,TABLET
ACT-GC,Aug 2025,HEALTH CENTER,,9.0,332.0,133.0,,0.0,-329,,50,DISTRICT18,BLISTER
ART-INJ,Jul 2025,HEALTH CENTER,770.0,0.0,94.0,,,780.0,209,,5,DISTRICT16,VIAL
PYRA-SAC,Aug 2024,HEALTH CENTER,752.0,540.0,479.0,333.0,,,-226,323.0,5,DISTRICT5,SACHET
SP,Jan 2024,HEALTH CENTER,440.0,0.0,124.0,275.0,913.0,1786.0,-702,36.0,1000,DISTRICT20,TABLET
ART-SUP,Oct 2025,HEALTH CENTER,256.0,,49.0,258.0,,113.0,-359,,25,DISTRICT13,CAPSULE
ACT-INF,Nov 2025,HEALTH CENTER,1010.0,23.0,452.0,336.0,589.0,883.0,196,344.0,1000,DISTRICT28,BLISTER
RDT,Dec 2024,HEALTH CENTER,,,,,,1199.0,-147,12.0,50,DISTRICT7,PIECE
PYRA-COMP,Jul 2024,REGIONAL HOSPITAL,232.0,2.0,137.0,206.0,458.0,2.0,468,50.0,2,DISTRICT18,TABLET
QUIN,Aug 2024,HEALTH CENTER,2429.0,183.0,470.0,2735.0,479.0,0.0,-53,360.0,1000,DISTRICT18,TABLET
