product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ACT-GC,Sep 2025,HEALTH CENTER,1505.0,256.0,562.0,4434.0,,0.0,763,290.0,1,DISTRICT28,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,714.0,,,,528.0,3.0,270,41.0,30,DISTRICT22,BLISTER
ART-INJ,Mar 2025,HEALTH CENTER,,0.0,232.0,1787.0,,423.0,-714,165.0,30,DISTRICT22,VIAL
ACT-AD,Dec 2024,HEALTH CENTER,,,349.0,386.0,,1431.0,25,265.0,30,DISTRICT29,BLISTER
PYRA-COMP,Dec 2023,HEALTH CENTER,,125.0,322.0,852.0,,,314,60.0,50,DISTRICT13,TABLET
ART-INJ,Nov 2024,HEALTH CENTER,523.0,0.0,,239.0,,887.0,69,342.0,30,DISTRICT25,VIAL
PYRA-COMP,Mar 2024,HEALTH CENTER,,,12.0,13.0,,3.0,189,,1,DISTRICT31,TABLET
ACT-GC,May 2024,HEALTH CENTER,1019.0,51.0,,542.0,735.0,33.0,-203,566.0,1000,DISTRICT2,BLISTER
ACT-GC,Dec 2024,HEALTH CENTER,219.0,44.0,5.0,,,0.0,677,4.0,50,DISTRICT4,BLISTER
ART-INJ,May 2025,HEALTH CENTER,526.0,,118.0,,1522.0,,-106,,30,DISTRICT8,VIAL
ACT-GC,Jul 2025,HEALTH CENTER,252.0,,,626.0,1492.0,,-365,317.0,1000,DISTRICT28,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,,34.0,211.0,,,5.0,143,47.0,30,DISTRICT31,CAPSULE
ACT-GC,May 2024,HEALTH CENTER,817.0,51.0,40.0,493.0,,,-193,,30,DISTRICT36,BLISTER
SP,Jun 2025,HEALTH CENTER,,0.0,0.0,20.0,373.0,,-258,0.0,30,DISTRICT1,TABLET
ACT-GC,May 2024,HEALTH CENTER,,5.0,161.0,288.0,,,-623,209.0,1000,DISTRICT16,BLISTER
QUIN,Mar 2025,HEALTH CENTER,,,,1937.0,,156.0,-194,,1000,DISTRICT2,TABLET
PYRA-COMP,Aug 2024,HEALTH CENTER,,,170.0,1166.0,,571.0,608,,1,DISTRICT16,TABLET
SP,May 2024,HEALTH CENTER,,43.0,140.0,445.0,,0.0,67,69.0,1000,DISTRICT17,TABLET
SP,Apr 2024,HEALTH CENTER,1263.0,0.0,,133.0,,315.0,523,,30,DISTRICT11,TABLET
ACT-GC,Sep 2025,HEALTH CENTER,1495.0,1251.0,587.0,2485.0,1404.0,508.0,-797,197.0,1000,DISTRICT16,BLISTER
ACT-AD,Nov 2025,HEALTH CENTER,,211.0,51.0,470.0,,,28,,5,DISTRICT6,BLISTER
ITN,Jul 2025,HEALTH CENTER,1054.0,1999.0,44.0,,,0.0,-277,6.0,25,DISTRICT23,PIECE
ACT-AD,Aug 2025,HEALTH CENTER,5731.0,38.0,3512.0,8632.0,,2630.0,212,4327.0,30,DISTRICT26,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,,244.0,364.0,364.0,,2735.0,-62,559.0,1000,DISTRICT33,BLISTER
ART-SUP,Nov 2024,HEALTH CENTER,192.0,2.0,,,,2.0,-19,23.0,30,DISTRICT33,CAPSULE
SP,Mar 2025,HEALTH CENTER,,,176.0,356.0,,,-105,135.0,1000,DISTRICT27,TABLET
ACT-GC,Jan 2024,HEALTH CENTER,202.0,0.0,23.0,,,14530.0,-648,,30,DISTRICT21,BLISTER
QUIN,May 2025,HEALTH CENTER,245.0,,,396.0,,0.0,-468,10.0,1000,DISTRICT36,TABLET
ITN,Aug 2024,HEALTH CENTER,2971.0,1063.0,1174.0,3441.0,1210.0,454.0,-165,1015.0,30,DISTRICT29,PIECE
ACT-INF,Aug 2025,HEALTH CENTER,,5.0,,,,2.0,201,,30,DISTRICT2,BLISTER
ACT-GC,Jun 2024,HEALTH CENTER,,0.0,100.0,646.0,,0.0,-398,175.0,30,DISTRICT25,BLISTER
QUIN,Oct 2024,HEALTH CENTER,,0.0,,179.0,382.0,13.0,570,,1000,DISTRICT10,TABLET
ART-SUP,Aug 2025,HEALTH CENTER,598.0,420.0,93.0,446.0,,0.0,313,,2,DISTRICT13,CAPSULE
ITN,Feb 2024,HEALTH CENTER,233.0,0.0,25.0,,231.0,0.0,351,19.0,30,DISTRICT31,PIECE
QUIN,Jun 2025,HEALTH CENTER,2410.0,5.0,657.0,,,4306.0,-208,,1000,DISTRICT28,TABLET
PYRA-COMP,Dec 2024,HEALTH CENTER,747.0,0.0,241.0,1225.0,,204.0,227,52.0,25,DISTRICT13,TABLET
ACT-SC,Oct 2024,DISTRICT HOSPITAL,1479.0,0.0,330.0,567.0,,2434.0,809,433.0,30,DISTRICT33,BLISTER
ITN,Aug 2025,HEALTH CENTER,7477.0,3.0,,,,,115,587.0,1000,DISTRICT22,PIECE
ITN,Dec 2024,HEALTH CENTER,,0.0,0.0,157.0,,,-140,,50,DISTRICT15,PIECE
PYRA-SAC,Nov 2025,HEALTH CENTER,1334.0,604.0,192.0,454.0,,0.0,-232,128.0,30,DISTRICT32,SACHET
QUIN,Nov 2024,HEALTH CENTER,,,,1122.0,,1.0,289,279.0,30,DISTRICT30,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,1519.0,766.0,595.0,,1966.0,6636.0,760,496.0,50,DISTRICT37,BLISTER
ACT-AD,Mar 2025,HEALTH CENTER,2.0,2.0,6.0,,608.0,2.0,311,,25,DISTRICT13,BLISTER
QUIN,Apr 2025,HEALTH CENTER,1905.0,828.0,,1151.0,197.0,3.0,661,182.0,30,DISTRICT25,TABLET
ART-INJ,Oct 2024,DISTRICT HOSPITAL,256.0,1087.0,116.0,,,,85,112.0,30,DISTRICT31,VIAL
PYRA-COMP,Jun 2024,HEALTH CENTER,253.0,1672.0,390.0,1382.0,,61.0,-55,,50,DISTRICT3,TABLET
SP,Mar 2024,HEALTH CENTER,737.0,,,235.0,,20.0,44,230.0,1000,DISTRICT31,TABLET
ITN,Sep 2025,HEALTH CENTER,35.0,74.0,,144.0,,0.0,-404,,30,DISTRICT14,PIECE
RDT,May 2024,HEALTH CENTER,,,142.0,700.0,,1.0,-315,96.0,1,DISTRICT1,PIECE
PYRA-SAC,Oct 2024,HEALTH CENTER,2779.0,,1361.0,2209.0,,10642.0,393,1333.0,2,DISTRICT17,SACHET
ACT-GC,Aug 2024,HEALTH CENTER,,40.0,503.0,1745.0,436.0,644.0,-648,191.0,1000,DISTRICT27,BLISTER
QUIN,Aug 2024,HEALTH CENTER,37.0,507.0,52.0,191.0,,1.0,-211,89.0,1000,DISTRICT7,TABLET
ACT-SC,May 2024,HEALTH CENTER,4290.0,155.0,609.0,,616.0,9201.0,457,180.0,1,DISTRICT7,BLISTER
ACT-SC,Oct 2024,DISTRICT HOSPITAL,10.0,0.0,1.0,,,0.0,-230,,2,DISTRICT37,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,,,473.0,4362.0,,,733,263.0,1000,DISTRICT21,BLISTER
ACT-AD,Aug 2024,HEALTH CENTER,,59.0,63.0,,,73.0,115,132.0,30,DISTRICT10,BLISTER
ACT-AD,Dec 2024,DISTRICT HOSPITAL,,5.0,14.0,,,0.0,-165,,1000,DISTRICT4,BLISTER
ACT-GC,Feb 2025,HEALTH CENTER,712.0,88.0,340.0,,,6324.0,155,,1000,DISTRICT19,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,141.0,1.0,45.0,258.0,,0.0,936,,30,DISTRICT3,CAPSULE
ACT-GC,Sep 2024,HEALTH CENTER,756.0,,,807.0,833.0,0.0,-186,,30,DISTRICT3,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,698.0,,145.0,1014.0,,1.0,654,236.0,5,DISTRICT9,VIAL
PYRA-SAC,Jul 2024,HEALTH CENTER,995.0,4.0,18.0,712.0,,0.0,102,0.0,1,DISTRICT37,SACHET
SP,Jul 2025,HEALTH CENTER,13.0,56.0,30.0,16.0,134.0,35.0,-164,41.0,1,DISTRICT28,TABLET
ACT-AD,Dec 2024,HEALTH CENTER,,0.0,198.0,231.0,,677.0,181,101.0,25,DISTRICT5,BLISTER
ACT-GC,Dec 2023,HEALTH CENTER,2541.0,0.0,191.0,,,1.0,-1039,191.0,1,DISTRICT36,BLISTER
ART-INJ,Sep 2025,HEALTH CENTER,1544.0,49.0,223.0,477.0,,5066.0,-284,,30,DISTRICT30,VIAL
PYRA-COMP,Apr 2024,DISTRICT HOSPITAL,,722.0,311.0,,,3354.0,1152,310.0,5,DISTRICT28,TABLET
ART-SUP,Apr 2025,HEALTH CENTER,1233.0,0.0,38.0,,,0.0,-765,16.0,1,DISTRICT12,CAPSULE
ACT-SC,Jun 2024,HEALTH CENTER,200.0,,405.0,,,197.0,386,,1000,DISTRICT25,BLISTER
ACT-INF,Apr 2025,HEALTH CENTER,1724.0,3.0,599.0,1936.0,,294.0,-167,,30,DISTRICT31,BLISTER
ITN,Dec 2024,HEALTH CENTER,16.0,3.0,17.0,14.0,,0.0,-546,53.0,1000,DISTRICT1,PIECE
ACT-INF,Aug 2025,HEALTH CENTER,234.0,274.0,45.0,,,0.0,684,14.0,25,DISTRICT25,BLISTER
ACT-SC,Aug 2025,HEALTH CENTER,338.0,0.0,,,,,143,,50,DISTRICT12,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,494.0,0.0,60.0,,,,210,18.0,30,DISTRICT19,VIAL
ART-INJ,Apr 2024,HEALTH CENTER,277.0,,181.0,112.0,,1479.0,64,211.0,30,DISTRICT30,VIAL
ART-INJ,Aug 2024,HEALTH CENTER,,,,,,,-528,,30,DISTRICT23,VIAL
ITN,Oct 2025,HEALTH CENTER,,252.0,,278.0,,36.0,-828,,50,DISTRICT10,PIECE
ITN,Dec 2023,HEALTH CENTER,301.0,0.0,16.0,,,1845.0,258,5.0,1,DISTRICT31,PIECE
ART-SUP,May 2025,HEALTH CENTER,,0.0,,47.0,,0.0,1040,1.0,1,DISTRICT13,CAPSULE
ACT-GC,Feb 2024,HEALTH CENTER,,374.0,,,1001.0,578.0,-717,13.0,1000,DISTRICT31,BLISTER
ART-SUP,Feb 2025,HEALTH CENTER,,2.0,119.0,786.0,,,437,89.0,30,DISTRICT17,CAPSULE
PYRA-COMP,Dec 2023,DISTRICT HOSPITAL,39.0,,131.0,149.0,,30.0,214,,2,DISTRICT23,TABLET
ART-SUP,Dec 2024,HEALTH CENTER,460.0,,237.0,,,483.0,532,84.0,1,DISTRICT5,CAPSULE
ART-INJ,Apr 2024,HEALTH CENTER,380.0,0.0,350.0,154.0,,1261.0,69,226.0,1,DISTRICT7,VIAL
ACT-INF,Dec 2024,HEALTH CENTER,,0.0,170.0,709.0,,141.0,51,38.0,50,DISTRICT25,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,369.0,0.0,,,921.0,1172.0,481,20.0,1000,DISTRICT3,BLISTER
SP,Apr 2025,HEALTH CENTER,671.0,4.0,86.0,484.0,376.0,380.0,370,36.0,1000,DISTRICT8,TABLET
ACT-AD,Jun 2024,HEALTH CENTER,620.0,,18.0,1149.0,,0.0,-406,18.0,1,DISTRICT5,BLISTER
ART-INJ,Aug 2025,HEALTH CENTER,10234.0,,2210.0,,,,-88,,30,DISTRICT11,VIAL
QUIN,Mar 2024,HEALTH CENTER,3284.0,0.0,830.0,5321.0,,,106,1971.0,1000,DISTRICT31,TABLET
RDT,Dec 2023,HEALTH CENTER,1234.0,159.0,733.0,1654.0,,14758.0,502,621.0,100,DISTRICT37,PIECE
ACT-SC,Jul 2024,HEALTH CENTER,1077.0,,,820.0,583.0,,136,,1000,DISTRICT15,BLISTER
RDT,Feb 2024,HEALTH CENTER,,0.0,8.0,708.0,,101.0,-124,5.0,50,DISTRICT9,PIECE
RDT,Mar 2024,DISTRICT HOSPITAL,,0.0,138.0,,1424.0,0.0,-961,128.0,1,DISTRICT35,PIECE
RDT,Nov 2025,HEALTH CENTER,3051.0,432.0,714.0,1065.0,,,-743,,1,DISTRICT37,PIECE
ART-SUP,Oct 2024,HEALTH CENTER,,,312.0,426.0,,2.0,1297,386.0,30,DISTRICT4,CAPSULE
QUIN,Jul 2025,HEALTH CENTER,1340.0,19.0,115.0,1030.0,,,-104,22.0,30,DISTRICT5,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,113.0,636.0,,360.0,,1382.0,-333,174.0,2,DISTRICT23,TABLET
RDT,Aug 2025,DISTRICT HOSPITAL,791.0,1.0,102.0,2387.0,,,-338,208.0,25,DISTRICT13,PIECE
RDT,Nov 2024,HEALTH CENTER,630.0,27.0,,,,4005.0,-297,,30,DISTRICT32,PIECE
ACT-GC,Oct 2025,HEALTH CENTER,1752.0,163.0,759.0,,,,334,287.0,30,DISTRICT25,BLISTER
ACT-AD,Dec 2023,DISTRICT HOSPITAL,,,288.0,,,,-135,17.0,25,DISTRICT26,BLISTER
PYRA-COMP,Mar 2025,HEALTH CENTER,550.0,182.0,143.0,,,0.0,-25,,50,DISTRICT14,TABLET
QUIN,Jun 2025,HEALTH CENTER,378.0,0.0,16.0,,,3.0,-191,2.0,1000,DISTRICT10,TABLET
ACT-INF,Sep 2025,HEALTH CENTER,1357.0,0.0,,,,242.0,-537,624.0,30,DISTRICT38,BLISTER
RDT,Sep 2024,HEALTH CENTER,85.0,29.0,,276.0,,420.0,357,81.0,1,DISTRICT11,PIECE
PYRA-COMP,Nov 2025,HEALTH CENTER,604.0,1.0,,207.0,,1.0,-394,15.0,1,DISTRICT19,TABLET
ITN,Nov 2024,HEALTH CENTER,,0.0,54.0,638.0,812.0,,-490,11.0,1,DISTRICT1,PIECE
ART-SUP,Sep 2024,HEALTH CENTER,2295.0,337.0,689.0,4346.0,679.0,135.0,579,319.0,30,DISTRICT1,CAPSULE
PYRA-COMP,Mar 2025,HEALTH CENTER,18.0,115.0,8.0,18.0,,,-265,17.0,25,DISTRICT32,TABLET
ART-INJ,Mar 2025,HEALTH CENTER,124.0,,17.0,114.0,,52.0,732,10.0,30,DISTRICT6,VIAL
RDT,Aug 2025,HEALTH CENTER,405.0,14.0,65.0,38.0,511.0,42.0,164,,1000,DISTRICT29,PIECE
ACT-SC,Apr 2025,HEALTH CENTER,1199.0,0.0,,339.0,1199.0,1445.0,275,,25,DISTRICT36,BLISTER
ART-INJ,May 2025,HEALTH CENTER,,32.0,640.0,4448.0,,,703,,30,DISTRICT9,VIAL
ACT-GC,Jun 2025,HEALTH CENTER,4180.0,14.0,1525.0,,,921.0,76,1134.0,30,DISTRICT29,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,,0.0,,8.0,147.0,1.0,423,2.0,50,DISTRICT19,VIAL
ART-INJ,Dec 2023,HEALTH CENTER,2489.0,73.0,,2349.0,319.0,38.0,-935,874.0,1000,DISTRICT25,VIAL
RDT,Aug 2025,REGIONAL HOSPITAL,,17.0,1187.0,1862.0,,337.0,930,1445.0,1,DISTRICT31,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,40.0,9.0,5.0,230.0,987.0,1.0,39,1.0,30,DISTRICT33,VIAL
PYRA-SAC,Apr 2025,HEALTH CENTER,,,23.0,,206.0,1352.0,-64,,25,DISTRICT10,SACHET
ITN,Feb 2025,HEALTH CENTER,,0.0,194.0,356.0,,1.0,344,74.0,30,DISTRICT16,PIECE
ACT-AD,Jun 2024,HEALTH CENTER,,383.0,1378.0,4721.0,,1496.0,-117,1604.0,1,DISTRICT32,BLISTER
PYRA-COMP,Mar 2025,HEALTH CENTER,138.0,1.0,194.0,,,5627.0,209,,100,DISTRICT6,TABLET
QUIN,Jan 2025,HEALTH CENTER,,5.0,147.0,,,207.0,108,218.0,30,DISTRICT36,TABLET
ART-INJ,May 2025,HEALTH CENTER,0.0,0.0,0.0,19.0,,72.0,697,0.0,25,DISTRICT2,VIAL
ART-SUP,Dec 2023,HEALTH CENTER,434.0,165.0,,341.0,752.0,4.0,866,,30,DISTRICT20,CAPSULE
PYRA-SAC,Nov 2025,HEALTH CENTER,108.0,4.0,,64.0,,9467.0,514,529.0,2,DISTRICT15,SACHET
ITN,Jul 2024,HEALTH CENTER,392.0,,696.0,704.0,,38.0,-310,539.0,1,DISTRICT33,PIECE
ACT-GC,Feb 2024,HEALTH CENTER,1030.0,2.0,,235.0,,1276.0,327,17.0,30,DISTRICT9,BLISTER
PYRA-SAC,May 2024,HEALTH CENTER,,2.0,235.0,2486.0,,3.0,-180,318.0,5,DISTRICT30,SACHET
QUIN,Apr 2024,HEALTH CENTER,479.0,0.0,81.0,226.0,201.0,206.0,-156,39.0,1000,DISTRICT14,TABLET
ACT-INF,Jul 2025,HEALTH CENTER,1899.0,1775.0,783.0,,,326.0,435,310.0,30,DISTRICT19,BLISTER
SP,Jan 2025,HEALTH CENTER,208.0,0.0,50.0,564.0,,193.0,-417,24.0,50,DISTRICT30,TABLET
PYRA-SAC,Nov 2025,HEALTH CENTER,1046.0,1850.0,191.0,,1169.0,14.0,-739,,25,DISTRICT14,SACHET
ACT-SC,Aug 2025,HEALTH CENTER,563.0,1503.0,309.0,1047.0,528.0,711.0,250,508.0,30,DISTRICT19,BLISTER
PYRA-SAC,Sep 2025,HEALTH CENTER,4629.0,55.0,316.0,,,1054.0,696,187.0,25,DISTRICT33,SACHET
ART-INJ,Jan 2025,HEALTH CENTER,,1.0,96.0,,,54.0,233,12.0,30,DISTRICT32,VIAL
QUIN,Jan 2025,HEALTH CENTER,842.0,2.0,165.0,658.0,1163.0,,-159,,30,DISTRICT11,TABLET
ACT-GC,Aug 2025,HEALTH CENTER,,21.0,745.0,364.0,,,-38,665.0,30,DISTRICT15,BLISTER
PYRA-COMP,May 2024,HEALTH CENTER,1617.0,0.0,650.0,438.0,,3647.0,591,324.0,1000,DISTRICT10,TABLET
QUIN,May 2024,HEALTH CENTER,13.0,0.0,10.0,27.0,230.0,1.0,98,,30,DISTRICT13,TABLET
PYRA-COMP,Apr 2025,HEALTH CENTER,,152.0,198.0,247.0,,1372.0,-411,,30,DISTRICT14,TABLET
RDT,Feb 2025,HEALTH CENTER,1252.0,2168.0,618.0,1555.0,693.0,,-257,661.0,25,DISTRICT31,PIECE
RDT,Sep 2024,HEALTH CENTER,33.0,1.0,88.0,54.0,,,3,64.0,1,DISTRICT24,PIECE
ACT-SC,Apr 2024,HEALTH CENTER,,25.0,60.0,,,50.0,630,99.0,30,DISTRICT29,BLISTER
ACT-GC,Oct 2025,HEALTH CENTER,2415.0,15.0,,1407.0,1627.0,163.0,229,184.0,1,DISTRICT38,BLISTER
ART-INJ,Dec 2024,HEALTH CENTER,133.0,3.0,48.0,,,1106.0,-155,37.0,50,DISTRICT14,VIAL
RDT,Dec 2023,DISTRICT HOSPITAL,2592.0,261.0,,,866.0,,16,28.0,100,DISTRICT25,PIECE
PYRA-COMP,Aug 2025,HEALTH CENTER,2081.0,13.0,310.0,505.0,,0.0,-754,249.0,1,DISTRICT25,TABLET
ACT-GC,Dec 2024,HEALTH CENTER,,,47.0,401.0,615.0,0.0,-155,7.0,30,DISTRICT15,BLISTER
ACT-INF,Jan 2025,HEALTH CENTER,447.0,27.0,449.0,934.0,,5.0,139,,2,DISTRICT36,BLISTER
ACT-AD,May 2024,HEALTH CENTER,901.0,0.0,41.0,1943.0,,0.0,559,19.0,1,DISTRICT8,BLISTER
PYRA-SAC,Jan 2025,HEALTH CENTER,,304.0,77.0,,224.0,769.0,362,24.0,2,DISTRICT15,SACHET
ACT-AD,Nov 2025,HEALTH CENTER,139.0,9.0,96.0,,844.0,226.0,-171,27.0,50,DISTRICT32,BLISTER
QUIN,Jul 2024,DISTRICT HOSPITAL,1206.0,1.0,114.0,1878.0,,380.0,58,,1000,DISTRICT25,TABLET
ACT-AD,Aug 2025,HEALTH CENTER,53.0,,4.0,3.0,,0.0,-93,0.0,5,DISTRICT20,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,605.0,0.0,234.0,704.0,,67.0,449,,50,DISTRICT9,BLISTER
ACT-AD,Jun 2024,HEALTH CENTER,13.0,,,,,17.0,726,,1,DISTRICT13,BLISTER
ACT-SC,Apr 2025,HEALTH CENTER,,60.0,71.0,3725.0,,0.0,144,,50,DISTRICT29,BLISTER
QUIN,Jul 2024,HEALTH CENTER,2576.0,4.0,,4505.0,,384.0,743,425.0,1000,DISTRICT31,TABLET
ART-SUP,Nov 2025,DISTRICT HOSPITAL,,,,251.0,,182.0,256,180.0,100,DISTRICT2,CAPSULE
ART-SUP,Dec 2024,HEALTH CENTER,1033.0,,,3082.0,,22.0,-18,589.0,1,DISTRICT5,CAPSULE
ACT-GC,Aug 2025,HEALTH CENTER,985.0,54.0,195.0,,,858.0,145,,1000,DISTRICT10,BLISTER
PYRA-COMP,Mar 2025,HEALTH CENTER,354.0,0.0,67.0,,,3.0,-765,5.0,25,DISTRICT26,TABLET
ACT-AD,Aug 2024,HEALTH CENTER,3158.0,,301.0,2919.0,,1063.0,-128,80.0,25,DISTRICT16,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,541.0,0.0,38.0,1057.0,,0.0,-102,33.0,1000,DISTRICT29,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,,1.0,185.0,,816.0,,277,57.0,1000,DISTRICT9,BLISTER
ART-INJ,Dec 2023,HEALTH CENTER,1915.0,,896.0,,,5492.0,62,985.0,30,DISTRICT21,VIAL
ITN,Jul 2025,DISTRICT HOSPITAL,28.0,0.0,24.0,5.0,700.0,,20,29.0,30,DISTRICT17,PIECE
RDT,Jan 2025,HEALTH CENTER,3377.0,,1916.0,2235.0,417.0,,476,1845.0,30,DISTRICT32,PIECE
ACT-AD,Jul 2024,HEALTH CENTER,,0.0,204.0,868.0,493.0,,223,44.0,30,DISTRICT19,BLISTER
RDT,Mar 2024,HEALTH CENTER,884.0,,69.0,500.0,1021.0,857.0,689,,2,DISTRICT25,PIECE
ITN,Mar 2025,DISTRICT HOSPITAL,,,,1398.0,,1708.0,640,547.0,1,DISTRICT33,PIECE
ART-SUP,Apr 2024,HEALTH CENTER,1015.0,,527.0,1738.0,,117.0,-37,241.0,1,DISTRICT15,CAPSULE
QUIN,Jul 2024,HEALTH CENTER,170.0,24.0,29.0,461.0,,391.0,280,44.0,30,DISTRICT4,TABLET
ACT-SC,Jun 2024,HEALTH CENTER,,0.0,209.0,464.0,1188.0,6.0,935,246.0,30,DISTRICT16,BLISTER
PYRA-SAC,May 2025,HEALTH CENTER,6618.0,283.0,2073.0,,,,332,,1,DISTRICT21,SACHET
ART-INJ,Jun 2024,HEALTH CENTER,334.0,57.0,,1574.0,,0.0,-471,,30,DISTRICT36,VIAL
RDT,Sep 2024,HEALTH CENTER,13.0,36.0,104.0,272.0,1019.0,0.0,13,,30,DISTRICT28,PIECE
ACT-AD,Jul 2024,HEALTH CENTER,,37.0,,1437.0,,6192.0,149,273.0,30,DISTRICT38,BLISTER
ACT-GC,Jun 2024,HEALTH CENTER,253.0,1.0,,292.0,,0.0,-119,6.0,1000,DISTRICT30,BLISTER
PYRA-SAC,Jul 2024,HEALTH CENTER,,2930.0,1910.0,4839.0,,2813.0,-539,,30,DISTRICT4,SACHET
ART-INJ,Sep 2025,DISTRICT HOSPITAL,,0.0,,542.0,811.0,,55,129.0,1,DISTRICT15,VIAL
RDT,May 2024,HEALTH CENTER,262.0,115.0,269.0,,336.0,1682.0,217,117.0,2,DISTRICT16,PIECE
ACT-INF,Apr 2024,HEALTH CENTER,19.0,,,22.0,,411.0,-243,,30,DISTRICT12,BLISTER
ART-SUP,Feb 2025,HEALTH CENTER,59.0,147.0,,84.0,,572.0,200,35.0,2,DISTRICT31,CAPSULE
RDT,Dec 2024,HEALTH CENTER,,0.0,79.0,,,3360.0,-117,23.0,30,DISTRICT23,PIECE
ACT-AD,Aug 2024,HEALTH CENTER,483.0,324.0,,2038.0,,5809.0,150,792.0,1,DISTRICT1,BLISTER
ART-INJ,May 2025,DISTRICT HOSPITAL,1440.0,0.0,95.0,1436.0,,,-278,40.0,30,DISTRICT36,VIAL
ART-INJ,Oct 2024,HEALTH CENTER,804.0,,,1218.0,864.0,,351,327.0,50,DISTRICT25,VIAL
ACT-INF,Jun 2025,HEALTH CENTER,2965.0,988.0,,,,0.0,-56,65.0,30,DISTRICT32,BLISTER
PYRA-SAC,Oct 2025,HEALTH CENTER,398.0,436.0,296.0,356.0,,,-736,123.0,1,DISTRICT37,SACHET
SP,Feb 2024,HEALTH CENTER,1748.0,127.0,1212.0,1842.0,,3021.0,311,,1000,DISTRICT33,TABLET
ART-INJ,Oct 2024,HEALTH CENTER,535.0,16.0,,708.0,,0.0,817,26.0,1,DISTRICT9,VIAL
ART-INJ,Dec 2024,HEALTH CENTER,804.0,333.0,,330.0,910.0,,113,,2,DISTRICT9,VIAL
ACT-GC,Dec 2023,HEALTH CENTER,396.0,1281.0,208.0,,,,-429,426.0,1000,DISTRICT13,BLISTER
ART-SUP,Aug 2025,HEALTH CENTER,3355.0,,978.0,1008.0,,286.0,68,266.0,1,DISTRICT29,CAPSULE
ACT-SC,May 2024,HEALTH CENTER,68.0,0.0,5.0,,526.0,,-571,1.0,1,DISTRICT32,BLISTER
PYRA-COMP,Sep 2025,HEALTH CENTER,69.0,11.0,14.0,,,0.0,-65,0.0,5,DISTRICT38,TABLET
ART-INJ,Dec 2024,HEALTH CENTER,,3.0,14.0,,,0.0,-637,,100,DISTRICT15,VIAL
ACT-INF,Mar 2024,HEALTH CENTER,,12.0,,1105.0,,4429.0,55,200.0,30,DISTRICT1,BLISTER
ACT-SC,Jul 2024,HEALTH CENTER,2518.0,1.0,,2506.0,,19.0,329,471.0,1000,DISTRICT26,BLISTER
PYRA-COMP,Oct 2024,HEALTH CENTER,782.0,783.0,,168.0,,113.0,810,195.0,2,DISTRICT5,TABLET
ACT-AD,Nov 2024,HEALTH CENTER,542.0,618.0,427.0,940.0,,,854,,1,DISTRICT16,BLISTER
QUIN,Jun 2024,HEALTH CENTER,1014.0,1.0,,1406.0,,2451.0,510,139.0,30,DISTRICT28,TABLET
PYRA-COMP,Dec 2023,HEALTH CENTER,164.0,,,239.0,,0.0,438,,25,DISTRICT4,TABLET
ACT-SC,Oct 2024,HEALTH CENTER,,148.0,,698.0,,183.0,308,,30,DISTRICT38,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,,,,203.0,578.0,0.0,512,12.0,100,DISTRICT3,BLISTER
QUIN,Jan 2024,DISTRICT HOSPITAL,279.0,12.0,138.0,677.0,,0.0,-472,19.0,1000,DISTRICT13,TABLET
ACT-GC,May 2024,HEALTH CENTER,131.0,94.0,,80.0,,1040.0,-773,30.0,25,DISTRICT32,BLISTER
ACT-SC,Nov 2024,HEALTH CENTER,,30.0,194.0,,927.0,159.0,206,98.0,1,DISTRICT20,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,1011.0,0.0,3.0,682.0,,,-99,2.0,25,DISTRICT29,BLISTER
ACT-GC,Aug 2024,HEALTH CENTER,,0.0,67.0,,227.0,,-539,119.0,30,DISTRICT2,BLISTER
SP,Apr 2024,DISTRICT HOSPITAL,,,,1532.0,,193.0,-345,185.0,30,DISTRICT31,TABLET
RDT,May 2024,HEALTH CENTER,390.0,,,1032.0,,15.0,-15,,50,DISTRICT38,PIECE
ITN,May 2024,HEALTH CENTER,6.0,52.0,27.0,307.0,259.0,0.0,-153,83.0,30,DISTRICT29,PIECE
ACT-GC,Jul 2025,HEALTH CENTER,847.0,70.0,253.0,969.0,,55.0,302,112.0,1000,DISTRICT29,BLISTER
ACT-SC,Dec 2023,HEALTH CENTER,2409.0,558.0,,1845.0,393.0,9.0,-136,240.0,1,DISTRICT2,BLISTER
