product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
PYRA-SAC,Jun 2025,HEALTH CENTER,360.0,,,,,2416.0,199,223.0,2,DISTRICT30,SACHET
SP,Oct 2024,HEALTH CENTER,115.0,660.0,,1496.0,,0.0,-817,271.0,1000,DISTRICT15,TABLET
ACT-AD,May 2025,HEALTH CENTER,833.0,0.0,147.0,543.0,,,-235,98.0,2,DISTRICT8,BLISTER
ART-INJ,Aug 2024,HEALTH CENTER,4304.0,345.0,852.0,2205.0,,2833.0,43,,30,DISTRICT20,VIAL
ITN,Sep 2024,HEALTH CENTER,76.0,,12.0,,756.0,412.0,-326,1.0,30,DISTRICT9,PIECE
ITN,Sep 2025,HEALTH CENTER,380.0,435.0,402.0,,,27.0,125,,2,DISTRICT31,PIECE
ACT-AD,Aug 2024,DISTRICT HOSPITAL,,0.0,105.0,,,,-560,,30,DISTRICT6,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,1871.0,0.0,375.0,521.0,,112.0,-6,104.0,25,DISTRICT20,BLISTER
PYRA-COMP,May 2024,HEALTH CENTER,9.0,0.0,,,,3597.0,-155,4.0,2,DISTRICT14,TABLET
ACT-SC,Dec 2024,HEALTH CENTER,1285.0,0.0,,756.0,,2354.0,-215,694.0,1000,DISTRICT33,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,5745.0,,951.0,4161.0,,1132.0,791,607.0,1,DISTRICT14,CAPSULE
ART-SUP,Jun 2025,HEALTH CENTER,,,92.0,130.0,869.0,71.0,40,155.0,25,DISTRICT38,CAPSULE
ACT-SC,Apr 2024,HEALTH CENTER,60.0,,9.0,,,2.0,-344,3.0,1000,DISTRICT3,BLISTER
PYRA-COMP,Feb 2024,HEALTH CENTER,714.0,0.0,220.0,644.0,,26.0,-872,,2,DISTRICT9,TABLET
ART-INJ,Apr 2025,HEALTH CENTER,2698.0,0.0,,1645.0,841.0,8941.0,370,543.0,1,DISTRICT21,VIAL
ART-INJ,May 2024,HEALTH CENTER,,,,,304.0,984.0,56,,30,DISTRICT38,VIAL
PYRA-COMP,Sep 2025,HEALTH CENTER,262.0,,,64.0,,,24,,5,DISTRICT24,TABLET
PYRA-SAC,Jun 2024,HEALTH CENTER,,42.0,163.0,,,,-406,,2,DISTRICT3,SACHET
RDT,Jun 2024,HEALTH CENTER,2006.0,218.0,,4313.0,,1352.0,185,410.0,30,DISTRICT19,PIECE
ACT-GC,Oct 2025,HEALTH CENTER,,,,781.0,,0.0,-554,,30,DISTRICT15,BLISTER
ART-SUP,May 2025,HEALTH CENTER,,,,,492.0,5.0,-275,,5,DISTRICT15,CAPSULE
ACT-GC,Jan 2024,HEALTH CENTER,1969.0,0.0,,927.0,,729.0,432,286.0,30,DISTRICT33,BLISTER
ART-SUP,Jul 2024,HEALTH CENTER,,0.0,,2160.0,,877.0,-1239,184.0,50,DISTRICT27,CAPSULE
ACT-GC,Jun 2025,HEALTH CENTER,6143.0,,812.0,,,801.0,-480,1135.0,30,DISTRICT13,BLISTER
RDT,Feb 2024,HEALTH CENTER,1183.0,0.0,211.0,384.0,,7.0,-544,142.0,30,DISTRICT26,PIECE
ACT-INF,Jun 2024,HEALTH CENTER,1248.0,6.0,177.0,476.0,,33.0,-267,112.0,1000,DISTRICT15,BLISTER
RDT,Jan 2024,REGIONAL HOSPITAL,3748.0,18.0,661.0,3409.0,,,158,,1000,DISTRICT24,PIECE
PYRA-COMP,May 2024,HEALTH CENTER,32.0,0.0,2.0,14.0,,,-110,,25,DISTRICT4,TABLET
ACT-SC,Feb 2024,HEALTH CENTER,463.0,2.0,75.0,,1129.0,999.0,259,125.0,30,DISTRICT24,BLISTER
ART-INJ,Aug 2025,HEALTH CENTER,,8.0,249.0,892.0,,,366,,2,DISTRICT29,VIAL
QUIN,Feb 2024,HEALTH CENTER,737.0,0.0,225.0,,,235.0,-94,90.0,1000,DISTRICT16,TABLET
PYRA-COMP,Dec 2024,HEALTH CENTER,133.0,,49.0,,,1481.0,-155,1.0,2,DISTRICT33,TABLET
ITN,May 2024,HEALTH CENTER,513.0,0.0,,196.0,,19.0,604,2.0,25,DISTRICT23,PIECE
SP,Feb 2025,HEALTH CENTER,98.0,55.0,8.0,373.0,,,826,,30,DISTRICT25,TABLET
ART-INJ,Jul 2024,HEALTH CENTER,5758.0,0.0,1149.0,,674.0,3638.0,-438,698.0,25,DISTRICT9,VIAL
SP,Jul 2025,HEALTH CENTER,107.0,9.0,44.0,389.0,,83.0,-68,159.0,1000,DISTRICT2,TABLET
ART-SUP,Nov 2024,HEALTH CENTER,471.0,0.0,18.0,266.0,,,-589,6.0,1,DISTRICT35,CAPSULE
ACT-GC,Feb 2025,HEALTH CENTER,423.0,,46.0,,,309.0,-460,33.0,30,DISTRICT25,BLISTER
ITN,Feb 2025,HEALTH CENTER,32.0,14.0,15.0,32.0,,29.0,78,6.0,1,DISTRICT19,PIECE
ACT-SC,May 2024,HEALTH CENTER,,0.0,35.0,192.0,,1.0,-826,61.0,1,DISTRICT20,BLISTER
ACT-GC,Jun 2024,HEALTH CENTER,248.0,,617.0,299.0,926.0,7879.0,189,,30,DISTRICT15,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,13.0,1.0,,83.0,,0.0,899,40.0,100,DISTRICT23,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,18.0,,2.0,,,,459,6.0,30,DISTRICT38,VIAL
ACT-GC,Sep 2024,HEALTH CENTER,648.0,200.0,217.0,1770.0,,,264,268.0,50,DISTRICT15,BLISTER
ACT-AD,Apr 2025,HEALTH CENTER,54.0,,50.0,31.0,,1693.0,107,,5,DISTRICT9,BLISTER
ACT-SC,Apr 2024,HEALTH CENTER,630.0,468.0,124.0,744.0,,0.0,404,51.0,1000,DISTRICT22,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,1119.0,2.0,,842.0,,166.0,194,,5,DISTRICT20,CAPSULE
ACT-SC,Jun 2025,HEALTH CENTER,2531.0,297.0,390.0,2811.0,,4.0,26,336.0,50,DISTRICT1,BLISTER
ACT-INF,Mar 2025,HEALTH CENTER,834.0,1.0,329.0,,,2632.0,-16,391.0,30,DISTRICT8,BLISTER
ACT-SC,Mar 2025,HEALTH CENTER,1339.0,6.0,148.0,226.0,,0.0,-355,,25,DISTRICT8,BLISTER
ITN,May 2025,HEALTH CENTER,1034.0,0.0,94.0,305.0,,0.0,150,109.0,1000,DISTRICT25,PIECE
SP,Nov 2024,HEALTH CENTER,11710.0,,3366.0,8297.0,,,-623,3013.0,1000,DISTRICT31,TABLET
RDT,Feb 2024,HEALTH CENTER,2332.0,659.0,468.0,2687.0,1513.0,1020.0,626,291.0,30,DISTRICT33,PIECE
ACT-GC,Nov 2024,HEALTH CENTER,1200.0,,79.0,,210.0,0.0,-486,,1,DISTRICT20,BLISTER
RDT,Sep 2024,HEALTH CENTER,427.0,,318.0,214.0,,1859.0,-11,39.0,1,DISTRICT38,PIECE
PYRA-SAC,Apr 2024,HEALTH CENTER,,148.0,106.0,1101.0,,,-707,78.0,25,DISTRICT31,SACHET
ACT-INF,Jun 2025,HEALTH CENTER,,,8.0,,,2.0,-180,3.0,1,DISTRICT22,BLISTER
QUIN,May 2024,HEALTH CENTER,,0.0,3.0,79.0,864.0,0.0,-408,,1000,DISTRICT25,TABLET
ART-SUP,Jul 2025,HEALTH CENTER,1542.0,,372.0,,,,156,,50,DISTRICT35,CAPSULE
QUIN,May 2025,HEALTH CENTER,104.0,0.0,29.0,27.0,,305.0,-692,5.0,30,DISTRICT26,TABLET
PYRA-SAC,Oct 2024,HEALTH CENTER,570.0,,367.0,,,114.0,621,,30,DISTRICT27,SACHET
PYRA-COMP,Jan 2024,HEALTH CENTER,65.0,,4.0,82.0,,0.0,-16,0.0,2,DISTRICT29,TABLET
ACT-AD,Aug 2025,HEALTH CENTER,22.0,0.0,0.0,166.0,,0.0,-295,0.0,1,DISTRICT13,BLISTER
ACT-AD,Dec 2024,HEALTH CENTER,887.0,1717.0,388.0,,,115.0,295,,1,DISTRICT24,BLISTER
PYRA-SAC,Jun 2024,HEALTH CENTER,144.0,700.0,,,1485.0,,-518,,1,DISTRICT33,SACHET
RDT,Oct 2024,HEALTH CENTER,244.0,,75.0,632.0,,,527,18.0,1,DISTRICT6,PIECE
PYRA-SAC,Mar 2025,REGIONAL HOSPITAL,1173.0,,79.0,1561.0,894.0,0.0,311,33.0,1,DISTRICT37,SACHET
PYRA-SAC,Sep 2025,HEALTH CENTER,,,21.0,580.0,,,-163,,5,DISTRICT35,SACHET
ACT-INF,Nov 2024,HEALTH CENTER,,333.0,364.0,,,50.0,76,427.0,30,DISTRICT31,BLISTER
ART-SUP,Nov 2025,HEALTH CENTER,,121.0,,458.0,453.0,3161.0,552,,2,DISTRICT36,CAPSULE
ACT-INF,Oct 2024,HEALTH CENTER,1789.0,0.0,76.0,735.0,,3.0,155,,1000,DISTRICT21,BLISTER
RDT,Feb 2024,HEALTH CENTER,5439.0,784.0,499.0,,,336.0,199,,1000,DISTRICT26,PIECE
ACT-AD,Aug 2025,HEALTH CENTER,474.0,1.0,68.0,,,,-298,65.0,2,DISTRICT32,BLISTER
ACT-SC,Apr 2025,HEALTH CENTER,10.0,,16.0,2.0,,98.0,396,2.0,50,DISTRICT23,BLISTER
ACT-SC,Nov 2024,HEALTH CENTER,1073.0,,227.0,1047.0,847.0,0.0,-698,,30,DISTRICT33,BLISTER
SP,May 2025,HEALTH CENTER,1371.0,,,909.0,,1.0,188,335.0,1,DISTRICT8,TABLET
QUIN,Nov 2025,HEALTH CENTER,,0.0,,,1196.0,1.0,-396,9.0,1000,DISTRICT5,TABLET
SP,Jul 2024,HEALTH CENTER,2.0,866.0,43.0,580.0,,0.0,182,28.0,30,DISTRICT33,TABLET
ART-INJ,Aug 2025,HEALTH CENTER,377.0,121.0,16.0,,1671.0,5.0,19,14.0,30,DISTRICT20,VIAL
PYRA-COMP,Apr 2025,HEALTH CENTER,4148.0,2.0,,,,440.0,-501,546.0,1,DISTRICT18,TABLET
PYRA-COMP,Mar 2024,HEALTH CENTER,,0.0,,3.0,,15.0,409,0.0,5,DISTRICT3,TABLET
ACT-AD,Apr 2024,HEALTH CENTER,,,220.0,2815.0,,,-19,531.0,30,DISTRICT7,BLISTER
ACT-AD,Apr 2024,HEALTH CENTER,,33.0,,2421.0,,0.0,-170,478.0,1,DISTRICT36,BLISTER
ACT-SC,Oct 2025,DISTRICT HOSPITAL,773.0,58.0,86.0,,,,522,314.0,30,DISTRICT13,BLISTER
QUIN,May 2025,HEALTH CENTER,,75.0,442.0,1385.0,,,54,433.0,1000,DISTRICT10,TABLET
ACT-INF,Sep 2024,HEALTH CENTER,,1271.0,,1103.0,221.0,1819.0,769,1202.0,1000,DISTRICT3,BLISTER
PYRA-SAC,Oct 2024,HEALTH CENTER,,1171.0,396.0,1145.0,,2.0,733,,5,DISTRICT13,SACHET
ITN,Apr 2025,HEALTH CENTER,2066.0,,,1752.0,,1539.0,782,464.0,1,DISTRICT13,PIECE
SP,Sep 2025,HEALTH CENTER,,0.0,343.0,401.0,,3176.0,-351,237.0,30,DISTRICT36,TABLET
RDT,May 2024,HEALTH CENTER,754.0,0.0,,,,394.0,-44,,30,DISTRICT1,PIECE
ACT-INF,Mar 2024,HEALTH CENTER,223.0,0.0,,,,,141,151.0,1000,DISTRICT26,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,242.0,867.0,,,,84.0,408,71.0,25,DISTRICT25,BLISTER
ITN,Feb 2025,HEALTH CENTER,1336.0,,,110.0,,170.0,962,195.0,1000,DISTRICT16,PIECE
ACT-AD,Nov 2025,HEALTH CENTER,,,152.0,726.0,1347.0,371.0,8,186.0,30,DISTRICT28,BLISTER
PYRA-SAC,Apr 2024,HEALTH CENTER,260.0,1.0,,,1123.0,0.0,-58,,50,DISTRICT31,SACHET
RDT,Jun 2024,HEALTH CENTER,1557.0,12.0,,,1321.0,,-376,,1,DISTRICT25,PIECE
ACT-SC,Jan 2024,NATIONAL HOSPITAL,4754.0,76.0,1306.0,,,356.0,-292,,1000,DISTRICT8,BLISTER
PYRA-COMP,Jul 2025,HEALTH CENTER,,0.0,52.0,57.0,1056.0,,299,19.0,25,DISTRICT7,TABLET
ACT-AD,Oct 2025,HEALTH CENTER,754.0,554.0,,,,0.0,-134,357.0,2,DISTRICT2,BLISTER
PYRA-SAC,Mar 2025,HEALTH CENTER,1321.0,394.0,647.0,538.0,,107.0,-301,552.0,1,DISTRICT4,SACHET
ACT-GC,Aug 2024,HEALTH CENTER,90.0,,,111.0,,0.0,-287,27.0,1000,DISTRICT5,BLISTER
RDT,Jun 2025,HEALTH CENTER,1050.0,8.0,295.0,1274.0,,1103.0,570,215.0,1,DISTRICT32,PIECE
ACT-INF,Jun 2025,HEALTH CENTER,1222.0,1137.0,207.0,,,25.0,184,,1000,DISTRICT28,BLISTER
ITN,Nov 2024,HEALTH CENTER,,44.0,293.0,160.0,,,799,183.0,1,DISTRICT30,PIECE
ACT-SC,Apr 2025,HEALTH CENTER,,,749.0,,,1.0,389,,50,DISTRICT15,BLISTER
ACT-INF,Nov 2024,DISTRICT HOSPITAL,926.0,,,638.0,648.0,0.0,-470,4.0,30,DISTRICT16,BLISTER
SP,May 2025,DISTRICT HOSPITAL,220.0,0.0,63.0,,,143.0,298,,50,DISTRICT12,TABLET
RDT,Jan 2025,HEALTH CENTER,2380.0,,396.0,624.0,1484.0,2.0,-417,,2,DISTRICT20,PIECE
ART-INJ,Oct 2025,HEALTH CENTER,,46.0,701.0,793.0,380.0,2148.0,533,554.0,25,DISTRICT24,VIAL
ART-SUP,May 2025,HEALTH CENTER,44.0,0.0,156.0,78.0,437.0,2.0,543,62.0,2,DISTRICT26,CAPSULE
SP,Aug 2024,DISTRICT HOSPITAL,4653.0,16.0,,,1055.0,425.0,-837,603.0,1000,DISTRICT1,TABLET
ACT-GC,Jul 2024,HEALTH CENTER,517.0,,447.0,1211.0,852.0,,455,332.0,25,DISTRICT25,BLISTER
ART-SUP,Nov 2024,HEALTH CENTER,1970.0,,671.0,3480.0,,3185.0,-526,1446.0,1000,DISTRICT22,CAPSULE
ACT-INF,Mar 2024,HEALTH CENTER,1061.0,,,409.0,,49.0,265,257.0,1,DISTRICT1,BLISTER
ACT-AD,Jan 2024,HEALTH CENTER,,266.0,96.0,,,2038.0,-135,,25,DISTRICT38,BLISTER
QUIN,Oct 2024,HEALTH CENTER,,,8.0,612.0,453.0,0.0,9,17.0,50,DISTRICT29,TABLET
PYRA-COMP,Jun 2024,HEALTH CENTER,46.0,3059.0,,,,2.0,172,220.0,30,DISTRICT29,TABLET
ART-SUP,Jun 2024,HEALTH CENTER,,0.0,115.0,1032.0,,0.0,302,124.0,1,DISTRICT19,CAPSULE
ITN,Aug 2025,HEALTH CENTER,3067.0,2366.0,857.0,5616.0,571.0,14.0,-135,1101.0,30,DISTRICT3,PIECE
ART-INJ,May 2024,DISTRICT HOSPITAL,1675.0,54.0,,2395.0,,433.0,-187,,30,DISTRICT9,VIAL
SP,Jun 2025,HEALTH CENTER,,1.0,216.0,1237.0,,88.0,219,78.0,30,DISTRICT14,TABLET
RDT,Oct 2025,HEALTH CENTER,2438.0,843.0,324.0,4588.0,81.0,0.0,-497,574.0,30,DISTRICT36,PIECE
SP,Jul 2025,HEALTH CENTER,2288.0,,339.0,,,,-1095,175.0,30,DISTRICT7,TABLET
ACT-SC,Aug 2024,HEALTH CENTER,120.0,4.0,,,,1961.0,575,,30,DISTRICT29,BLISTER
SP,Jan 2024,HEALTH CENTER,26.0,3.0,,,,0.0,15,0.0,30,DISTRICT3,TABLET
ACT-SC,Feb 2025,HEALTH CENTER,,24.0,,,,0.0,225,1.0,30,DISTRICT21,BLISTER
QUIN,Jul 2024,HEALTH CENTER,27.0,1.0,35.0,4.0,,1802.0,-4,71.0,1000,DISTRICT32,TABLET
ACT-SC,Aug 2025,HEALTH CENTER,3613.0,28.0,875.0,,,,-294,513.0,30,DISTRICT9,BLISTER
ACT-INF,Oct 2025,HEALTH CENTER,362.0,1.0,481.0,613.0,692.0,2106.0,-692,,1,DISTRICT11,BLISTER
RDT,Feb 2024,HEALTH CENTER,81.0,,0.0,2.0,,3.0,-713,0.0,30,DISTRICT24,PIECE
RDT,Dec 2023,HEALTH CENTER,,5.0,11.0,273.0,929.0,0.0,63,1.0,2,DISTRICT4,PIECE
ITN,Feb 2025,HEALTH CENTER,2013.0,125.0,471.0,,,,500,317.0,30,DISTRICT20,PIECE
PYRA-SAC,Aug 2024,HEALTH CENTER,706.0,2.0,41.0,223.0,,2.0,-35,74.0,25,DISTRICT36,SACHET
ART-SUP,Dec 2024,HEALTH CENTER,551.0,1056.0,194.0,,,0.0,-430,110.0,30,DISTRICT26,CAPSULE
ACT-SC,Mar 2025,HEALTH CENTER,,0.0,24.0,,,0.0,-311,43.0,30,DISTRICT38,BLISTER
SP,Jan 2024,HEALTH CENTER,,,107.0,482.0,348.0,1.0,706,,30,DISTRICT29,TABLET
ART-SUP,Feb 2025,HEALTH CENTER,,886.0,16.0,,,0.0,-657,21.0,1,DISTRICT32,CAPSULE
ACT-GC,Mar 2024,HEALTH CENTER,1.0,633.0,0.0,5.0,,49.0,108,0.0,1000,DISTRICT37,BLISTER
SP,Sep 2024,DISTRICT HOSPITAL,986.0,15.0,160.0,1988.0,,13.0,308,32.0,30,DISTRICT4,TABLET
ART-INJ,Jun 2025,HEALTH CENTER,,,77.0,36.0,998.0,1077.0,929,84.0,30,DISTRICT28,VIAL
ACT-AD,Feb 2025,HEALTH CENTER,,2.0,,,,0.0,-106,9.0,25,DISTRICT24,BLISTER
QUIN,Mar 2025,HEALTH CENTER,2129.0,1.0,,,,202.0,362,,50,DISTRICT20,TABLET
ACT-GC,Mar 2025,HEALTH CENTER,1718.0,,327.0,,,0.0,253,338.0,1000,DISTRICT36,BLISTER
RDT,Dec 2023,HEALTH CENTER,25.0,0.0,7.0,,,690.0,-100,,30,DISTRICT16,PIECE
ACT-AD,Nov 2025,HEALTH CENTER,,11.0,863.0,1279.0,,,-637,,30,DISTRICT33,BLISTER
RDT,Jan 2024,HEALTH CENTER,67.0,1052.0,81.0,,,224.0,141,17.0,30,DISTRICT12,PIECE
ITN,Jun 2024,HEALTH CENTER,5991.0,1.0,646.0,,680.0,1.0,636,374.0,30,DISTRICT35,PIECE
ACT-INF,Sep 2025,HEALTH CENTER,3014.0,169.0,1587.0,973.0,,437.0,-171,1561.0,30,DISTRICT8,BLISTER
ART-INJ,Nov 2025,HEALTH CENTER,3060.0,1.0,,1196.0,591.0,146.0,141,,30,DISTRICT36,VIAL
ART-SUP,Sep 2024,HEALTH CENTER,1084.0,26.0,,486.0,108.0,3.0,62,43.0,50,DISTRICT29,CAPSULE
ACT-GC,Dec 2023,HEALTH CENTER,309.0,1333.0,737.0,1250.0,,37.0,19,668.0,1000,DISTRICT24,BLISTER
ACT-AD,Mar 2024,HEALTH CENTER,,85.0,489.0,4480.0,777.0,,-30,300.0,50,DISTRICT17,BLISTER
RDT,May 2025,HEALTH CENTER,,0.0,217.0,402.0,272.0,0.0,361,49.0,30,DISTRICT31,PIECE
ACT-AD,Aug 2025,HEALTH CENTER,,0.0,,,243.0,196.0,-133,347.0,1,DISTRICT19,BLISTER
ITN,Sep 2024,HEALTH CENTER,120.0,486.0,138.0,1854.0,,0.0,320,,50,DISTRICT3,PIECE
QUIN,Apr 2024,HEALTH CENTER,,34.0,1045.0,6175.0,1292.0,100.0,799,691.0,1000,DISTRICT31,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,322.0,1016.0,50.0,,702.0,8005.0,-184,103.0,25,DISTRICT11,BLISTER
ACT-INF,Sep 2025,HEALTH CENTER,148.0,0.0,31.0,,,,-3,31.0,1,DISTRICT3,BLISTER
SP,Jan 2025,HEALTH CENTER,6404.0,,890.0,,,283.0,445,1029.0,30,DISTRICT1,TABLET
RDT,Mar 2024,HEALTH CENTER,586.0,12.0,473.0,576.0,627.0,286.0,175,308.0,30,DISTRICT16,PIECE
ART-SUP,Oct 2025,HEALTH CENTER,63.0,0.0,,,,21.0,331,1.0,25,DISTRICT2,CAPSULE
RDT,Aug 2025,HEALTH CENTER,2015.0,956.0,489.0,,,0.0,-449,310.0,1,DISTRICT14,PIECE
ACT-SC,Jul 2024,HEALTH CENTER,3280.0,,,923.0,,0.0,-450,,30,DISTRICT13,BLISTER
ART-INJ,Jun 2025,HEALTH CENTER,,43.0,,,,,1199,89.0,25,DISTRICT20,VIAL
ITN,May 2025,HEALTH CENTER,4012.0,,423.0,,,,-95,391.0,50,DISTRICT8,PIECE
RDT,Sep 2024,HEALTH CENTER,3003.0,,336.0,,,0.0,-685,170.0,1,DISTRICT38,PIECE
ACT-GC,Jun 2025,HEALTH CENTER,960.0,12.0,,444.0,,34.0,81,,1000,DISTRICT16,BLISTER
QUIN,May 2024,HEALTH CENTER,123.0,48.0,62.0,205.0,,0.0,330,14.0,30,DISTRICT29,TABLET
PYRA-SAC,Jun 2025,HEALTH CENTER,1402.0,189.0,379.0,1001.0,,,-70,,2,DISTRICT22,SACHET
SP,Apr 2024,HEALTH CENTER,276.0,1.0,55.0,215.0,,94.0,-121,14.0,30,DISTRICT33,TABLET
PYRA-SAC,Sep 2025,HEALTH CENTER,778.0,68.0,153.0,484.0,,13.0,487,,2,DISTRICT13,SACHET
ITN,Jan 2024,HEALTH CENTER,78.0,267.0,85.0,,,4.0,-960,,50,DISTRICT11,PIECE
SP,Aug 2025,HEALTH CENTER,923.0,193.0,743.0,2447.0,,174.0,-300,449.0,30,DISTRICT29,TABLET
ACT-SC,Jun 2025,HEALTH CENTER,541.0,531.0,156.0,868.0,306.0,5.0,670,,30,DISTRICT29,BLISTER
ACT-AD,Jul 2025,HEALTH CENTER,,144.0,,435.0,,,-462,11.0,25,DISTRICT19,BLISTER
ACT-AD,Jul 2025,HEALTH CENTER,,234.0,133.0,291.0,,641.0,137,,30,DISTRICT26,BLISTER
ACT-SC,Sep 2024,DISTRICT HOSPITAL,6.0,,1.0,8.0,,0.0,-249,0.0,50,DISTRICT13,BLISTER
ACT-INF,Mar 2025,HEALTH CENTER,28.0,19.0,74.0,268.0,,14.0,-553,,30,DISTRICT2,BLISTER
ACT-GC,Dec 2023,HEALTH CENTER,3286.0,280.0,,1691.0,1107.0,,-564,,1,DISTRICT31,BLISTER
ART-INJ,Nov 2025,HEALTH CENTER,,0.0,317.0,392.0,,16.0,-63,324.0,50,DISTRICT12,VIAL
RDT,Oct 2024,DISTRICT HOSPITAL,1134.0,533.0,188.0,1416.0,1121.0,,-1020,138.0,1,DISTRICT35,PIECE
RDT,Aug 2025,HEALTH CENTER,512.0,,124.0,,1346.0,,275,69.0,1,DISTRICT20,PIECE
PYRA-SAC,Aug 2025,HEALTH CENTER,3644.0,,,4374.0,,11.0,69,557.0,50,DISTRICT32,SACHET
PYRA-SAC,Mar 2025,HEALTH CENTER,1665.0,11.0,174.0,734.0,,15.0,-664,,25,DISTRICT6,SACHET
ACT-INF,May 2024,HEALTH CENTER,,15.0,515.0,1933.0,1357.0,478.0,810,264.0,30,DISTRICT22,BLISTER
ACT-AD,Jan 2024,HEALTH CENTER,,6.0,71.0,35.0,706.0,12.0,72,8.0,30,DISTRICT14,BLISTER
SP,Apr 2025,HEALTH CENTER,30.0,0.0,66.0,77.0,,3653.0,353,38.0,1000,DISTRICT19,TABLET
PYRA-COMP,Feb 2024,HEALTH CENTER,,32.0,247.0,,,766.0,-791,,25,DISTRICT31,TABLET
PYRA-COMP,Dec 2023,HEALTH CENTER,,88.0,,189.0,704.0,145.0,99,104.0,2,DISTRICT33,TABLET
PYRA-SAC,Jul 2025,HEALTH CENTER,655.0,94.0,72.0,1653.0,,0.0,296,,5,DISTRICT17,SACHET
RDT,Nov 2025,HEALTH CENTER,1303.0,2.0,82.0,1365.0,,3.0,120,,50,DISTRICT12,PIECE
ACT-SC,Feb 2025,HEALTH CENTER,1036.0,8.0,158.0,1384.0,860.0,0.0,-55,140.0,1,DISTRICT36,BLISTER
ITN,Mar 2025,HEALTH CENTER,1422.0,,682.0,,,558.0,632,,30,DISTRICT24,PIECE
RDT,Apr 2024,HEALTH CENTER,,94.0,880.0,1404.0,,250.0,161,758.0,30,DISTRICT10,PIECE
ITN,Jan 2025,HEALTH CENTER,,750.0,84.0,1046.0,473.0,2.0,-345,,5,DISTRICT9,PIECE
SP,Mar 2025,HEALTH CENTER,,7.0,,248.0,,601.0,-107,21.0,1000,DISTRICT19,TABLET
QUIN,Aug 2024,HEALTH CENTER,34.0,0.0,,,,0.0,-486,,1,DISTRICT7,TABLET
ACT-GC,Feb 2024,HEALTH CENTER,,0.0,793.0,3597.0,,3.0,-376,412.0,30,DISTRICT15,BLISTER
ACT-AD,Feb 2025,HEALTH CENTER,40.0,,18.0,23.0,,3.0,270,2.0,50,DISTRICT21,BLISTER
QUIN,Jun 2025,DISTRICT HOSPITAL,1858.0,62.0,561.0,,1326.0,36.0,-629,417.0,30,DISTRICT3,TABLET
ART-SUP,Nov 2025,HEALTH CENTER,1238.0,390.0,525.0,,,,-226,,2,DISTRICT10,CAPSULE
QUIN,Jan 2024,DISTRICT HOSPITAL,3744.0,0.0,,1105.0,344.0,691.0,-758,,1000,DISTRICT12,TABLET
ACT-AD,May 2025,HEALTH CENTER,873.0,,761.0,,751.0,0.0,-564,858.0,50,DISTRICT3,BLISTER
ACT-GC,Dec 2024,HEALTH CENTER,,,121.0,,,248.0,375,96.0,1000,DISTRICT10,BLISTER
ACT-GC,Jun 2025,HEALTH CENTER,,299.0,61.0,,1128.0,0.0,-32,57.0,30,DISTRICT3,BLISTER
ART-SUP,Mar 2024,HEALTH CENTER,,26.0,7.0,204.0,,,-553,1.0,1,DISTRICT37,CAPSULE
ACT-GC,Jun 2025,HEALTH CENTER,1576.0,0.0,390.0,,,,157,398.0,1000,DISTRICT27,BLISTER
ACT-GC,Mar 2024,HEALTH CENTER,,0.0,24.0,129.0,,0.0,-7,1.0,30,DISTRICT31,BLISTER
ACT-GC,May 2025,HEALTH CENTER,,135.0,,1435.0,,2105.0,82,335.0,30,DISTRICT7,BLISTER
ACT-AD,Aug 2025,DISTRICT HOSPITAL,403.0,126.0,203.0,139.0,,3172.0,-340,124.0,1,DISTRICT9,BLISTER
QUIN,Jul 2024,HEALTH CENTER,2373.0,,422.0,,,68.0,-318,317.0,30,DISTRICT1,TABLET
ACT-SC,Sep 2024,HEALTH CENTER,1603.0,,,718.0,,644.0,-124,237.0,30,DISTRICT33,BLISTER
ACT-INF,Nov 2024,HEALTH CENTER,1164.0,3.0,470.0,402.0,770.0,3682.0,257,,1,DISTRICT32,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,195.0,707.0,949.0,2606.0,,5128.0,-433,,1000,DISTRICT23,BLISTER
ART-SUP,Dec 2023,HEALTH CENTER,295.0,,146.0,,,0.0,145,104.0,1,DISTRICT15,CAPSULE
PYRA-SAC,Nov 2024,HEALTH CENTER,506.0,1.0,,1029.0,541.0,6.0,938,39.0,25,DISTRICT21,SACHET
ACT-SC,May 2024,HEALTH CENTER,204.0,,,,71.0,0.0,-244,11.0,30,DISTRICT31,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,505.0,35.0,507.0,284.0,,4046.0,-146,142.0,30,DISTRICT20,VIAL
SP,Jan 2025,HEALTH CENTER,857.0,0.0,150.0,,452.0,93.0,-682,121.0,100,DISTRICT1,TABLET
ART-SUP,Dec 2023,HEALTH CENTER,668.0,,301.0,231.0,973.0,0.0,285,168.0,30,DISTRICT28,CAPSULE
