product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
ACT-SC,2024-11-01,REGIONAL HOSPITAL,,22.0,30,BLISTER,22.0
ACT-INF,2025-08-01,HEALTH CENTER,,235.0,30,BLISTER,235.0
ACT-GC,2025-02-01,HEALTH CENTER,674.0,0.0,30,BLISTER,-674.0
ACT-GC,2025-11-01,HEALTH CENTER,169.0,303.0,30,BLISTER,134.0
ACT-GC,2025-08-01,HEALTH CENTER,1297.0,719.0,30,BLISTER,-578.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,DISTRICT HOSPITAL,2052.0,1866.0,30,BLISTER,-186.0
ACT-INF,2025-05-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-SC,2024-05-01,HEALTH CENTER,1124.0,681.0,30,BLISTER,-443.0
ACT-AD,2024-05-01,HEALTH CENTER,,1206.0,30,BLISTER,1206.0
ACT-AD,2024-08-01,HEALTH CENTER,630.0,10.0,30,BLISTER,-620.0
ACT-SC,2024-08-01,HEALTH CENTER,,222.0,30,BLISTER,222.0
ACT-INF,2025-02-01,HEALTH CENTER,,202.0,30,BLISTER,202.0
ACT-INF,2024-05-01,HEALTH CENTER,,189.0,30,BLISTER,189.0
ACT-SC,2025-05-01,HEALTH CENTER,387.0,138.0,30,BLISTER,-249.0
ACT-GC,2024-05-01,HEALTH CENTER,,8770.0,30,BLISTER,8770.0
ACT-AD,2024-08-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ACT-AD,2025-02-01,HEALTH CENTER,,702.0,30,BLISTER,702.0
ACT-GC,2025-11-01,HEALTH CENTER,,46.0,30,BLISTER,46.0
ACT-SC,2025-02-01,NATIONAL HOSPITAL,,0.0,30,BLISTER,0.0
ACT-GC,2025-05-01,HEALTH CENTER,,156.0,30,BLISTER,156.0
ACT-GC,2025-05-01,HEALTH CENTER,,1905.0,30,BLISTER,1905.0
ACT-AD,2025-05-01,HEALTH CENTER,,38.0,30,BLISTER,38.0
ACT-GC,2024-05-01,HEALTH CENTER,,3663.0,30,BLISTER,3663.0
ACT-SC,2024-11-01,HEALTH CENTER,,1236.0,30,BLISTER,1236.0
ACT-GC,2024-02-01,HEALTH CENTER,,192.0,30,BLISTER,192.0
ACT-AD,2025-08-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-AD,2024-11-01,HEALTH CENTER,1302.0,10177.0,30,BLISTER,8875.0
ACT-GC,2025-11-01,HEALTH CENTER,631.0,60.0,30,BLISTER,-571.0
ACT-INF,2024-08-01,HEALTH CENTER,377.0,2251.0,30,BLISTER,1874.0
ACT-INF,2024-05-01,DISTRICT HOSPITAL,1372.0,0.0,30,BLISTER,-1372.0
ACT-INF,2024-08-01,HEALTH CENTER,1233.0,4365.0,30,BLISTER,3132.0
ACT-INF,2024-11-01,HEALTH CENTER,,776.0,30,BLISTER,776.0
ACT-GC,2024-02-01,HEALTH CENTER,394.0,4917.0,30,BLISTER,4523.0
ACT-INF,2025-05-01,HEALTH CENTER,,15.0,30,BLISTER,15.0
ACT-INF,2025-11-01,HEALTH CENTER,,315.0,30,BLISTER,315.0
ACT-AD,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,,17.0,30,BLISTER,17.0
ACT-GC,2025-05-01,HEALTH CENTER,188.0,31.0,30,BLISTER,-157.0
ACT-GC,2024-02-01,HEALTH CENTER,,110.0,30,BLISTER,110.0
ACT-AD,2025-08-01,HEALTH CENTER,488.0,72.0,30,BLISTER,-416.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,HEALTH CENTER,,4737.0,30,BLISTER,4737.0
ACT-INF,2025-05-01,HEALTH CENTER,851.0,887.0,30,BLISTER,36.0
ACT-SC,2025-05-01,HEALTH CENTER,,18.0,30,BLISTER,18.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,1045.0,142.0,30,BLISTER,-903.0
ACT-INF,2024-05-01,HEALTH CENTER,,1475.0,30,BLISTER,1475.0
ACT-AD,2025-05-01,HEALTH CENTER,,1166.0,30,BLISTER,1166.0
ACT-SC,2025-08-01,HEALTH CENTER,,2868.0,30,BLISTER,2868.0
ACT-SC,2024-11-01,HEALTH CENTER,,20.0,30,BLISTER,20.0
ACT-AD,2024-02-01,NATIONAL HOSPITAL,480.0,1.0,30,BLISTER,-479.0
ACT-SC,2024-02-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,HEALTH CENTER,272.0,669.0,30,BLISTER,397.0
ACT-AD,2024-08-01,HEALTH CENTER,554.0,140.0,30,BLISTER,-414.0
ACT-INF,2025-11-01,REGIONAL HOSPITAL,,5.0,30,BLISTER,5.0
ACT-INF,2025-02-01,HEALTH CENTER,,5224.0,30,BLISTER,5224.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,860.0,0.0,30,BLISTER,-860.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,,3172.0,30,BLISTER,3172.0
ACT-AD,2024-11-01,HEALTH CENTER,,527.0,30,BLISTER,527.0
ACT-GC,2025-05-01,HEALTH CENTER,,17.0,30,BLISTER,17.0
ACT-INF,2025-08-01,HEALTH CENTER,1307.0,1.0,30,BLISTER,-1306.0
ACT-INF,2024-02-01,HEALTH CENTER,,62.0,30,BLISTER,62.0
ACT-AD,2024-11-01,HEALTH CENTER,,410.0,30,BLISTER,410.0
ACT-INF,2024-11-01,HEALTH CENTER,743.0,1451.0,30,BLISTER,708.0
ACT-GC,2024-08-01,HEALTH CENTER,,246.0,30,BLISTER,246.0
ACT-GC,2025-11-01,HEALTH CENTER,652.0,3.0,30,BLISTER,-649.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,,355.0,30,BLISTER,355.0
ACT-SC,2024-08-01,HEALTH CENTER,,16.0,30,BLISTER,16.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-05-01,HEALTH CENTER,,25.0,30,BLISTER,25.0
ACT-SC,2025-05-01,HEALTH CENTER,473.0,263.0,30,BLISTER,-210.0
ACT-SC,2025-11-01,HEALTH CENTER,,213.0,30,BLISTER,213.0
ACT-GC,2024-11-01,HEALTH CENTER,,7.0,30,BLISTER,7.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,2086.0,30,BLISTER,2086.0
ACT-GC,2024-05-01,HEALTH CENTER,,412.0,30,BLISTER,412.0
ACT-INF,2025-05-01,HEALTH CENTER,,20.0,30,BLISTER,20.0
ACT-INF,2025-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-05-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,,1413.0,30,BLISTER,1413.0
ACT-SC,2025-08-01,HEALTH CENTER,344.0,0.0,30,BLISTER,-344.0
ACT-SC,2025-11-01,HEALTH CENTER,135.0,2.0,30,BLISTER,-133.0
ACT-AD,2024-02-01,HEALTH CENTER,,254.0,30,BLISTER,254.0
ACT-SC,2024-02-01,HEALTH CENTER,872.0,3387.0,30,BLISTER,2515.0
ACT-SC,2024-08-01,HEALTH CENTER,457.0,0.0,30,BLISTER,-457.0
ACT-INF,2024-11-01,HEALTH CENTER,,1777.0,30,BLISTER,1777.0
ACT-GC,2024-08-01,DISTRICT HOSPITAL,,6341.0,30,BLISTER,6341.0
ACT-AD,2024-05-01,HEALTH CENTER,642.0,204.0,30,BLISTER,-438.0
ACT-INF,2025-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2024-05-01,HEALTH CENTER,,1235.0,30,BLISTER,1235.0
ACT-AD,2024-11-01,HEALTH CENTER,506.0,235.0,30,BLISTER,-271.0
ACT-SC,2025-02-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-02-01,HEALTH CENTER,,13542.0,30,BLISTER,13542.0
ACT-GC,2024-05-01,HEALTH CENTER,,13.0,30,BLISTER,13.0
ACT-AD,2025-08-01,HEALTH CENTER,704.0,20.0,30,BLISTER,-684.0
ACT-AD,2024-05-01,HEALTH CENTER,,730.0,30,BLISTER,730.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,5373.0,30,BLISTER,5373.0
ACT-GC,2025-08-01,HEALTH CENTER,,1124.0,30,BLISTER,1124.0
ACT-AD,2024-05-01,HEALTH CENTER,,584.0,30,BLISTER,584.0
ACT-GC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2024-08-01,HEALTH CENTER,579.0,0.0,30,BLISTER,-579.0
ACT-GC,2025-02-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-AD,2025-02-01,HEALTH CENTER,,2845.0,30,BLISTER,2845.0
ACT-SC,2024-05-01,HEALTH CENTER,552.0,129.0,30,BLISTER,-423.0
ACT-GC,2025-08-01,HEALTH CENTER,,418.0,30,BLISTER,418.0
ACT-INF,2024-08-01,HEALTH CENTER,,442.0,30,BLISTER,442.0
ACT-GC,2024-11-01,HEALTH CENTER,,208.0,30,BLISTER,208.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-05-01,HEALTH CENTER,,91.0,30,BLISTER,91.0
ACT-SC,2024-02-01,HEALTH CENTER,,80.0,30,BLISTER,80.0
ACT-SC,2025-08-01,HEALTH CENTER,1010.0,5.0,30,BLISTER,-1005.0
ACT-AD,2024-11-01,HEALTH CENTER,,16.0,30,BLISTER,16.0
ACT-SC,2024-05-01,HEALTH CENTER,,3070.0,30,BLISTER,3070.0
ACT-INF,2025-02-01,HEALTH CENTER,1016.0,71.0,30,BLISTER,-945.0
ACT-SC,2024-11-01,HEALTH CENTER,,1176.0,30,BLISTER,1176.0
ACT-INF,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-11-01,HEALTH CENTER,317.0,3.0,30,BLISTER,-314.0
ACT-INF,2025-08-01,HEALTH CENTER,636.0,7.0,30,BLISTER,-629.0
ACT-INF,2024-11-01,HEALTH CENTER,430.0,50.0,30,BLISTER,-380.0
ACT-GC,2025-02-01,HEALTH CENTER,,3707.0,30,BLISTER,3707.0
ACT-AD,2025-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2025-02-01,HEALTH CENTER,1250.0,1251.0,30,BLISTER,1.0
ACT-SC,2025-08-01,HEALTH CENTER,,2571.0,30,BLISTER,2571.0
ACT-INF,2025-05-01,HEALTH CENTER,,545.0,30,BLISTER,545.0
ACT-GC,2025-11-01,HEALTH CENTER,,2344.0,30,BLISTER,2344.0
ACT-SC,2024-02-01,HEALTH CENTER,,280.0,30,BLISTER,280.0
ACT-INF,2024-05-01,HEALTH CENTER,1707.0,2527.0,30,BLISTER,820.0
ACT-INF,2025-08-01,HEALTH CENTER,,9.0,30,BLISTER,9.0
ACT-SC,2025-11-01,HEALTH CENTER,,194.0,30,BLISTER,194.0
ACT-GC,2024-02-01,HEALTH CENTER,450.0,0.0,30,BLISTER,-450.0
ACT-AD,2024-05-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2024-08-01,HEALTH CENTER,,797.0,30,BLISTER,797.0
ACT-INF,2025-11-01,HEALTH CENTER,1132.0,10060.0,30,BLISTER,8928.0
ACT-GC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-05-01,HEALTH CENTER,,35.0,30,BLISTER,35.0
ACT-GC,2025-02-01,DISTRICT HOSPITAL,663.0,1016.0,30,BLISTER,353.0
ACT-AD,2024-11-01,HEALTH CENTER,,8360.0,30,BLISTER,8360.0
ACT-INF,2024-02-01,HEALTH CENTER,,2650.0,30,BLISTER,2650.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,46.0,30,BLISTER,46.0
ACT-GC,2024-11-01,HEALTH CENTER,,149.0,30,BLISTER,149.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-11-01,HEALTH CENTER,,95.0,30,BLISTER,95.0
ACT-SC,2025-08-01,HEALTH CENTER,,3478.0,30,BLISTER,3478.0
ACT-SC,2025-08-01,HEALTH CENTER,,104.0,30,BLISTER,104.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,7.0,30,BLISTER,7.0
ACT-AD,2024-02-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-GC,2025-08-01,DISTRICT HOSPITAL,,12.0,30,BLISTER,12.0
ACT-GC,2025-11-01,HEALTH CENTER,89.0,0.0,30,BLISTER,-89.0
ACT-SC,2024-08-01,HEALTH CENTER,,571.0,30,BLISTER,571.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,809.0,2730.0,30,BLISTER,1921.0
ACT-AD,2025-08-01,HEALTH CENTER,,41.0,30,BLISTER,41.0
ACT-SC,2025-08-01,HEALTH CENTER,445.0,400.0,30,BLISTER,-45.0
ACT-GC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,HEALTH CENTER,,23.0,30,BLISTER,23.0
ACT-INF,2024-11-01,HEALTH CENTER,,478.0,30,BLISTER,478.0
ACT-SC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-GC,2025-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2025-08-01,HEALTH CENTER,1249.0,830.0,30,BLISTER,-419.0
ACT-AD,2025-05-01,HEALTH CENTER,,3529.0,30,BLISTER,3529.0
ACT-GC,2025-05-01,HEALTH CENTER,,1531.0,30,BLISTER,1531.0
ACT-AD,2025-11-01,HEALTH CENTER,779.0,10870.0,30,BLISTER,10091.0
ACT-GC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-05-01,HEALTH CENTER,492.0,1.0,30,BLISTER,-491.0
ACT-AD,2025-08-01,HEALTH CENTER,572.0,4.0,30,BLISTER,-568.0
ACT-GC,2024-05-01,HEALTH CENTER,,64.0,30,BLISTER,64.0
ACT-AD,2024-08-01,HEALTH CENTER,,350.0,30,BLISTER,350.0
ACT-AD,2025-02-01,HEALTH CENTER,,42.0,30,BLISTER,42.0
ACT-AD,2024-11-01,HEALTH CENTER,576.0,5.0,30,BLISTER,-571.0
ACT-GC,2025-11-01,HEALTH CENTER,572.0,0.0,30,BLISTER,-572.0
ACT-GC,2025-02-01,HEALTH CENTER,,140.0,30,BLISTER,140.0
ACT-INF,2024-05-01,HEALTH CENTER,1176.0,8518.0,30,BLISTER,7342.0
ACT-GC,2025-11-01,HEALTH CENTER,,132.0,30,BLISTER,132.0
ACT-GC,2024-08-01,DISTRICT HOSPITAL,700.0,0.0,30,BLISTER,-700.0
ACT-INF,2024-08-01,HEALTH CENTER,,169.0,30,BLISTER,169.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,95.0,30,BLISTER,95.0
ACT-INF,2025-08-01,HEALTH CENTER,833.0,0.0,30,BLISTER,-833.0
ACT-AD,2025-08-01,HEALTH CENTER,57.0,111.0,30,BLISTER,54.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-05-01,HEALTH CENTER,829.0,855.0,30,BLISTER,26.0
ACT-AD,2024-11-01,HEALTH CENTER,117.0,0.0,30,BLISTER,-117.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,416.0,47.0,30,BLISTER,-369.0
ACT-AD,2024-08-01,HEALTH CENTER,,114.0,30,BLISTER,114.0
ACT-AD,2025-11-01,HEALTH CENTER,,699.0,30,BLISTER,699.0
ACT-AD,2025-11-01,HEALTH CENTER,,27.0,30,BLISTER,27.0
ACT-INF,2024-08-01,HEALTH CENTER,,8181.0,30,BLISTER,8181.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-05-01,HEALTH CENTER,186.0,1.0,30,BLISTER,-185.0
ACT-INF,2024-05-01,HEALTH CENTER,,583.0,30,BLISTER,583.0
ACT-AD,2025-02-01,HEALTH CENTER,1010.0,0.0,30,BLISTER,-1010.0
ACT-AD,2025-11-01,HEALTH CENTER,1390.0,15128.0,30,BLISTER,13738.0
ACT-GC,2025-02-01,DISTRICT HOSPITAL,,43.0,30,BLISTER,43.0
ACT-AD,2025-05-01,HEALTH CENTER,,539.0,30,BLISTER,539.0
ACT-AD,2024-05-01,HEALTH CENTER,,249.0,30,BLISTER,249.0
ACT-SC,2025-05-01,HEALTH CENTER,,65.0,30,BLISTER,65.0
ACT-SC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-08-01,HEALTH CENTER,1009.0,217.0,30,BLISTER,-792.0
ACT-SC,2025-08-01,HEALTH CENTER,,17.0,30,BLISTER,17.0
ACT-AD,2024-05-01,HEALTH CENTER,679.0,75.0,30,BLISTER,-604.0
ACT-AD,2025-08-01,HEALTH CENTER,,154.0,30,BLISTER,154.0
ACT-SC,2025-08-01,HEALTH CENTER,474.0,39.0,30,BLISTER,-435.0
ACT-SC,2024-02-01,HEALTH CENTER,,30.0,30,BLISTER,30.0
ACT-SC,2024-11-01,HEALTH CENTER,2166.0,105.0,30,BLISTER,-2061.0
ACT-INF,2024-05-01,HEALTH CENTER,,6260.0,30,BLISTER,6260.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-08-01,HEALTH CENTER,515.0,66.0,30,BLISTER,-449.0
ACT-GC,2024-11-01,HEALTH CENTER,,4971.0,30,BLISTER,4971.0
ACT-GC,2024-08-01,HEALTH CENTER,697.0,2940.0,30,BLISTER,2243.0
ACT-INF,2025-02-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-GC,2024-11-01,HEALTH CENTER,1382.0,13268.0,30,BLISTER,11886.0
ACT-AD,2024-08-01,HEALTH CENTER,,548.0,30,BLISTER,548.0
ACT-INF,2025-08-01,HEALTH CENTER,,7581.0,30,BLISTER,7581.0
ACT-GC,2025-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-AD,2025-11-01,DISTRICT HOSPITAL,,4.0,30,BLISTER,4.0
ACT-GC,2024-02-01,HEALTH CENTER,847.0,1152.0,30,BLISTER,305.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,56.0,30,BLISTER,56.0
ACT-GC,2024-05-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-AD,2024-05-01,HEALTH CENTER,,277.0,30,BLISTER,277.0
ACT-SC,2024-05-01,HEALTH CENTER,,15383.0,30,BLISTER,15383.0
ACT-GC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-08-01,HEALTH CENTER,96.0,0.0,30,BLISTER,-96.0
ACT-AD,2024-05-01,HEALTH CENTER,171.0,2.0,30,BLISTER,-169.0
ACT-AD,2025-05-01,HEALTH CENTER,,42.0,30,BLISTER,42.0
ACT-SC,2025-05-01,HEALTH CENTER,417.0,391.0,30,BLISTER,-26.0
ACT-GC,2024-11-01,HEALTH CENTER,514.0,0.0,30,BLISTER,-514.0
ACT-SC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-02-01,HEALTH CENTER,1728.0,1.0,30,BLISTER,-1727.0
ACT-SC,2024-11-01,HEALTH CENTER,,226.0,30,BLISTER,226.0
ACT-INF,2025-08-01,HEALTH CENTER,,4119.0,30,BLISTER,4119.0
ACT-INF,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-08-01,HEALTH CENTER,351.0,28.0,30,BLISTER,-323.0
ACT-GC,2024-08-01,HEALTH CENTER,586.0,17.0,30,BLISTER,-569.0
ACT-GC,2025-05-01,HEALTH CENTER,198.0,571.0,30,BLISTER,373.0
ACT-SC,2024-11-01,HEALTH CENTER,322.0,0.0,30,BLISTER,-322.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,167.0,0.0,30,BLISTER,-167.0
ACT-SC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-INF,2025-05-01,HEALTH CENTER,,82.0,30,BLISTER,82.0
ACT-AD,2025-05-01,HEALTH CENTER,887.0,0.0,30,BLISTER,-887.0
ACT-INF,2025-11-01,HEALTH CENTER,,556.0,30,BLISTER,556.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-INF,2025-11-01,HEALTH CENTER,427.0,15.0,30,BLISTER,-412.0
ACT-GC,2025-02-01,HEALTH CENTER,,963.0,30,BLISTER,963.0
ACT-GC,2025-05-01,HEALTH CENTER,,1017.0,30,BLISTER,1017.0
ACT-SC,2024-02-01,HEALTH CENTER,,240.0,30,BLISTER,240.0
ACT-INF,2025-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-AD,2024-05-01,HEALTH CENTER,918.0,759.0,30,BLISTER,-159.0
ACT-AD,2024-08-01,REGIONAL HOSPITAL,,1.0,30,BLISTER,1.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,,616.0,30,BLISTER,616.0
ACT-SC,2025-08-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-INF,2025-11-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-INF,2024-05-01,HEALTH CENTER,,620.0,30,BLISTER,620.0
ACT-SC,2024-08-01,NATIONAL HOSPITAL,,317.0,30,BLISTER,317.0
ACT-AD,2025-05-01,HEALTH CENTER,1414.0,448.0,30,BLISTER,-966.0
ACT-AD,2024-11-01,HEALTH CENTER,,5441.0,30,BLISTER,5441.0
ACT-INF,2025-11-01,HEALTH CENTER,338.0,247.0,30,BLISTER,-91.0
ACT-SC,2024-08-01,HEALTH CENTER,,3541.0,30,BLISTER,3541.0
ACT-GC,2025-05-01,HEALTH CENTER,,156.0,30,BLISTER,156.0
ACT-SC,2024-02-01,HEALTH CENTER,,174.0,30,BLISTER,174.0
ACT-AD,2024-05-01,HEALTH CENTER,,417.0,30,BLISTER,417.0
ACT-SC,2024-08-01,HEALTH CENTER,,3757.0,30,BLISTER,3757.0
ACT-INF,2025-08-01,HEALTH CENTER,,73.0,30,BLISTER,73.0
ACT-SC,2024-11-01,HEALTH CENTER,,83.0,30,BLISTER,83.0
ACT-SC,2024-02-01,HEALTH CENTER,,1840.0,30,BLISTER,1840.0
ACT-INF,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,,1150.0,30,BLISTER,1150.0
ACT-GC,2024-11-01,HEALTH CENTER,,756.0,30,BLISTER,756.0
ACT-GC,2024-02-01,HEALTH CENTER,344.0,0.0,30,BLISTER,-344.0
ACT-SC,2025-08-01,HEALTH CENTER,,227.0,30,BLISTER,227.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,362.0,1.0,30,BLISTER,-361.0
ACT-GC,2025-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-AD,2024-11-01,HEALTH CENTER,,99.0,30,BLISTER,99.0
ACT-GC,2024-08-01,HEALTH CENTER,530.0,0.0,30,BLISTER,-530.0
ACT-GC,2024-02-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-INF,2025-02-01,HEALTH CENTER,,8788.0,30,BLISTER,8788.0
ACT-AD,2025-11-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-GC,2025-05-01,HEALTH CENTER,279.0,0.0,30,BLISTER,-279.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-05-01,DISTRICT HOSPITAL,,91.0,30,BLISTER,91.0
ACT-GC,2025-11-01,HEALTH CENTER,,353.0,30,BLISTER,353.0
ACT-SC,2024-08-01,HEALTH CENTER,399.0,4.0,30,BLISTER,-395.0
ACT-INF,2025-02-01,HEALTH CENTER,,1349.0,30,BLISTER,1349.0
ACT-AD,2025-02-01,HEALTH CENTER,,1863.0,30,BLISTER,1863.0
ACT-GC,2024-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,1012.0,30,BLISTER,1012.0
ACT-AD,2024-02-01,HEALTH CENTER,574.0,34.0,30,BLISTER,-540.0
ACT-INF,2025-08-01,HEALTH CENTER,,13.0,30,BLISTER,13.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-05-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-SC,2025-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2025-08-01,HEALTH CENTER,,957.0,30,BLISTER,957.0
ACT-GC,2025-05-01,HEALTH CENTER,,3570.0,30,BLISTER,3570.0
ACT-INF,2025-05-01,HEALTH CENTER,,236.0,30,BLISTER,236.0
ACT-GC,2025-11-01,HEALTH CENTER,,15.0,30,BLISTER,15.0
ACT-SC,2025-11-01,HEALTH CENTER,,4987.0,30,BLISTER,4987.0
ACT-GC,2025-08-01,HEALTH CENTER,,595.0,30,BLISTER,595.0
ACT-GC,2024-05-01,HEALTH CENTER,737.0,1053.0,30,BLISTER,316.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,308.0,691.0,30,BLISTER,383.0
ACT-AD,2024-02-01,HEALTH CENTER,,381.0,30,BLISTER,381.0
