product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ITN,Jan 2025,HEALTH CENTER,33.0,,8.0,,,0.0,-230,1.0,30,DISTRICT10,PIECE
QUIN,Jun 2024,HEALTH CENTER,,80.0,406.0,2520.0,,264.0,-200,402.0,1000,DISTRICT38,TABLET
ACT-GC,Jan 2025,HEALTH CENTER,,0.0,8.0,294.0,,119.0,-446,18.0,30,DISTRICT4,BLISTER
ITN,May 2024,HEALTH CENTER,1830.0,,,1639.0,486.0,1176.0,633,541.0,1,DISTRICT16,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,1724.0,,354.0,293.0,583.0,,339,,50,DISTRICT25,VIAL
PYRA-SAC,Feb 2024,HEALTH CENTER,393.0,27.0,20.0,,1400.0,26.0,498,,1,DISTRICT15,SACHET
ART-SUP,Jul 2024,HEALTH CENTER,4383.0,2.0,,,,,-78,,1,DISTRICT32,CAPSULE
QUIN,May 2025,HEALTH CENTER,219.0,1.0,219.0,1445.0,,,91,,1000,DISTRICT10,TABLET
QUIN,Jan 2025,HEALTH CENTER,608.0,0.0,202.0,981.0,1755.0,2849.0,32,,1000,DISTRICT36,TABLET
SP,Jul 2024,HEALTH CENTER,176.0,,,98.0,,1455.0,-403,1.0,1000,DISTRICT30,TABLET
PYRA-COMP,Nov 2024,HEALTH CENTER,462.0,2231.0,278.0,1096.0,,3590.0,-145,92.0,25,DISTRICT26,TABLET
RDT,Aug 2025,HEALTH CENTER,1201.0,284.0,70.0,,,5.0,-635,62.0,1,DISTRICT28,PIECE
SP,Jan 2025,HEALTH CENTER,,298.0,1503.0,3658.0,,,-109,1271.0,30,DISTRICT31,TABLET
RDT,Aug 2024,HEALTH CENTER,,,155.0,313.0,,25.0,81,26.0,30,DISTRICT23,PIECE
ACT-INF,Dec 2023,HEALTH CENTER,5762.0,6.0,492.0,,1466.0,17.0,-337,390.0,30,DISTRICT20,BLISTER
ITN,Feb 2024,DISTRICT HOSPITAL,,,493.0,1800.0,678.0,498.0,-21,416.0,50,DISTRICT33,PIECE
ART-INJ,Dec 2023,HEALTH CENTER,3.0,1.0,11.0,1.0,,2953.0,-660,,1,DISTRICT16,VIAL
ACT-INF,Nov 2024,HEALTH CENTER,,0.0,,134.0,,,-33,339.0,1000,DISTRICT21,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,1356.0,0.0,,458.0,171.0,,-531,23.0,1,DISTRICT20,BLISTER
RDT,Nov 2025,HEALTH CENTER,776.0,2.0,71.0,297.0,213.0,2843.0,-47,,25,DISTRICT16,PIECE
ART-SUP,Jun 2025,REGIONAL HOSPITAL,41.0,0.0,,148.0,,8.0,-43,62.0,50,DISTRICT29,CAPSULE
ART-INJ,Feb 2025,HEALTH CENTER,285.0,1.0,42.0,163.0,478.0,12.0,401,9.0,1,DISTRICT11,VIAL
RDT,Jan 2024,HEALTH CENTER,,0.0,450.0,485.0,,5053.0,-356,821.0,50,DISTRICT33,PIECE
QUIN,Sep 2025,HEALTH CENTER,710.0,417.0,368.0,,917.0,2.0,873,324.0,1000,DISTRICT33,TABLET
QUIN,Nov 2024,HEALTH CENTER,1020.0,,108.0,256.0,,318.0,606,25.0,30,DISTRICT26,TABLET
ACT-INF,Oct 2025,HEALTH CENTER,759.0,365.0,591.0,1587.0,,0.0,-561,223.0,30,DISTRICT22,BLISTER
QUIN,May 2024,HEALTH CENTER,329.0,,261.0,379.0,,,-1004,216.0,1000,DISTRICT6,TABLET
ART-INJ,Jun 2024,HEALTH CENTER,97.0,32.0,195.0,,893.0,0.0,702,65.0,50,DISTRICT33,VIAL
QUIN,Dec 2023,HEALTH CENTER,460.0,,156.0,1219.0,,,310,232.0,1000,DISTRICT31,TABLET
ART-SUP,Dec 2024,HEALTH CENTER,577.0,2.0,293.0,1272.0,867.0,2964.0,159,228.0,30,DISTRICT5,CAPSULE
PYRA-COMP,Jul 2024,DISTRICT HOSPITAL,2532.0,,697.0,2012.0,,6.0,-178,362.0,1,DISTRICT10,TABLET
ACT-INF,Dec 2023,HEALTH CENTER,0.0,0.0,,,,,291,,30,DISTRICT20,BLISTER
ACT-GC,Jun 2025,HEALTH CENTER,,0.0,,3.0,,1.0,-980,,30,DISTRICT4,BLISTER
ACT-GC,Jan 2024,HEALTH CENTER,,0.0,37.0,506.0,,471.0,638,11.0,50,DISTRICT15,BLISTER
PYRA-SAC,Jan 2025,HEALTH CENTER,419.0,93.0,,,,0.0,642,2.0,5,DISTRICT23,SACHET
ACT-INF,Feb 2024,NATIONAL HOSPITAL,358.0,516.0,,386.0,,0.0,56,8.0,30,DISTRICT31,BLISTER
ITN,Jun 2024,DISTRICT HOSPITAL,276.0,4.0,35.0,5.0,,0.0,-700,2.0,1000,DISTRICT33,PIECE
QUIN,Feb 2025,HEALTH CENTER,281.0,0.0,67.0,347.0,,,-604,,30,DISTRICT31,TABLET
ACT-GC,Apr 2025,HEALTH CENTER,287.0,10.0,105.0,499.0,,644.0,-55,92.0,50,DISTRICT30,BLISTER
ART-INJ,Jul 2024,HEALTH CENTER,117.0,,26.0,416.0,683.0,703.0,-776,11.0,30,DISTRICT25,VIAL
ITN,Aug 2025,HEALTH CENTER,205.0,0.0,204.0,,,2571.0,-521,93.0,30,DISTRICT30,PIECE
QUIN,Dec 2023,HEALTH CENTER,608.0,0.0,51.0,468.0,,416.0,-914,131.0,1000,DISTRICT15,TABLET
PYRA-SAC,Jun 2024,HEALTH CENTER,,2775.0,884.0,3010.0,,,838,,5,DISTRICT16,SACHET
RDT,Nov 2024,HEALTH CENTER,2729.0,42.0,570.0,1150.0,,742.0,558,736.0,30,DISTRICT16,PIECE
QUIN,Sep 2025,HEALTH CENTER,1245.0,1.0,429.0,2190.0,,307.0,370,213.0,1000,DISTRICT10,TABLET
ACT-AD,Jul 2024,HEALTH CENTER,,,2.0,,,0.0,72,4.0,25,DISTRICT31,BLISTER
ACT-SC,Dec 2023,HEALTH CENTER,123.0,3.0,78.0,116.0,1168.0,16.0,-19,42.0,30,DISTRICT35,BLISTER
ACT-INF,Dec 2024,HEALTH CENTER,,103.0,249.0,894.0,441.0,241.0,-146,234.0,1000,DISTRICT16,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,48.0,0.0,63.0,,,369.0,40,11.0,50,DISTRICT22,BLISTER
ART-SUP,Feb 2024,HEALTH CENTER,,,227.0,71.0,,4.0,-517,180.0,25,DISTRICT30,CAPSULE
ACT-SC,Mar 2025,DISTRICT HOSPITAL,2411.0,2.0,404.0,1699.0,,,-686,,1,DISTRICT1,BLISTER
ITN,Jan 2025,HEALTH CENTER,0.0,84.0,,6.0,,0.0,-308,0.0,25,DISTRICT31,PIECE
PYRA-COMP,May 2024,HEALTH CENTER,514.0,,91.0,206.0,1176.0,,-71,62.0,25,DISTRICT29,TABLET
ACT-GC,Mar 2025,HEALTH CENTER,280.0,0.0,142.0,494.0,,15.0,66,,1,DISTRICT2,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,,,,474.0,1899.0,1.0,493,143.0,1,DISTRICT10,BLISTER
SP,Jan 2024,HEALTH CENTER,596.0,509.0,124.0,1931.0,,9.0,-89,51.0,30,DISTRICT5,TABLET
ART-INJ,Jul 2024,HEALTH CENTER,,30.0,382.0,999.0,,1.0,187,,50,DISTRICT25,VIAL
ACT-AD,Dec 2024,HEALTH CENTER,936.0,0.0,395.0,223.0,,14790.0,288,387.0,2,DISTRICT33,BLISTER
SP,Nov 2024,HEALTH CENTER,202.0,32.0,310.0,146.0,,37.0,523,,1000,DISTRICT4,TABLET
ACT-INF,Aug 2025,HEALTH CENTER,,1.0,35.0,,,,43,,1000,DISTRICT33,BLISTER
ITN,Feb 2024,HEALTH CENTER,170.0,83.0,351.0,157.0,,2944.0,-321,251.0,30,DISTRICT36,PIECE
ACT-SC,Feb 2025,HEALTH CENTER,,481.0,836.0,1294.0,1182.0,49.0,-681,988.0,1,DISTRICT26,BLISTER
QUIN,Oct 2025,DISTRICT HOSPITAL,3305.0,19.0,709.0,3135.0,,,529,,1000,DISTRICT38,TABLET
ACT-GC,Jul 2025,DISTRICT HOSPITAL,,2.0,,,,16.0,-127,,30,DISTRICT29,BLISTER
PYRA-COMP,Jul 2025,HEALTH CENTER,1088.0,,,405.0,,0.0,220,,2,DISTRICT29,TABLET
ACT-SC,Sep 2025,HEALTH CENTER,846.0,0.0,130.0,509.0,,1.0,-147,,30,DISTRICT3,BLISTER
PYRA-COMP,Apr 2024,HEALTH CENTER,,,,64.0,,,395,2.0,5,DISTRICT24,TABLET
PYRA-COMP,Apr 2025,HEALTH CENTER,1406.0,523.0,195.0,,,3.0,-896,,30,DISTRICT28,TABLET
ACT-AD,Sep 2024,HEALTH CENTER,,26.0,94.0,583.0,,0.0,-15,89.0,25,DISTRICT17,BLISTER
ACT-INF,Apr 2024,HEALTH CENTER,1322.0,121.0,136.0,,,318.0,-3,,1,DISTRICT29,BLISTER
QUIN,Dec 2024,HEALTH CENTER,,0.0,75.0,161.0,,,271,,1000,DISTRICT24,TABLET
ART-SUP,Oct 2024,HEALTH CENTER,1279.0,,,2587.0,,27.0,-603,418.0,100,DISTRICT29,CAPSULE
ACT-GC,Nov 2024,HEALTH CENTER,467.0,18.0,323.0,304.0,,195.0,-382,,1000,DISTRICT28,BLISTER
SP,Jun 2025,HEALTH CENTER,,67.0,114.0,,275.0,,1071,,1000,DISTRICT25,TABLET
PYRA-SAC,Jul 2024,HEALTH CENTER,388.0,,11.0,102.0,,,-333,0.0,1,DISTRICT32,SACHET
RDT,Nov 2024,HEALTH CENTER,254.0,19.0,,,,35.0,647,24.0,5,DISTRICT30,PIECE
ACT-INF,Jul 2024,HEALTH CENTER,143.0,0.0,338.0,,,8.0,-52,104.0,30,DISTRICT32,BLISTER
SP,Jul 2024,HEALTH CENTER,,51.0,473.0,1803.0,,3418.0,279,372.0,1000,DISTRICT33,TABLET
QUIN,Feb 2025,HEALTH CENTER,424.0,23.0,,,,,-196,81.0,30,DISTRICT32,TABLET
ACT-INF,Nov 2025,HEALTH CENTER,,1194.0,420.0,2683.0,1923.0,,-231,529.0,50,DISTRICT16,BLISTER
SP,May 2025,HEALTH CENTER,1239.0,,,1938.0,,3494.0,132,177.0,1000,DISTRICT8,TABLET
PYRA-SAC,Mar 2025,HEALTH CENTER,,0.0,87.0,15.0,,8.0,-950,49.0,5,DISTRICT10,SACHET
ACT-GC,Jan 2025,DISTRICT HOSPITAL,140.0,116.0,65.0,168.0,,215.0,-272,6.0,1000,DISTRICT19,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,9.0,0.0,,2.0,,51.0,224,,1,DISTRICT23,VIAL
ACT-INF,Aug 2024,HEALTH CENTER,321.0,0.0,23.0,106.0,,0.0,-9,28.0,1000,DISTRICT31,BLISTER
PYRA-SAC,Oct 2024,HEALTH CENTER,750.0,3.0,598.0,307.0,,5931.0,-425,228.0,1,DISTRICT1,SACHET
QUIN,Mar 2024,HEALTH CENTER,188.0,0.0,35.0,27.0,,0.0,-76,,30,DISTRICT20,TABLET
ART-SUP,Nov 2025,HEALTH CENTER,1084.0,101.0,485.0,2404.0,,39.0,1034,587.0,30,DISTRICT35,CAPSULE
ACT-SC,Sep 2025,HEALTH CENTER,183.0,17.0,53.0,95.0,,243.0,-359,5.0,30,DISTRICT16,BLISTER
ACT-SC,Aug 2024,HEALTH CENTER,1387.0,94.0,864.0,1018.0,,0.0,153,549.0,50,DISTRICT28,BLISTER
ART-SUP,Mar 2025,HEALTH CENTER,,67.0,75.0,390.0,,,-55,66.0,30,DISTRICT10,CAPSULE
ART-SUP,Mar 2025,HEALTH CENTER,5751.0,102.0,750.0,4563.0,,2541.0,1095,1085.0,1,DISTRICT11,CAPSULE
ART-INJ,Mar 2025,HEALTH CENTER,,,,512.0,756.0,47.0,423,,30,DISTRICT33,VIAL
ACT-SC,Apr 2024,HEALTH CENTER,,0.0,,228.0,,0.0,29,2.0,30,DISTRICT28,BLISTER
ACT-GC,Nov 2025,HEALTH CENTER,302.0,46.0,151.0,,,208.0,-225,85.0,30,DISTRICT31,BLISTER
ACT-INF,Oct 2025,HEALTH CENTER,652.0,86.0,,,,0.0,435,44.0,30,DISTRICT25,BLISTER
ACT-GC,May 2024,HEALTH CENTER,803.0,0.0,609.0,944.0,1755.0,,-483,,30,DISTRICT13,BLISTER
PYRA-COMP,Feb 2025,HEALTH CENTER,1423.0,0.0,333.0,,,221.0,-470,,30,DISTRICT29,TABLET
PYRA-SAC,Apr 2024,HEALTH CENTER,0.0,224.0,0.0,1.0,,0.0,-289,0.0,5,DISTRICT29,SACHET
QUIN,Sep 2024,HEALTH CENTER,,46.0,893.0,,,,243,,1000,DISTRICT4,TABLET
SP,Jul 2024,HEALTH CENTER,1750.0,0.0,261.0,75.0,1015.0,170.0,126,,1000,DISTRICT29,TABLET
ART-SUP,Feb 2024,HEALTH CENTER,382.0,0.0,264.0,163.0,1083.0,,-478,361.0,100,DISTRICT26,CAPSULE
ACT-GC,Feb 2025,HEALTH CENTER,477.0,,,1901.0,,3658.0,-418,213.0,30,DISTRICT33,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,382.0,1343.0,,1461.0,1482.0,69.0,-142,,1000,DISTRICT38,BLISTER
ART-SUP,May 2024,HEALTH CENTER,178.0,0.0,61.0,396.0,,345.0,-202,4.0,1,DISTRICT12,CAPSULE
PYRA-SAC,Aug 2025,HEALTH CENTER,8.0,25.0,6.0,22.0,,0.0,-108,8.0,2,DISTRICT20,SACHET
ART-SUP,Oct 2025,HEALTH CENTER,392.0,0.0,71.0,,,0.0,137,70.0,2,DISTRICT8,CAPSULE
QUIN,Jul 2024,DISTRICT HOSPITAL,211.0,,100.0,,,899.0,551,123.0,1000,DISTRICT29,TABLET
ACT-GC,Aug 2025,HEALTH CENTER,955.0,1042.0,346.0,1877.0,,3.0,263,467.0,30,DISTRICT13,BLISTER
ACT-AD,Feb 2025,HEALTH CENTER,,864.0,,1191.0,,0.0,-644,,100,DISTRICT9,BLISTER
ACT-GC,Oct 2025,HEALTH CENTER,265.0,31.0,394.0,732.0,,2.0,130,,50,DISTRICT29,BLISTER
ACT-SC,Jan 2024,HEALTH CENTER,3.0,72.0,7.0,,,23.0,91,,50,DISTRICT36,BLISTER
ART-INJ,Nov 2024,HEALTH CENTER,60.0,0.0,,,,0.0,88,1.0,50,DISTRICT1,VIAL
QUIN,Oct 2025,HEALTH CENTER,1300.0,0.0,220.0,645.0,,324.0,569,,1000,DISTRICT19,TABLET
ART-SUP,Dec 2024,HEALTH CENTER,3.0,1.0,0.0,5.0,,19.0,-425,,25,DISTRICT36,CAPSULE
QUIN,May 2024,HEALTH CENTER,105.0,0.0,36.0,166.0,,0.0,56,5.0,30,DISTRICT3,TABLET
ACT-GC,Jun 2025,HEALTH CENTER,1507.0,,,,,0.0,-27,420.0,30,DISTRICT20,BLISTER
SP,Sep 2025,HEALTH CENTER,628.0,1.0,,273.0,,,658,,1000,DISTRICT13,TABLET
RDT,May 2024,HEALTH CENTER,18.0,,9.0,,,62.0,-8,23.0,2,DISTRICT37,PIECE
ACT-GC,Mar 2024,DISTRICT HOSPITAL,109.0,,25.0,50.0,,75.0,473,,50,DISTRICT14,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,1135.0,0.0,155.0,,,8370.0,738,282.0,30,DISTRICT11,VIAL
ART-SUP,Aug 2025,HEALTH CENTER,45.0,18.0,50.0,272.0,112.0,0.0,-410,24.0,5,DISTRICT33,CAPSULE
SP,Mar 2024,HEALTH CENTER,190.0,56.0,43.0,549.0,656.0,545.0,603,11.0,30,DISTRICT36,TABLET
ACT-AD,Jan 2024,HEALTH CENTER,490.0,,302.0,,,636.0,130,485.0,1,DISTRICT15,BLISTER
ITN,Jun 2024,HEALTH CENTER,1211.0,101.0,,,1042.0,0.0,-82,,30,DISTRICT4,PIECE
ACT-AD,Feb 2025,HEALTH CENTER,1242.0,,570.0,1164.0,,17.0,532,586.0,1000,DISTRICT28,BLISTER
PYRA-SAC,Apr 2025,HEALTH CENTER,664.0,,300.0,,,11616.0,72,158.0,2,DISTRICT10,SACHET
QUIN,Mar 2025,HEALTH CENTER,,0.0,391.0,10.0,706.0,,131,,50,DISTRICT36,TABLET
QUIN,May 2024,HEALTH CENTER,,0.0,1.0,22.0,,0.0,495,0.0,1000,DISTRICT31,TABLET
PYRA-SAC,Apr 2025,HEALTH CENTER,442.0,,1.0,610.0,,8.0,-106,,30,DISTRICT24,SACHET
ACT-AD,Apr 2024,HEALTH CENTER,562.0,21.0,274.0,814.0,,105.0,325,147.0,25,DISTRICT28,BLISTER
QUIN,Nov 2025,HEALTH CENTER,18.0,,,,,0.0,-141,,30,DISTRICT13,TABLET
RDT,Jun 2025,HEALTH CENTER,82.0,2.0,76.0,,,107.0,-1432,,30,DISTRICT19,PIECE
ART-INJ,Apr 2025,HEALTH CENTER,51.0,0.0,50.0,,,4.0,-306,20.0,30,DISTRICT31,VIAL
PYRA-SAC,Jun 2024,HEALTH CENTER,3077.0,,455.0,4841.0,,7960.0,-364,,1,DISTRICT25,SACHET
ACT-AD,Jan 2024,HEALTH CENTER,,171.0,6.0,496.0,,,313,2.0,30,DISTRICT19,BLISTER
SP,Sep 2024,HEALTH CENTER,,,,977.0,,3736.0,262,716.0,30,DISTRICT30,TABLET
SP,Mar 2024,HEALTH CENTER,,0.0,,192.0,,747.0,-402,1.0,30,DISTRICT32,TABLET
ITN,Nov 2025,HEALTH CENTER,124.0,,5.0,52.0,,314.0,-347,0.0,30,DISTRICT26,PIECE
QUIN,May 2025,HEALTH CENTER,3893.0,248.0,661.0,3011.0,,1154.0,455,440.0,30,DISTRICT21,TABLET
ACT-INF,Nov 2024,HEALTH CENTER,1516.0,0.0,286.0,1516.0,590.0,,-172,367.0,1000,DISTRICT8,BLISTER
ACT-AD,Feb 2024,HEALTH CENTER,770.0,,306.0,,1511.0,4442.0,370,,25,DISTRICT38,BLISTER
ITN,Apr 2025,HEALTH CENTER,141.0,0.0,,76.0,904.0,,-603,,30,DISTRICT28,PIECE
RDT,Jun 2024,HEALTH CENTER,1.0,2.0,0.0,,196.0,0.0,119,0.0,1,DISTRICT19,PIECE
ACT-SC,May 2025,HEALTH CENTER,,59.0,308.0,,,,-257,389.0,1,DISTRICT2,BLISTER
QUIN,Sep 2024,HEALTH CENTER,,,,,,1.0,603,45.0,30,DISTRICT15,TABLET
SP,May 2025,HEALTH CENTER,1766.0,145.0,350.0,2287.0,,0.0,-551,,1000,DISTRICT9,TABLET
ITN,Apr 2024,HEALTH CENTER,25.0,662.0,,82.0,,473.0,188,,30,DISTRICT4,PIECE
ART-INJ,Feb 2025,HEALTH CENTER,643.0,0.0,145.0,1057.0,,0.0,323,122.0,25,DISTRICT28,VIAL
QUIN,Sep 2024,HEALTH CENTER,2328.0,,632.0,2021.0,,5.0,-142,,1000,DISTRICT19,TABLET
PYRA-COMP,Oct 2024,HEALTH CENTER,,2.0,8.0,98.0,236.0,0.0,-63,,25,DISTRICT33,TABLET
RDT,Aug 2025,HEALTH CENTER,484.0,388.0,,910.0,,23.0,-277,209.0,30,DISTRICT14,PIECE
ACT-GC,Aug 2024,HEALTH CENTER,31.0,,,,,,698,38.0,30,DISTRICT9,BLISTER
SP,Jan 2025,HEALTH CENTER,92.0,253.0,356.0,,,53.0,-576,123.0,1000,DISTRICT30,TABLET
QUIN,Apr 2025,HEALTH CENTER,3152.0,0.0,623.0,,,8439.0,-282,,30,DISTRICT3,TABLET
RDT,Sep 2025,HEALTH CENTER,,857.0,907.0,,313.0,68.0,-191,854.0,5,DISTRICT9,PIECE
ACT-GC,Apr 2025,HEALTH CENTER,161.0,,,575.0,,395.0,690,292.0,1000,DISTRICT14,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,441.0,222.0,615.0,1628.0,1031.0,599.0,591,,30,DISTRICT20,BLISTER
ITN,May 2024,HEALTH CENTER,28.0,17.0,23.0,158.0,,0.0,-342,13.0,30,DISTRICT29,PIECE
QUIN,Dec 2023,HEALTH CENTER,98.0,0.0,19.0,91.0,,0.0,37,2.0,1000,DISTRICT13,TABLET
ACT-INF,Apr 2025,HEALTH CENTER,125.0,,,235.0,873.0,,228,21.0,50,DISTRICT10,BLISTER
ART-SUP,Aug 2025,HEALTH CENTER,373.0,2.0,350.0,742.0,,,148,174.0,100,DISTRICT29,CAPSULE
SP,Jun 2024,HEALTH CENTER,2132.0,419.0,570.0,1983.0,486.0,32.0,-319,252.0,1000,DISTRICT19,TABLET
ART-SUP,Apr 2025,HEALTH CENTER,47.0,6.0,41.0,,,4849.0,-618,77.0,1,DISTRICT29,CAPSULE
QUIN,Jan 2025,HEALTH CENTER,353.0,2005.0,196.0,,701.0,26.0,235,183.0,1000,DISTRICT12,TABLET
QUIN,Apr 2024,HEALTH CENTER,54.0,,,,1409.0,7.0,294,7.0,30,DISTRICT24,TABLET
RDT,May 2024,HEALTH CENTER,87.0,,,28.0,108.0,2.0,656,39.0,25,DISTRICT27,PIECE
RDT,Jan 2024,HEALTH CENTER,,,,838.0,,,-398,155.0,1,DISTRICT8,PIECE
RDT,Aug 2025,HEALTH CENTER,111.0,664.0,11.0,328.0,,0.0,36,3.0,5,DISTRICT36,PIECE
PYRA-COMP,Jan 2025,HEALTH CENTER,106.0,47.0,15.0,15.0,,2475.0,-146,25.0,50,DISTRICT24,TABLET
ACT-GC,Oct 2024,HEALTH CENTER,217.0,24.0,214.0,560.0,,,-505,,50,DISTRICT11,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,,4.0,95.0,373.0,,304.0,396,,1,DISTRICT22,VIAL
PYRA-SAC,Aug 2025,HEALTH CENTER,95.0,,15.0,35.0,,,218,5.0,5,DISTRICT28,SACHET
ART-SUP,Jul 2025,HEALTH CENTER,,0.0,101.0,244.0,,0.0,146,80.0,1,DISTRICT14,CAPSULE
PYRA-SAC,Jan 2024,HEALTH CENTER,301.0,4.0,110.0,205.0,,22.0,-58,,5,DISTRICT10,SACHET
QUIN,Apr 2025,HEALTH CENTER,364.0,,,777.0,377.0,,791,82.0,1,DISTRICT29,TABLET
ACT-GC,Nov 2024,HEALTH CENTER,,0.0,,77.0,476.0,9.0,163,2.0,30,DISTRICT5,BLISTER
ACT-GC,Jun 2024,HEALTH CENTER,2209.0,0.0,349.0,374.0,,681.0,-401,446.0,1000,DISTRICT30,BLISTER
QUIN,Apr 2024,HEALTH CENTER,78.0,,,4.0,159.0,854.0,-163,,25,DISTRICT33,TABLET
ART-SUP,Sep 2024,HEALTH CENTER,1048.0,117.0,,3983.0,,176.0,-429,1198.0,1,DISTRICT31,CAPSULE
ART-INJ,Oct 2025,DISTRICT HOSPITAL,196.0,66.0,,123.0,787.0,3822.0,774,378.0,30,DISTRICT24,VIAL
ACT-INF,Jul 2024,HEALTH CENTER,1991.0,0.0,165.0,,715.0,0.0,123,,30,DISTRICT24,BLISTER
ACT-INF,Jul 2025,HEALTH CENTER,574.0,0.0,35.0,74.0,,0.0,-330,27.0,100,DISTRICT24,BLISTER
RDT,Jul 2025,HEALTH CENTER,12.0,474.0,,148.0,,0.0,269,2.0,30,DISTRICT21,PIECE
ACT-GC,Jun 2025,HEALTH CENTER,1474.0,,,1678.0,993.0,,-560,,1,DISTRICT28,BLISTER
SP,Oct 2024,HEALTH CENTER,986.0,742.0,,879.0,,319.0,6,,1000,DISTRICT24,TABLET
ACT-AD,Feb 2025,HEALTH CENTER,,,0.0,35.0,,0.0,-34,0.0,1,DISTRICT35,BLISTER
ART-INJ,Oct 2024,DISTRICT HOSPITAL,7264.0,,652.0,6339.0,1156.0,93.0,31,,50,DISTRICT7,VIAL
PYRA-SAC,Nov 2024,HEALTH CENTER,1174.0,,136.0,,,10.0,-8,,25,DISTRICT32,SACHET
ACT-INF,Jun 2024,HEALTH CENTER,1157.0,11.0,,,,91.0,650,,30,DISTRICT23,BLISTER
RDT,May 2024,HEALTH CENTER,863.0,238.0,,1696.0,1182.0,1497.0,170,327.0,30,DISTRICT28,PIECE
ITN,Jul 2024,HEALTH CENTER,58.0,1.0,31.0,275.0,,6.0,-268,37.0,30,DISTRICT36,PIECE
SP,Nov 2024,HEALTH CENTER,,251.0,180.0,,,,-306,249.0,30,DISTRICT19,TABLET
PYRA-COMP,Jun 2024,HEALTH CENTER,,,,3833.0,,20.0,-148,779.0,30,DISTRICT3,TABLET
RDT,May 2024,HEALTH CENTER,188.0,99.0,102.0,,,,-30,196.0,30,DISTRICT8,PIECE
SP,Jan 2025,HEALTH CENTER,642.0,3.0,23.0,434.0,,4.0,-468,5.0,30,DISTRICT5,TABLET
ART-SUP,Apr 2024,HEALTH CENTER,,0.0,57.0,280.0,,3.0,980,,2,DISTRICT24,CAPSULE
SP,Jan 2025,HEALTH CENTER,0.0,130.0,0.0,2.0,,12.0,-282,0.0,1000,DISTRICT9,TABLET
PYRA-SAC,Feb 2025,HEALTH CENTER,843.0,,,388.0,601.0,19.0,113,76.0,2,DISTRICT30,SACHET
ACT-SC,Oct 2025,HEALTH CENTER,7433.0,,,,436.0,28.0,374,715.0,1000,DISTRICT12,BLISTER
ACT-GC,Aug 2024,REGIONAL HOSPITAL,246.0,5.0,83.0,34.0,,14055.0,168,88.0,1000,DISTRICT33,BLISTER
ITN,Nov 2025,HEALTH CENTER,100.0,,,,,0.0,-319,23.0,50,DISTRICT15,PIECE
ITN,Jan 2024,DISTRICT HOSPITAL,,,101.0,428.0,,0.0,-837,271.0,30,DISTRICT16,PIECE
ACT-GC,Nov 2024,HEALTH CENTER,4034.0,,514.0,2693.0,,13.0,-104,194.0,30,DISTRICT8,BLISTER
SP,Apr 2024,HEALTH CENTER,,0.0,631.0,4534.0,,77.0,-133,332.0,1000,DISTRICT20,TABLET
ART-SUP,Aug 2025,HEALTH CENTER,1298.0,318.0,898.0,2257.0,512.0,272.0,302,375.0,50,DISTRICT31,CAPSULE
ITN,Dec 2024,HEALTH CENTER,,3.0,19.0,176.0,,0.0,-72,2.0,50,DISTRICT13,PIECE
ART-INJ,Jul 2025,HEALTH CENTER,1017.0,1939.0,620.0,2724.0,,0.0,234,403.0,30,DISTRICT22,VIAL
ITN,Apr 2024,HEALTH CENTER,,,98.0,416.0,,,-833,,1,DISTRICT32,PIECE
ACT-INF,Oct 2024,DISTRICT HOSPITAL,2961.0,15.0,,2248.0,,131.0,-519,,30,DISTRICT36,BLISTER
SP,May 2025,HEALTH CENTER,124.0,2.0,38.0,34.0,,185.0,-76,98.0,30,DISTRICT23,TABLET
RDT,Nov 2025,HEALTH CENTER,2155.0,,394.0,1125.0,896.0,,130,,1,DISTRICT21,PIECE
ACT-AD,Jun 2025,HEALTH CENTER,2831.0,19.0,,,,0.0,-332,66.0,2,DISTRICT31,BLISTER
RDT,May 2024,HEALTH CENTER,,0.0,1.0,3.0,,12.0,187,,30,DISTRICT33,PIECE
PYRA-COMP,Mar 2024,HEALTH CENTER,548.0,12.0,180.0,1195.0,199.0,0.0,-71,,2,DISTRICT3,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,7.0,1029.0,16.0,,,12.0,381,1.0,5,DISTRICT26,TABLET
ART-INJ,Sep 2024,HEALTH CENTER,2330.0,0.0,201.0,90.0,,468.0,-480,218.0,30,DISTRICT16,VIAL
ART-INJ,Feb 2025,HEALTH CENTER,40.0,1.0,,40.0,,,606,7.0,25,DISTRICT16,VIAL
ART-SUP,Apr 2025,HEALTH CENTER,55.0,4.0,,118.0,857.0,,413,37.0,2,DISTRICT12,CAPSULE
ACT-GC,Jan 2025,HEALTH CENTER,,,230.0,,,6.0,2,339.0,1000,DISTRICT29,BLISTER
