product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ACT-INF,Nov 2025,HEALTH CENTER,136.0,,26.0,,362.0,6.0,453,71.0,30,DISTRICT32,BLISTER
SP,Dec 2023,HEALTH CENTER,,0.0,29.0,48.0,615.0,,-203,4.0,1000,DISTRICT35,TABLET
PYRA-COMP,Aug 2024,DISTRICT HOSPITAL,428.0,7.0,132.0,83.0,786.0,161.0,-267,84.0,1,DISTRICT1,TABLET
ACT-SC,Jun 2024,HEALTH CENTER,159.0,0.0,,61.0,,16.0,-328,35.0,30,DISTRICT23,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,8827.0,11.0,,4109.0,,849.0,-963,817.0,30,DISTRICT33,BLISTER
PYRA-SAC,Mar 2025,HEALTH CENTER,1027.0,0.0,384.0,266.0,,,342,481.0,1,DISTRICT1,SACHET
ACT-SC,Jun 2025,HEALTH CENTER,846.0,8.0,181.0,1207.0,,22.0,1373,,30,DISTRICT5,BLISTER
PYRA-COMP,May 2024,HEALTH CENTER,3240.0,1.0,84.0,688.0,,0.0,-299,24.0,1,DISTRICT31,TABLET
SP,Jun 2024,HEALTH CENTER,2159.0,102.0,848.0,915.0,,,-749,425.0,1000,DISTRICT16,TABLET
PYRA-COMP,Jul 2025,HEALTH CENTER,9.0,42.0,,248.0,,0.0,18,,1,DISTRICT26,TABLET
ACT-SC,Jul 2025,HEALTH CENTER,288.0,0.0,97.0,668.0,,344.0,533,167.0,30,DISTRICT7,BLISTER
RDT,Jul 2024,HEALTH CENTER,168.0,0.0,24.0,29.0,,46.0,-271,4.0,25,DISTRICT30,PIECE
ACT-INF,Dec 2024,HEALTH CENTER,1389.0,0.0,240.0,969.0,,0.0,594,224.0,30,DISTRICT13,BLISTER
ACT-AD,May 2025,HEALTH CENTER,2.0,39.0,33.0,5.0,637.0,,1084,,30,DISTRICT28,BLISTER
RDT,Feb 2025,HEALTH CENTER,103.0,0.0,,4.0,,21.0,146,5.0,25,DISTRICT28,PIECE
PYRA-SAC,Dec 2023,HEALTH CENTER,,0.0,473.0,,,,-237,82.0,1,DISTRICT8,SACHET
PYRA-COMP,Dec 2023,HEALTH CENTER,8.0,153.0,3.0,610.0,856.0,0.0,-167,,1,DISTRICT37,TABLET
ITN,Oct 2024,HEALTH CENTER,,,,2114.0,,0.0,86,429.0,50,DISTRICT33,PIECE
SP,Jul 2025,HEALTH CENTER,,46.0,23.0,66.0,,0.0,-120,2.0,1000,DISTRICT18,TABLET
QUIN,Nov 2024,HEALTH CENTER,926.0,152.0,476.0,3093.0,1214.0,27.0,-65,995.0,1000,DISTRICT9,TABLET
PYRA-COMP,Dec 2024,HEALTH CENTER,2007.0,0.0,222.0,388.0,264.0,1516.0,-68,187.0,1,DISTRICT1,TABLET
ITN,Nov 2025,HEALTH CENTER,463.0,,202.0,1193.0,,257.0,-763,61.0,50,DISTRICT2,PIECE
ACT-AD,Nov 2024,HEALTH CENTER,3228.0,41.0,533.0,,,,-6,288.0,30,DISTRICT29,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,40.0,,22.0,562.0,304.0,0.0,78,2.0,5,DISTRICT36,VIAL
PYRA-SAC,Mar 2024,HEALTH CENTER,470.0,434.0,,2458.0,,292.0,-538,,1,DISTRICT21,SACHET
ACT-SC,Nov 2025,HEALTH CENTER,896.0,1383.0,393.0,,,,289,500.0,30,DISTRICT13,BLISTER
ART-SUP,Mar 2025,HEALTH CENTER,449.0,0.0,25.0,,379.0,278.0,530,5.0,2,DISTRICT35,CAPSULE
SP,Jan 2024,DISTRICT HOSPITAL,,7.0,278.0,21.0,,1661.0,-510,,1000,DISTRICT3,TABLET
ART-INJ,Nov 2025,HEALTH CENTER,185.0,1.0,248.0,178.0,625.0,771.0,-144,152.0,5,DISTRICT6,VIAL
SP,Jul 2024,HEALTH CENTER,1340.0,9.0,40.0,2647.0,,0.0,-141,,1000,DISTRICT3,TABLET
ART-INJ,Aug 2024,HEALTH CENTER,,204.0,782.0,654.0,356.0,,-780,285.0,5,DISTRICT37,VIAL
ACT-SC,Jun 2024,HEALTH CENTER,,,,1350.0,281.0,3.0,-130,,30,DISTRICT3,BLISTER
RDT,Feb 2024,HEALTH CENTER,,0.0,61.0,,411.0,,-93,104.0,25,DISTRICT37,PIECE
PYRA-SAC,Aug 2024,DISTRICT HOSPITAL,529.0,1972.0,358.0,,,,33,213.0,1,DISTRICT31,SACHET
PYRA-SAC,Jun 2025,HEALTH CENTER,514.0,,,361.0,,0.0,-218,93.0,1,DISTRICT9,SACHET
QUIN,Nov 2025,HEALTH CENTER,769.0,,91.0,415.0,,473.0,137,60.0,1000,DISTRICT28,TABLET
SP,Nov 2025,HEALTH CENTER,,,,,,25.0,-382,393.0,1000,DISTRICT13,TABLET
ART-INJ,Mar 2024,HEALTH CENTER,4614.0,765.0,,,,0.0,-137,536.0,5,DISTRICT1,VIAL
ACT-AD,Jun 2024,HEALTH CENTER,1566.0,0.0,570.0,,,,357,350.0,30,DISTRICT25,BLISTER
ACT-GC,Aug 2024,DISTRICT HOSPITAL,,0.0,510.0,658.0,641.0,164.0,108,336.0,30,DISTRICT25,BLISTER
PYRA-SAC,Aug 2024,DISTRICT HOSPITAL,352.0,0.0,187.0,305.0,,11956.0,-697,,1,DISTRICT31,SACHET
ACT-INF,Aug 2024,HEALTH CENTER,,0.0,170.0,117.0,,3283.0,-618,81.0,30,DISTRICT15,BLISTER
RDT,Feb 2025,HEALTH CENTER,,37.0,,,,16159.0,76,1598.0,25,DISTRICT19,PIECE
PYRA-SAC,Apr 2025,HEALTH CENTER,547.0,0.0,170.0,122.0,,1962.0,192,189.0,1,DISTRICT24,SACHET
PYRA-SAC,Sep 2024,HEALTH CENTER,2712.0,,566.0,,,0.0,-722,,1,DISTRICT9,SACHET
ART-SUP,Dec 2024,HEALTH CENTER,173.0,,,,652.0,93.0,-124,106.0,2,DISTRICT6,CAPSULE
RDT,Jul 2024,HEALTH CENTER,216.0,,280.0,,,3524.0,479,226.0,25,DISTRICT1,PIECE
ACT-INF,Dec 2023,HEALTH CENTER,437.0,,176.0,160.0,,6097.0,302,163.0,30,DISTRICT33,BLISTER
QUIN,Nov 2025,HEALTH CENTER,925.0,0.0,294.0,1461.0,,13.0,863,161.0,1000,DISTRICT4,TABLET
PYRA-SAC,Jun 2025,HEALTH CENTER,,500.0,730.0,783.0,,1967.0,-283,536.0,1,DISTRICT29,SACHET
RDT,Jan 2025,HEALTH CENTER,184.0,13.0,,,,1.0,-204,,25,DISTRICT35,PIECE
PYRA-SAC,Sep 2025,HEALTH CENTER,205.0,,,60.0,1217.0,0.0,566,,1,DISTRICT12,SACHET
RDT,Jan 2025,HEALTH CENTER,,214.0,,3384.0,,618.0,-238,505.0,25,DISTRICT33,PIECE
ITN,Oct 2024,HEALTH CENTER,510.0,5.0,124.0,1388.0,,0.0,444,,50,DISTRICT36,PIECE
QUIN,Jan 2025,HEALTH CENTER,,295.0,203.0,361.0,,0.0,14,384.0,1000,DISTRICT8,TABLET
ACT-INF,Apr 2024,HEALTH CENTER,2779.0,0.0,649.0,,1544.0,,5,441.0,30,DISTRICT1,BLISTER
ACT-SC,Apr 2025,HEALTH CENTER,657.0,2.0,,892.0,870.0,19.0,-6,75.0,30,DISTRICT22,BLISTER
ACT-GC,Apr 2024,HEALTH CENTER,,598.0,,,,9222.0,173,2463.0,30,DISTRICT30,BLISTER
ART-INJ,Jun 2025,HEALTH CENTER,1855.0,44.0,205.0,1112.0,778.0,70.0,252,329.0,5,DISTRICT11,VIAL
ACT-GC,Oct 2025,HEALTH CENTER,26.0,,1.0,,,524.0,89,1.0,30,DISTRICT31,BLISTER
ACT-AD,Oct 2025,HEALTH CENTER,,13.0,63.0,12.0,694.0,0.0,407,41.0,30,DISTRICT36,BLISTER
ART-INJ,Nov 2024,HEALTH CENTER,1426.0,,,1827.0,139.0,0.0,6,259.0,5,DISTRICT28,VIAL
PYRA-SAC,May 2024,HEALTH CENTER,2317.0,52.0,386.0,1828.0,1261.0,3.0,220,304.0,1,DISTRICT6,SACHET
RDT,Jul 2025,HEALTH CENTER,,,,1580.0,,129.0,46,,25,DISTRICT33,PIECE
PYRA-SAC,May 2025,HEALTH CENTER,1070.0,400.0,320.0,1418.0,,145.0,560,239.0,1,DISTRICT23,SACHET
QUIN,Feb 2025,HEALTH CENTER,,0.0,4.0,,479.0,4.0,143,1.0,1000,DISTRICT24,TABLET
ACT-GC,Jan 2024,HEALTH CENTER,3836.0,,,,,12.0,-76,413.0,30,DISTRICT14,BLISTER
ART-SUP,May 2024,HEALTH CENTER,176.0,,141.0,,,7.0,-258,95.0,2,DISTRICT9,CAPSULE
QUIN,Sep 2025,HEALTH CENTER,2417.0,133.0,,2967.0,,,402,657.0,1000,DISTRICT25,TABLET
PYRA-COMP,Apr 2025,HEALTH CENTER,415.0,323.0,95.0,,667.0,1.0,-161,49.0,1,DISTRICT15,TABLET
PYRA-COMP,Nov 2024,HEALTH CENTER,451.0,0.0,,95.0,858.0,1.0,-458,20.0,1,DISTRICT35,TABLET
ACT-GC,Mar 2024,HEALTH CENTER,1065.0,16.0,629.0,2326.0,,,75,418.0,30,DISTRICT16,BLISTER
ITN,May 2025,HEALTH CENTER,,264.0,709.0,1796.0,,911.0,-495,654.0,50,DISTRICT38,PIECE
PYRA-SAC,Oct 2024,HEALTH CENTER,,793.0,1418.0,3844.0,,104.0,-388,,1,DISTRICT23,SACHET
PYRA-COMP,Aug 2024,HEALTH CENTER,231.0,,140.0,172.0,,0.0,904,362.0,1,DISTRICT21,TABLET
ACT-GC,Dec 2023,HEALTH CENTER,693.0,,753.0,722.0,,,-388,932.0,30,DISTRICT24,BLISTER
ACT-SC,Jun 2024,HEALTH CENTER,1545.0,141.0,877.0,599.0,,5958.0,-267,924.0,30,DISTRICT15,BLISTER
PYRA-COMP,Oct 2024,HEALTH CENTER,,89.0,193.0,,,,38,389.0,1,DISTRICT32,TABLET
ITN,Jan 2024,HEALTH CENTER,1228.0,,247.0,,,4346.0,-214,281.0,50,DISTRICT16,PIECE
ACT-INF,Sep 2025,HEALTH CENTER,2.0,0.0,,1.0,,,-433,0.0,30,DISTRICT13,BLISTER
ACT-SC,Sep 2025,HEALTH CENTER,3233.0,,,970.0,,0.0,196,165.0,30,DISTRICT3,BLISTER
SP,Jan 2025,HEALTH CENTER,1499.0,462.0,235.0,1020.0,,0.0,-288,40.0,1000,DISTRICT23,TABLET
RDT,Feb 2024,NATIONAL HOSPITAL,433.0,47.0,19.0,156.0,,15.0,109,,25,DISTRICT6,PIECE
ACT-SC,Oct 2024,HEALTH CENTER,2397.0,,411.0,4891.0,,4.0,-146,,30,DISTRICT9,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,116.0,,190.0,,,21.0,586,341.0,30,DISTRICT3,BLISTER
ITN,Feb 2025,HEALTH CENTER,,0.0,42.0,87.0,,0.0,439,,50,DISTRICT21,PIECE
ACT-SC,Jan 2024,HEALTH CENTER,2205.0,0.0,837.0,2411.0,,4605.0,111,1090.0,30,DISTRICT37,BLISTER
PYRA-SAC,Apr 2024,HEALTH CENTER,86.0,,18.0,478.0,,,109,,1,DISTRICT7,SACHET
ACT-INF,Mar 2025,HEALTH CENTER,602.0,0.0,257.0,257.0,,3264.0,-471,,30,DISTRICT16,BLISTER
ACT-INF,Feb 2025,HEALTH CENTER,,,170.0,472.0,1376.0,1.0,47,,30,DISTRICT28,BLISTER
RDT,Mar 2025,HEALTH CENTER,,0.0,160.0,123.0,640.0,,-11,,25,DISTRICT33,PIECE
ACT-AD,Jan 2025,HEALTH CENTER,56.0,4.0,120.0,142.0,,,524,31.0,30,DISTRICT12,BLISTER
ACT-INF,Nov 2025,DISTRICT HOSPITAL,2772.0,0.0,,1776.0,,1.0,-339,362.0,30,DISTRICT26,BLISTER
QUIN,May 2024,HEALTH CENTER,,0.0,53.0,502.0,,1.0,536,41.0,1000,DISTRICT9,TABLET
ART-INJ,Oct 2024,HEALTH CENTER,1568.0,68.0,547.0,937.0,,2291.0,-417,386.0,5,DISTRICT7,VIAL
ACT-GC,Dec 2024,HEALTH CENTER,325.0,,75.0,213.0,,1.0,325,38.0,30,DISTRICT31,BLISTER
PYRA-COMP,Dec 2024,HEALTH CENTER,2780.0,21.0,323.0,264.0,,,-694,233.0,1,DISTRICT16,TABLET
PYRA-SAC,Oct 2025,HEALTH CENTER,,17.0,60.0,73.0,,0.0,-744,,1,DISTRICT20,SACHET
ACT-AD,May 2025,HEALTH CENTER,1104.0,1240.0,452.0,3685.0,,,170,663.0,30,DISTRICT30,BLISTER
QUIN,Jan 2024,DISTRICT HOSPITAL,323.0,5.0,74.0,,,0.0,320,73.0,1000,DISTRICT28,TABLET
ACT-GC,Jun 2025,HEALTH CENTER,1066.0,,,241.0,683.0,83.0,-321,45.0,30,DISTRICT13,BLISTER
SP,Nov 2025,HEALTH CENTER,871.0,377.0,313.0,657.0,,0.0,-149,115.0,1000,DISTRICT2,TABLET
ART-SUP,Mar 2024,HEALTH CENTER,,0.0,33.0,72.0,306.0,50.0,409,13.0,2,DISTRICT33,CAPSULE
PYRA-COMP,Jan 2025,HEALTH CENTER,720.0,104.0,100.0,725.0,,,-102,42.0,1,DISTRICT9,TABLET
ITN,Jun 2024,HEALTH CENTER,194.0,,76.0,,533.0,,-125,21.0,50,DISTRICT15,PIECE
ACT-AD,Jul 2025,HEALTH CENTER,,5.0,564.0,2646.0,583.0,3.0,748,,30,DISTRICT28,BLISTER
ART-SUP,Aug 2024,HEALTH CENTER,148.0,,12.0,146.0,1512.0,3885.0,-144,4.0,2,DISTRICT29,CAPSULE
ART-SUP,Jul 2024,HEALTH CENTER,,5.0,,,,,-779,43.0,2,DISTRICT7,CAPSULE
PYRA-SAC,Aug 2025,REGIONAL HOSPITAL,489.0,3.0,38.0,196.0,,,-240,29.0,1,DISTRICT12,SACHET
ART-INJ,Jul 2024,HEALTH CENTER,1732.0,449.0,365.0,1404.0,1047.0,2197.0,-770,,5,DISTRICT15,VIAL
ART-SUP,Nov 2024,HEALTH CENTER,35.0,1.0,,,,0.0,-467,2.0,2,DISTRICT7,CAPSULE
ITN,Jul 2025,HEALTH CENTER,,0.0,315.0,1413.0,,16.0,244,326.0,50,DISTRICT25,PIECE
ART-INJ,Sep 2025,HEALTH CENTER,,0.0,45.0,250.0,,,-297,15.0,5,DISTRICT9,VIAL
ART-INJ,Mar 2024,HEALTH CENTER,182.0,3.0,23.0,22.0,699.0,0.0,212,,5,DISTRICT30,VIAL
ITN,Jan 2024,HEALTH CENTER,,8.0,24.0,223.0,,2.0,-149,2.0,50,DISTRICT28,PIECE
PYRA-SAC,Mar 2024,HEALTH CENTER,,0.0,635.0,1949.0,,202.0,36,,1,DISTRICT29,SACHET
QUIN,May 2025,HEALTH CENTER,,0.0,388.0,116.0,,1188.0,382,369.0,1000,DISTRICT35,TABLET
ART-INJ,Sep 2024,HEALTH CENTER,,,83.0,582.0,,3.0,-358,30.0,5,DISTRICT16,VIAL
QUIN,Jun 2025,HEALTH CENTER,5173.0,0.0,572.0,3519.0,375.0,0.0,-579,799.0,1000,DISTRICT29,TABLET
ACT-SC,Aug 2024,DISTRICT HOSPITAL,,2.0,54.0,461.0,,,6,,30,DISTRICT13,BLISTER
ITN,Sep 2025,HEALTH CENTER,,0.0,71.0,174.0,,583.0,196,6.0,50,DISTRICT9,PIECE
PYRA-SAC,May 2025,HEALTH CENTER,129.0,0.0,,17.0,,5.0,-99,,1,DISTRICT23,SACHET
SP,Sep 2025,HEALTH CENTER,116.0,0.0,107.0,88.0,,44.0,130,72.0,1000,DISTRICT28,TABLET
ITN,Mar 2025,HEALTH CENTER,,,20.0,225.0,,0.0,-260,,50,DISTRICT32,PIECE
PYRA-COMP,Apr 2025,HEALTH CENTER,172.0,,,2.0,,,-412,3.0,1,DISTRICT23,TABLET
PYRA-COMP,Aug 2025,HEALTH CENTER,963.0,0.0,13.0,481.0,,,94,2.0,1,DISTRICT31,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,,18.0,,156.0,,1274.0,383,8.0,1,DISTRICT19,TABLET
PYRA-COMP,Apr 2024,HEALTH CENTER,1622.0,2.0,69.0,1047.0,405.0,903.0,-418,,1,DISTRICT32,TABLET
PYRA-COMP,Sep 2025,HEALTH CENTER,,448.0,648.0,,,,-534,,1,DISTRICT37,TABLET
ART-INJ,Mar 2024,HEALTH CENTER,,,,443.0,418.0,2.0,-471,8.0,5,DISTRICT23,VIAL
PYRA-COMP,Jan 2025,HEALTH CENTER,1988.0,9.0,540.0,1021.0,,2055.0,-1014,795.0,1,DISTRICT25,TABLET
ACT-AD,Sep 2025,HEALTH CENTER,1308.0,31.0,,,,872.0,-209,349.0,30,DISTRICT1,BLISTER
SP,Feb 2024,HEALTH CENTER,2372.0,678.0,558.0,1157.0,,529.0,73,925.0,1000,DISTRICT35,TABLET
ITN,Sep 2024,HEALTH CENTER,,,17.0,32.0,,181.0,-472,,50,DISTRICT27,PIECE
PYRA-SAC,Nov 2024,HEALTH CENTER,33.0,2078.0,135.0,204.0,,,796,225.0,1,DISTRICT23,SACHET
PYRA-SAC,Mar 2024,HEALTH CENTER,536.0,10.0,84.0,164.0,1239.0,54.0,-291,3.0,1,DISTRICT37,SACHET
ART-INJ,May 2025,HEALTH CENTER,3050.0,31.0,193.0,1801.0,,3.0,-160,,5,DISTRICT37,VIAL
ACT-GC,Nov 2024,HEALTH CENTER,6630.0,50.0,1584.0,,,92.0,-756,1499.0,30,DISTRICT33,BLISTER
QUIN,Apr 2025,HEALTH CENTER,,28.0,667.0,,485.0,852.0,-333,623.0,1000,DISTRICT33,TABLET
ITN,Feb 2024,HEALTH CENTER,380.0,146.0,89.0,958.0,243.0,,-252,87.0,50,DISTRICT23,PIECE
SP,Mar 2025,HEALTH CENTER,467.0,9.0,,793.0,,1826.0,468,,1000,DISTRICT38,TABLET
RDT,Aug 2024,HEALTH CENTER,1343.0,0.0,496.0,,,7.0,-234,,25,DISTRICT36,PIECE
ACT-GC,Jun 2025,HEALTH CENTER,,45.0,22.0,61.0,,0.0,610,,30,DISTRICT31,BLISTER
ACT-AD,Feb 2024,HEALTH CENTER,2351.0,243.0,536.0,,1159.0,36.0,397,382.0,30,DISTRICT2,BLISTER
ART-INJ,Apr 2025,HEALTH CENTER,1876.0,183.0,,1405.0,2229.0,17.0,-221,,5,DISTRICT21,VIAL
ACT-AD,Sep 2025,HEALTH CENTER,48.0,,68.0,,,41.0,1280,,30,DISTRICT8,BLISTER
SP,Aug 2024,HEALTH CENTER,1909.0,0.0,,4084.0,,0.0,-485,712.0,1000,DISTRICT35,TABLET
ITN,Jan 2024,HEALTH CENTER,,81.0,3.0,,,0.0,-141,,50,DISTRICT21,PIECE
ACT-GC,Jun 2025,HEALTH CENTER,,,56.0,261.0,,172.0,115,17.0,30,DISTRICT26,BLISTER
ITN,Jun 2024,HEALTH CENTER,966.0,1759.0,701.0,1309.0,,31.0,-726,1147.0,50,DISTRICT35,PIECE
RDT,Mar 2024,REGIONAL HOSPITAL,1.0,2.0,7.0,,505.0,0.0,380,3.0,25,DISTRICT25,PIECE
PYRA-SAC,Oct 2025,HEALTH CENTER,1441.0,,385.0,2170.0,,1025.0,279,530.0,1,DISTRICT25,SACHET
ACT-SC,Sep 2024,HEALTH CENTER,119.0,214.0,,471.0,434.0,0.0,219,,30,DISTRICT35,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,507.0,4.0,,399.0,,0.0,70,170.0,30,DISTRICT28,BLISTER
ACT-INF,Dec 2023,HEALTH CENTER,28.0,,16.0,,,,-570,0.0,30,DISTRICT29,BLISTER
ART-INJ,Oct 2025,HEALTH CENTER,,,138.0,511.0,,1.0,-422,212.0,5,DISTRICT15,VIAL
SP,Feb 2024,HEALTH CENTER,943.0,0.0,84.0,1732.0,,,565,132.0,1000,DISTRICT25,TABLET
PYRA-COMP,Mar 2024,HEALTH CENTER,404.0,30.0,102.0,379.0,,0.0,449,,1,DISTRICT33,TABLET
ACT-AD,Jun 2025,HEALTH CENTER,9.0,,13.0,55.0,,0.0,-153,4.0,30,DISTRICT15,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,,,,905.0,,330.0,-37,456.0,5,DISTRICT37,VIAL
ART-SUP,Nov 2025,HEALTH CENTER,548.0,249.0,,1074.0,,4891.0,129,462.0,2,DISTRICT33,CAPSULE
ART-SUP,Feb 2024,HEALTH CENTER,345.0,0.0,,750.0,218.0,0.0,418,4.0,2,DISTRICT13,CAPSULE
ART-INJ,Oct 2024,HEALTH CENTER,,1.0,176.0,1449.0,,0.0,270,71.0,5,DISTRICT29,VIAL
ITN,Jan 2024,HEALTH CENTER,118.0,8.0,,121.0,,1172.0,14,311.0,50,DISTRICT35,PIECE
ACT-GC,Nov 2025,HEALTH CENTER,649.0,0.0,,360.0,,0.0,-15,,30,DISTRICT23,BLISTER
ART-SUP,May 2025,HEALTH CENTER,1072.0,2326.0,219.0,2666.0,,3.0,59,224.0,2,DISTRICT5,CAPSULE
RDT,Dec 2024,HEALTH CENTER,789.0,770.0,425.0,2428.0,,2.0,-60,647.0,25,DISTRICT31,PIECE
ACT-INF,Oct 2025,HEALTH CENTER,,,446.0,1090.0,,156.0,0,270.0,30,DISTRICT13,BLISTER
ITN,Sep 2024,HEALTH CENTER,0.0,0.0,0.0,,,,-178,0.0,50,DISTRICT9,PIECE
QUIN,Jul 2025,HEALTH CENTER,410.0,11.0,152.0,992.0,,73.0,-359,146.0,1000,DISTRICT35,TABLET
ART-SUP,Aug 2025,HEALTH CENTER,,,2706.0,6106.0,,3577.0,562,2093.0,2,DISTRICT10,CAPSULE
ACT-AD,Apr 2024,HEALTH CENTER,810.0,,288.0,,,227.0,-72,173.0,30,DISTRICT29,BLISTER
PYRA-SAC,May 2025,HEALTH CENTER,,353.0,,239.0,,14.0,-738,77.0,1,DISTRICT31,SACHET
ACT-GC,Aug 2025,HEALTH CENTER,,0.0,905.0,2686.0,,800.0,60,1118.0,30,DISTRICT17,BLISTER
ART-INJ,Feb 2025,DISTRICT HOSPITAL,96.0,3979.0,296.0,,,546.0,-516,466.0,5,DISTRICT15,VIAL
SP,Jun 2024,HEALTH CENTER,16.0,9.0,118.0,189.0,1004.0,0.0,75,,1000,DISTRICT28,TABLET
ACT-SC,Jan 2024,HEALTH CENTER,12.0,0.0,5.0,3.0,,138.0,-227,0.0,30,DISTRICT24,BLISTER
ITN,May 2024,HEALTH CENTER,561.0,0.0,43.0,,638.0,,505,69.0,50,DISTRICT25,PIECE
ACT-AD,Feb 2025,HEALTH CENTER,,1.0,19.0,18.0,,474.0,349,,30,DISTRICT22,BLISTER
ART-INJ,Dec 2023,HEALTH CENTER,2.0,0.0,,,,41.0,-223,6.0,5,DISTRICT29,VIAL
PYRA-SAC,Feb 2024,HEALTH CENTER,6.0,,3.0,,,0.0,-151,0.0,1,DISTRICT5,SACHET
QUIN,Jul 2024,DISTRICT HOSPITAL,1353.0,1.0,226.0,588.0,1339.0,,-786,,1000,DISTRICT31,TABLET
QUIN,May 2024,HEALTH CENTER,3.0,0.0,,,,61.0,485,0.0,1000,DISTRICT21,TABLET
RDT,Jan 2025,HEALTH CENTER,624.0,,581.0,1686.0,,9.0,805,368.0,25,DISTRICT31,PIECE
RDT,Nov 2025,HEALTH CENTER,1011.0,125.0,341.0,,369.0,1249.0,-555,398.0,25,DISTRICT10,PIECE
QUIN,Jan 2024,HEALTH CENTER,,2.0,,53.0,,219.0,-565,89.0,1000,DISTRICT33,TABLET
ART-INJ,Apr 2025,REGIONAL HOSPITAL,4279.0,274.0,947.0,5577.0,,,-355,1696.0,5,DISTRICT14,VIAL
PYRA-COMP,Jul 2024,HEALTH CENTER,482.0,66.0,392.0,1430.0,,9.0,468,155.0,1,DISTRICT11,TABLET
ART-SUP,Nov 2024,HEALTH CENTER,1665.0,0.0,247.0,1387.0,,1.0,-87,66.0,2,DISTRICT4,CAPSULE
ACT-INF,Sep 2024,DISTRICT HOSPITAL,,43.0,,96.0,1117.0,10030.0,198,185.0,30,DISTRICT25,BLISTER
ITN,Feb 2024,HEALTH CENTER,2447.0,1012.0,646.0,2069.0,1206.0,972.0,-134,610.0,50,DISTRICT2,PIECE
ACT-GC,Apr 2024,DISTRICT HOSPITAL,223.0,0.0,,63.0,,1798.0,-104,301.0,30,DISTRICT9,BLISTER
QUIN,Sep 2025,HEALTH CENTER,479.0,547.0,467.0,245.0,,4244.0,137,,1000,DISTRICT31,TABLET
ITN,Feb 2024,HEALTH CENTER,634.0,17.0,76.0,385.0,,1728.0,304,71.0,50,DISTRICT9,PIECE
PYRA-SAC,Jun 2024,HEALTH CENTER,400.0,162.0,387.0,451.0,,,462,,1,DISTRICT1,SACHET
ART-SUP,Mar 2025,HEALTH CENTER,2520.0,0.0,303.0,,,0.0,-604,,2,DISTRICT17,CAPSULE
ITN,Aug 2024,HEALTH CENTER,41.0,0.0,,,897.0,77.0,115,16.0,50,DISTRICT33,PIECE
QUIN,Jan 2024,DISTRICT HOSPITAL,467.0,,176.0,2109.0,1048.0,438.0,-249,52.0,1000,DISTRICT33,TABLET
ITN,Jan 2025,HEALTH CENTER,1686.0,8.0,,2239.0,,479.0,393,,50,DISTRICT31,PIECE
RDT,Oct 2024,HEALTH CENTER,,,385.0,449.0,,4913.0,112,232.0,25,DISTRICT33,PIECE
PYRA-COMP,Mar 2025,HEALTH CENTER,705.0,0.0,,340.0,1329.0,,-573,153.0,1,DISTRICT37,TABLET
QUIN,Jun 2024,HEALTH CENTER,,0.0,2.0,,,0.0,300,0.0,1000,DISTRICT28,TABLET
ART-SUP,Jun 2025,HEALTH CENTER,2097.0,823.0,520.0,,,,317,495.0,2,DISTRICT14,CAPSULE
ART-SUP,Jul 2025,HEALTH CENTER,25.0,692.0,,104.0,,1.0,-95,,2,DISTRICT9,CAPSULE
ACT-AD,Oct 2024,DISTRICT HOSPITAL,368.0,13.0,,468.0,,2.0,666,230.0,30,DISTRICT28,BLISTER
SP,Feb 2024,HEALTH CENTER,,2.0,15.0,95.0,,,688,44.0,1000,DISTRICT10,TABLET
ACT-INF,Mar 2024,HEALTH CENTER,5876.0,0.0,288.0,,,0.0,-50,,30,DISTRICT6,BLISTER
QUIN,Mar 2025,HEALTH CENTER,,,,870.0,,0.0,-523,62.0,1000,DISTRICT33,TABLET
ART-INJ,Mar 2025,REGIONAL HOSPITAL,870.0,2028.0,,,,2.0,-639,61.0,5,DISTRICT29,VIAL
ART-SUP,Dec 2024,HEALTH CENTER,,13.0,290.0,1447.0,,147.0,-182,171.0,2,DISTRICT28,CAPSULE
ACT-AD,Oct 2024,HEALTH CENTER,1685.0,,,,1040.0,,-244,69.0,30,DISTRICT20,BLISTER
QUIN,Mar 2025,HEALTH CENTER,3757.0,0.0,882.0,3786.0,,0.0,318,554.0,1000,DISTRICT32,TABLET
ACT-GC,Apr 2025,HEALTH CENTER,484.0,80.0,,,918.0,9091.0,-667,93.0,30,DISTRICT8,BLISTER
ITN,May 2024,HEALTH CENTER,1.0,,32.0,,,443.0,0,,50,DISTRICT33,PIECE
ART-INJ,Jun 2025,HEALTH CENTER,74.0,,,169.0,,0.0,482,6.0,5,DISTRICT33,VIAL
ART-INJ,Mar 2024,HEALTH CENTER,426.0,19.0,232.0,452.0,,68.0,301,,5,DISTRICT26,VIAL
SP,Jul 2025,HEALTH CENTER,171.0,,105.0,375.0,,,-767,,1000,DISTRICT13,TABLET
PYRA-SAC,Feb 2025,HEALTH CENTER,,12.0,,532.0,,1454.0,-107,,1,DISTRICT28,SACHET
